date,time,accel_X,accel_Y,accel_Z
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:20,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:21,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:22,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:23,1023,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,963,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:24,758,,
7-13-2020,21:59:24,1023,,
7-13-2020,21:59:25,1023,,
7-13-2020,21:59:25,983,,
7-13-2020,21:59:25,1023,,
7-13-2020,21:59:25,615,,
7-13-2020,21:59:25,1023,,
7-13-2020,21:59:25,346,,
7-13-2020,21:59:25,164,,
7-13-2020,21:59:25,641,,
7-13-2020,21:59:25,1023,,
7-13-2020,21:59:25,400,,
7-13-2020,21:59:26,884,,
7-13-2020,21:59:26,21,,
7-13-2020,21:59:26,495,,
7-13-2020,21:59:26,1023,,
7-13-2020,21:59:26,836,,
7-13-2020,21:59:26,1023,,
7-13-2020,21:59:26,609,,
7-13-2020,21:59:26,977,,
7-13-2020,21:59:26,297,,
7-13-2020,21:59:26,647,,
7-13-2020,21:59:27,1023,,
7-13-2020,21:59:27,439,,
7-13-2020,21:59:27,830,,
7-13-2020,21:59:27,113,,
7-13-2020,21:59:27,515,,
7-13-2020,21:59:27,0,,
7-13-2020,21:59:27,0,,
7-13-2020,21:59:27,0,,
7-13-2020,21:59:27,0,,
7-13-2020,21:59:27,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:28,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:29,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:30,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:31,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:32,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:33,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:34,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:35,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:36,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:37,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:38,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:39,0,,
7-13-2020,21:59:40,0,,
7-13-2020,21:59:40,0,,
7-13-2020,21:59:40,0,,
7-13-2020,21:59:40,0,,
