date,time,accel_Z,accel_Y,accel_X
8-17-2020,18:37:51,7,49,
8-17-2020,18:37:51,73,58,
8-17-2020,18:37:51,130,72,
8-17-2020,18:37:51,144,78,
8-17-2020,18:37:51,123,109,
8-17-2020,18:37:51,40,165,
8-17-2020,18:37:51,92,42,
8-17-2020,18:37:51,187,103,
8-17-2020,18:37:51,127,129,
8-17-2020,18:37:52,40,12,
8-17-2020,18:37:52,103,169,
8-17-2020,18:37:52,109,157,
8-17-2020,18:37:52,160,133,
8-17-2020,18:37:52,99,78,
8-17-2020,18:37:52,16,135,
8-17-2020,18:37:52,97,26,
8-17-2020,18:37:52,112,67,
8-17-2020,18:37:52,10,33,
8-17-2020,18:37:52,179,149,
8-17-2020,18:37:53,179,21,
8-17-2020,18:37:53,167,72,
8-17-2020,18:37:53,193,136,
8-17-2020,18:37:53,85,145,
8-17-2020,18:37:53,28,91,
8-17-2020,18:37:53,194,157,
8-17-2020,18:37:53,1,153,
8-17-2020,18:37:53,108,144,
8-17-2020,18:37:53,68,90,
8-17-2020,18:37:53,124,196,
