date,time,accel_Z,accel_Y,accel_X
8-17-2020,19:43:12,7,49,73
8-17-2020,19:43:13,58,130,72
8-17-2020,19:43:13,144,78,123
8-17-2020,19:43:13,109,40,165
8-17-2020,19:43:13,92,42,187
8-17-2020,19:43:13,103,127,129
8-17-2020,19:43:13,40,12,103
8-17-2020,19:43:13,169,109,157
8-17-2020,19:43:13,160,133,99
8-17-2020,19:43:13,78,16,135
8-17-2020,19:43:13,97,26,112
8-17-2020,19:43:14,67,10,33
8-17-2020,19:43:14,179,149,179
8-17-2020,19:43:14,21,167,72
8-17-2020,19:43:14,193,136,85
8-17-2020,19:43:14,145,28,91
8-17-2020,19:43:14,194,157,1
8-17-2020,19:43:14,153,108,144
8-17-2020,19:43:15,68,90,124
8-17-2020,19:43:15,196,130,103
8-17-2020,19:43:15,122,66,149
8-17-2020,19:43:15,24,1,53
8-17-2020,19:43:15,177,8,28
8-17-2020,19:43:15,133,98,181
8-17-2020,19:43:16,35,13,65
8-17-2020,19:43:17,14,63,136
8-17-2020,19:43:17,25,69,115
8-17-2020,19:43:17,94,29,101
8-17-2020,19:43:17,117,195,105
8-17-2020,19:43:17,4,51,98
8-17-2020,19:43:17,188,123,105
8-17-2020,19:43:17,82,152,166
8-17-2020,19:43:18,116,137,38
8-17-2020,19:43:18,144,101,97
8-17-2020,19:43:18,71,28,137
8-17-2020,19:43:18,158,177,197
8-17-2020,19:43:18,94,104,9
8-17-2020,19:43:22,31,145,175
8-17-2020,19:43:22,35,98,142
8-17-2020,19:43:22,199,168,12
8-17-2020,19:43:23,60,157,194
8-17-2020,19:43:23,8,195,168
8-17-2020,19:43:23,113,130,6
8-17-2020,19:43:23,162,142,165
8-17-2020,19:43:23,82,52,167
8-17-2020,19:43:23,21,95,112
8-17-2020,19:43:23,71,101,190
8-17-2020,19:43:24,31,138,57
8-17-2020,19:43:24,16,190,40
