date,time,accel_Z,accel_Y,accel_X
8-17-2020,11:5:50,7,,
8-17-2020,11:5:50,49,,
8-17-2020,11:5:50,73,,
8-17-2020,11:5:50,58,,
8-17-2020,11:5:51,130,,
8-17-2020,11:5:51,72,,
8-17-2020,11:5:51,144,,
8-17-2020,11:5:51,78,,
8-17-2020,11:5:51,123,,
8-17-2020,11:5:51,109,,
8-17-2020,11:5:51,40,,
8-17-2020,11:5:51,165,,
8-17-2020,11:5:51,92,,
8-17-2020,11:5:51,42,,
8-17-2020,11:5:52,187,,
8-17-2020,11:5:52,103,,
8-17-2020,11:5:52,127,,
8-17-2020,11:5:52,129,,
8-17-2020,11:5:52,40,,
8-17-2020,11:5:52,12,,
8-17-2020,11:5:52,103,,
8-17-2020,11:5:52,169,,
8-17-2020,11:5:52,109,,
8-17-2020,11:5:52,157,,
8-17-2020,11:5:53,160,,
8-17-2020,11:5:53,133,,
8-17-2020,11:5:53,99,,
8-17-2020,11:5:53,78,,
8-17-2020,11:5:53,16,,
8-17-2020,11:5:53,135,,
8-17-2020,11:5:53,97,,
8-17-2020,11:5:53,26,,
8-17-2020,11:5:53,112,,
8-17-2020,11:5:53,67,,
8-17-2020,11:5:54,10,,
8-17-2020,11:5:54,33,,
8-17-2020,11:5:54,179,,
8-17-2020,11:5:54,149,,
8-17-2020,11:5:54,179,,
8-17-2020,11:5:54,21,,
8-17-2020,11:5:54,167,,
8-17-2020,11:5:54,72,,
8-17-2020,11:5:54,193,,
8-17-2020,11:5:54,136,,
8-17-2020,11:5:55,85,,
8-17-2020,11:5:55,145,,
8-17-2020,11:5:55,28,,
8-17-2020,11:5:55,91,,
8-17-2020,11:5:55,194,,
8-17-2020,11:5:55,157,,
8-17-2020,11:5:55,1,,
8-17-2020,11:5:55,153,,
8-17-2020,11:5:55,108,,
8-17-2020,11:5:55,144,,
8-17-2020,11:5:56,68,,
8-17-2020,11:5:56,90,,
8-17-2020,11:5:56,124,,
8-17-2020,11:5:56,196,,
8-17-2020,11:5:56,130,,
8-17-2020,11:5:56,103,,
8-17-2020,11:5:56,122,,
8-17-2020,11:5:56,66,,
8-17-2020,11:5:56,149,,
8-17-2020,11:5:56,24,,
8-17-2020,11:5:57,1,,
8-17-2020,11:5:57,53,,
8-17-2020,11:5:57,177,,
8-17-2020,11:5:57,8,,
8-17-2020,11:5:57,28,,
8-17-2020,11:5:57,133,,
8-17-2020,11:5:57,98,,
