date,time,accel_X,accel_Y,accel_Z
7-7-2020,21:21:22,7,,
7-7-2020,21:21:22,49,,
7-7-2020,21:21:22,173,,
7-7-2020,21:21:22,158,,
7-7-2020,21:21:22,130,,
7-7-2020,21:21:22,272,,
7-7-2020,21:21:22,144,,
7-7-2020,21:21:22,278,,
7-7-2020,21:21:22,23,,
7-7-2020,21:21:22,109,,
7-7-2020,21:21:22,240,,
7-7-2020,21:21:23,65,,
7-7-2020,21:21:23,192,,
7-7-2020,21:21:23,242,,
7-7-2020,21:21:23,87,,
7-7-2020,21:21:23,203,,
7-7-2020,21:21:23,127,,
7-7-2020,21:21:23,229,,
7-7-2020,21:21:23,40,,
7-7-2020,21:21:23,112,,
7-7-2020,21:21:23,3,,
7-7-2020,21:21:24,169,,
7-7-2020,21:21:24,9,,
7-7-2020,21:21:24,257,,
7-7-2020,21:21:24,160,,
7-7-2020,21:21:24,33,,
7-7-2020,21:21:24,99,,
7-7-2020,21:21:24,78,,
7-7-2020,21:21:24,116,,
7-7-2020,21:21:24,235,,
7-7-2020,21:21:24,97,,
7-7-2020,21:21:25,26,,
7-7-2020,21:21:25,212,,
7-7-2020,21:21:25,67,,
7-7-2020,21:21:25,110,,
7-7-2020,21:21:25,33,,
7-7-2020,21:21:25,79,,
7-7-2020,21:21:25,49,,
7-7-2020,21:21:25,279,,
7-7-2020,21:21:25,21,,
7-7-2020,21:21:25,67,,
7-7-2020,21:21:26,272,,
7-7-2020,21:21:26,193,,
7-7-2020,21:21:26,36,,
7-7-2020,21:21:26,185,,
7-7-2020,21:21:26,245,,
7-7-2020,21:21:26,128,,
7-7-2020,21:21:26,91,,
7-7-2020,21:21:26,294,,
7-7-2020,21:21:26,157,,
7-7-2020,21:21:26,101,,
7-7-2020,21:21:27,53,,
7-7-2020,21:21:27,208,,
7-7-2020,21:21:27,244,,
7-7-2020,21:21:27,268,,
7-7-2020,21:21:27,290,,
7-7-2020,21:21:27,24,,
7-7-2020,21:21:27,296,,
7-7-2020,21:21:27,30,,
7-7-2020,21:21:27,103,,
7-7-2020,21:21:27,22,,
7-7-2020,21:21:28,166,,
7-7-2020,21:21:28,249,,
7-7-2020,21:21:28,224,,
7-7-2020,21:21:28,101,,
7-7-2020,21:21:28,253,,
7-7-2020,21:21:28,177,,
7-7-2020,21:21:28,108,,
7-7-2020,21:21:28,228,,
7-7-2020,21:21:28,133,,
7-7-2020,21:21:28,298,,
7-7-2020,21:21:29,181,,
7-7-2020,21:21:29,235,,
7-7-2020,21:21:29,13,,
7-7-2020,21:21:29,165,,
7-7-2020,21:21:29,214,,
7-7-2020,21:21:29,263,,
7-7-2020,21:21:29,36,,
7-7-2020,21:21:29,125,,
7-7-2020,21:21:29,269,,
7-7-2020,21:21:29,15,,
