date,time,accel_X,accel_Y,accel_Z
7-7-2020,21:39:4,7,,
7-7-2020,21:39:4,49,,
7-7-2020,21:39:4,173,,
7-7-2020,21:39:4,158,,
7-7-2020,21:39:4,130,,
7-7-2020,21:39:4,272,,
7-7-2020,21:39:4,144,,
7-7-2020,21:39:4,278,,
7-7-2020,21:39:4,23,,
7-7-2020,21:39:5,109,,
7-7-2020,21:39:5,240,,
7-7-2020,21:39:5,65,,
7-7-2020,21:39:5,192,,
7-7-2020,21:39:5,242,,
7-7-2020,21:39:5,87,,
7-7-2020,21:39:5,203,,
7-7-2020,21:39:5,127,,
7-7-2020,21:39:5,229,,
7-7-2020,21:39:5,40,,
7-7-2020,21:39:6,112,,
7-7-2020,21:39:6,3,,
7-7-2020,21:39:6,169,,
7-7-2020,21:39:6,9,,
7-7-2020,21:39:6,257,,
7-7-2020,21:39:6,160,,
7-7-2020,21:39:6,33,,
7-7-2020,21:39:6,99,,
7-7-2020,21:39:6,78,,
7-7-2020,21:39:6,116,,
7-7-2020,21:39:7,235,,
7-7-2020,21:39:7,97,,
7-7-2020,21:39:7,26,,
7-7-2020,21:39:7,212,,
7-7-2020,21:39:7,67,,
7-7-2020,21:39:7,110,,
7-7-2020,21:39:7,33,,
7-7-2020,21:39:7,79,,
7-7-2020,21:39:7,49,,
7-7-2020,21:39:7,279,,
7-7-2020,21:39:8,21,,
7-7-2020,21:39:8,67,,
7-7-2020,21:39:8,272,,
7-7-2020,21:39:8,193,,
7-7-2020,21:39:8,36,,
7-7-2020,21:39:8,185,,
7-7-2020,21:39:8,245,,
7-7-2020,21:39:8,128,,
7-7-2020,21:39:8,91,,
7-7-2020,21:39:8,294,,
7-7-2020,21:39:9,157,,
7-7-2020,21:39:9,101,,
7-7-2020,21:39:9,53,,
7-7-2020,21:39:9,208,,
7-7-2020,21:39:9,244,,
7-7-2020,21:39:9,268,,
7-7-2020,21:39:9,290,,
7-7-2020,21:39:9,24,,
7-7-2020,21:39:9,296,,
7-7-2020,21:39:9,30,,
7-7-2020,21:39:10,103,,
7-7-2020,21:39:10,22,,
7-7-2020,21:39:10,166,,
7-7-2020,21:39:10,249,,
7-7-2020,21:39:10,224,,
7-7-2020,21:39:10,101,,
7-7-2020,21:39:10,253,,
7-7-2020,21:39:10,177,,
7-7-2020,21:39:10,108,,
7-7-2020,21:39:10,228,,
7-7-2020,21:39:11,133,,
7-7-2020,21:39:11,298,,
7-7-2020,21:39:11,181,,
7-7-2020,21:39:11,235,,
7-7-2020,21:39:11,13,,
7-7-2020,21:39:11,165,,
7-7-2020,21:39:11,214,,
7-7-2020,21:39:11,263,,
7-7-2020,21:39:11,36,,
7-7-2020,21:39:11,125,,
7-7-2020,21:39:12,269,,
7-7-2020,21:39:12,15,,
7-7-2020,21:39:12,94,,
7-7-2020,21:39:12,129,,
7-7-2020,21:39:12,1,,
7-7-2020,21:39:12,17,,
7-7-2020,21:39:12,95,,
7-7-2020,21:39:12,105,,
7-7-2020,21:39:12,104,,
7-7-2020,21:39:12,51,,
7-7-2020,21:39:13,198,,
7-7-2020,21:39:13,288,,
7-7-2020,21:39:13,23,,
7-7-2020,21:39:13,5,,
7-7-2020,21:39:13,82,,
7-7-2020,21:39:13,252,,
7-7-2020,21:39:13,266,,
7-7-2020,21:39:13,16,,
7-7-2020,21:39:13,237,,
7-7-2020,21:39:13,38,,
7-7-2020,21:39:14,144,,
7-7-2020,21:39:14,201,,
7-7-2020,21:39:14,297,,
7-7-2020,21:39:14,71,,
7-7-2020,21:39:14,128,,
7-7-2020,21:39:14,137,,
7-7-2020,21:39:14,158,,
7-7-2020,21:39:14,277,,
7-7-2020,21:39:14,297,,
7-7-2020,21:39:14,294,,
7-7-2020,21:39:15,204,,
7-7-2020,21:39:15,209,,
7-7-2020,21:39:15,131,,
7-7-2020,21:39:15,245,,
7-7-2020,21:39:15,75,,
7-7-2020,21:39:15,135,,
7-7-2020,21:39:15,98,,
7-7-2020,21:39:15,142,,
7-7-2020,21:39:15,199,,
7-7-2020,21:39:15,68,,
7-7-2020,21:39:16,212,,
7-7-2020,21:39:16,60,,
7-7-2020,21:39:16,157,,
7-7-2020,21:39:16,294,,
7-7-2020,21:39:16,208,,
7-7-2020,21:39:16,295,,
7-7-2020,21:39:16,168,,
7-7-2020,21:39:16,113,,
7-7-2020,21:39:16,130,,
7-7-2020,21:39:16,106,,
7-7-2020,21:39:17,162,,
7-7-2020,21:39:17,142,,
7-7-2020,21:39:17,265,,
7-7-2020,21:39:17,82,,
7-7-2020,21:39:17,52,,
7-7-2020,21:39:17,67,,
7-7-2020,21:39:17,21,,
7-7-2020,21:39:17,195,,
7-7-2020,21:39:17,112,,
7-7-2020,21:39:17,171,,
7-7-2020,21:39:18,101,,
7-7-2020,21:39:18,290,,
7-7-2020,21:39:18,231,,
7-7-2020,21:39:18,38,,
7-7-2020,21:39:18,57,,
