date,time,accel_Z,accel_Y,accel_X
10-2-2020,15:52:32,-4,0,-6
10-2-2020,15:52:32,-4,-1,-6
10-2-2020,15:52:32,-2,0,-4
10-2-2020,15:52:32,5,-32,-19
10-2-2020,15:52:32,17,-26,-11
10-2-2020,15:52:32,18,-28,-11
10-2-2020,15:52:33,16,-26,-10
10-2-2020,15:52:33,-5,-5,-9
10-2-2020,15:52:33,9,12,-11
10-2-2020,15:52:33,68,61,-245
10-2-2020,15:52:33,22,25,-279
10-2-2020,15:52:33,-50,-100,-185
10-2-2020,15:52:33,-213,-302,144
10-2-2020,15:52:33,-209,-210,253
10-2-2020,15:52:33,-64,-80,104
10-2-2020,15:52:33,51,-65,-136
10-2-2020,15:52:34,98,23,-111
10-2-2020,15:52:34,52,45,-80
10-2-2020,15:52:34,16,18,-40
10-2-2020,15:52:34,22,-19,-26
10-2-2020,15:52:34,0,-20,-13
10-2-2020,15:52:34,7,-30,-3
10-2-2020,15:52:34,19,-6,-34
10-2-2020,15:52:34,27,-16,-54
10-2-2020,15:52:34,74,6,-155
10-2-2020,15:52:34,57,-17,-206
10-2-2020,15:52:35,23,-89,-235
10-2-2020,15:52:35,-153,-328,-12
10-2-2020,15:52:35,-81,-291,227
10-2-2020,15:52:35,-24,-181,130
10-2-2020,15:52:35,-37,-96,-35
10-2-2020,15:52:35,52,13,-59
10-2-2020,15:52:35,68,61,-88
10-2-2020,15:52:35,21,19,-65
10-2-2020,15:52:35,-48,-43,-39
10-2-2020,15:52:35,-18,-15,-9
10-2-2020,15:52:36,-64,-59,-65
10-2-2020,15:52:36,-18,-14,-15
10-2-2020,15:52:36,-10,-6,-12
10-2-2020,15:52:36,-6,-2,-7
10-2-2020,15:52:36,-36,-33,-30
10-2-2020,15:52:36,-14,-11,-12
10-2-2020,15:52:36,-3,0,-6
10-2-2020,15:52:36,-73,-70,-59
10-2-2020,15:52:36,-103,-104,-90
10-2-2020,15:52:36,-4,0,-2
10-2-2020,15:52:37,-25,-22,-21
10-2-2020,15:52:37,-45,-41,-39
10-2-2020,15:52:37,-48,-44,-41
10-2-2020,15:52:37,-49,-46,-42
10-2-2020,15:52:37,-34,-29,-29
10-2-2020,15:52:37,-29,-20,-18
10-2-2020,15:52:37,-5,-1,0
10-2-2020,15:52:37,5,8,7
10-2-2020,15:52:37,-19,-13,-18
10-2-2020,15:52:37,-80,-80,-69
10-2-2020,15:52:38,-14,-12,-21
10-2-2020,15:52:38,-7,-3,16
10-2-2020,15:52:38,-21,-17,-23
10-2-2020,15:52:38,-10,-7,-5
10-2-2020,15:52:38,-46,-41,-37
10-2-2020,15:52:38,-30,-26,-28
10-2-2020,15:52:38,-15,-12,-14
10-2-2020,15:52:38,-7,-4,-7
10-2-2020,15:52:38,-63,-60,-55
10-2-2020,15:52:38,-6,-4,-19
10-2-2020,15:52:39,-40,-38,-49
10-2-2020,15:52:39,-21,-19,-47
10-2-2020,15:52:39,-6,-4,-6
10-2-2020,15:52:39,-16,-13,9
10-2-2020,15:52:39,-19,-16,8
10-2-2020,15:52:39,-12,-10,12
10-2-2020,15:52:39,-6,-1,-19
10-2-2020,15:52:39,-12,-9,-13
10-2-2020,15:52:39,-45,-61,-56
10-2-2020,15:52:39,-27,-23,-22
10-2-2020,15:52:40,-50,-47,-39
10-2-2020,15:52:40,-37,-34,-37
10-2-2020,15:52:40,-36,-32,-33
10-2-2020,15:52:40,-23,-19,-19
10-2-2020,15:52:40,-14,-12,-14
10-2-2020,15:52:40,-10,-7,-12
10-2-2020,15:52:40,-7,-6,-8
10-2-2020,15:52:40,-20,-23,-20
10-2-2020,15:52:40,-19,-16,-17
10-2-2020,15:52:40,-17,-14,-15
10-2-2020,15:52:41,-14,-11,-13
10-2-2020,15:52:41,-10,-6,-9
10-2-2020,15:52:41,-10,-7,-10
10-2-2020,15:52:41,-10,-6,-10
10-2-2020,15:52:41,-9,-5,-8
10-2-2020,15:52:41,-9,-6,-9
10-2-2020,15:52:41,-9,-6,-9
10-2-2020,15:52:41,-9,-5,-8
10-2-2020,15:52:41,-9,-5,-8
10-2-2020,15:52:41,-9,-6,-9
10-2-2020,15:52:42,-9,-6,-9
10-2-2020,15:52:42,-7,-3,-7
10-2-2020,15:52:42,-6,-2,-6
10-2-2020,15:52:42,-5,-2,-6
10-2-2020,15:52:42,-6,-2,-6
10-2-2020,15:52:42,-4,-1,-5
