date,time,accel_Z,accel_Y,accel_X
10-2-2020,15:44:49,23,-25,0
10-2-2020,15:44:50,25,-37,-6
10-2-2020,15:44:50,25,-32,-2
10-2-2020,15:44:50,31,-34,0
10-2-2020,15:44:50,23,-23,8
10-2-2020,15:44:50,11,-58,-20
10-2-2020,15:44:51,36,-37,3
10-2-2020,15:44:51,32,-39,-1
10-2-2020,15:44:51,36,-34,5
10-2-2020,15:44:51,42,-31,10
10-2-2020,15:44:51,39,-31,10
10-2-2020,15:44:51,39,-29,7
10-2-2020,15:44:52,39,-32,8
10-2-2020,15:44:52,45,-33,10
10-2-2020,15:44:52,45,-41,-4
10-2-2020,15:44:52,9,-146,-62
10-2-2020,15:44:52,-15,-66,37
10-2-2020,15:44:52,63,-29,12
10-2-2020,15:44:53,18,-56,-2
10-2-2020,15:44:53,47,-45,26
10-2-2020,15:44:53,56,-51,45
10-2-2020,15:44:53,43,-47,-1
10-2-2020,15:44:53,63,-43,-8
10-2-2020,15:44:53,81,-38,-131
10-2-2020,15:44:54,143,85,-112
10-2-2020,15:44:54,169,244,-123
10-2-2020,15:44:54,159,110,-157
10-2-2020,15:44:54,-262,-199,382
10-2-2020,15:44:55,-52,-239,166
10-2-2020,15:44:55,-20,-33,64
10-2-2020,15:44:55,-62,-12,46
10-2-2020,15:44:56,-42,193,-86
10-2-2020,15:44:56,27,-13,45
10-2-2020,15:44:56,55,-25,-108
10-2-2020,15:44:56,46,-135,-225
10-2-2020,15:44:57,-14,-129,-387
10-2-2020,15:44:57,-232,-235,-256
10-2-2020,15:44:57,164,158,15
10-2-2020,15:44:58,43,41,-77
10-2-2020,15:44:58,25,9,18
10-2-2020,15:44:58,10,12,26
10-2-2020,15:44:59,-5,-2,-1
10-2-2020,15:44:59,-5,-2,12
10-2-2020,15:44:59,-16,-12,-23
10-2-2020,15:45:0,-22,-19,-13
10-2-2020,15:45:0,-24,-20,-42
10-2-2020,15:45:1,-19,-18,-15
10-2-2020,15:45:1,12,6,6
10-2-2020,15:45:1,0,3,-7
10-2-2020,15:45:2,-5,-2,-6
10-2-2020,15:45:2,0,3,0
10-2-2020,15:45:2,-1,3,0
10-2-2020,15:45:3,-11,-7,-4
10-2-2020,15:45:3,-20,-17,-17
10-2-2020,15:45:3,-28,-26,-20
10-2-2020,15:45:4,-22,-20,-13
10-2-2020,15:45:4,-32,-29,-24
10-2-2020,15:45:4,-6,-4,-5
10-2-2020,15:45:5,-31,-37,-19
10-2-2020,15:45:5,36,23,25
10-2-2020,15:45:5,21,-14,7
10-2-2020,15:45:6,10,13,21
10-2-2020,15:45:6,0,1,1
10-2-2020,15:45:6,-8,-7,-3
10-2-2020,15:45:7,-6,-3,-4
10-2-2020,15:45:7,-2,1,3
10-2-2020,15:45:7,29,-30,1
10-2-2020,15:45:8,20,-32,-2
10-2-2020,15:45:8,31,-29,4
