date,time,accel_Z,accel_Y,accel_X
1-28-2021,23:3:17,30,-18,7
1-28-2021,23:3:17,32,-16,9
1-28-2021,23:3:17,10,-37,-9
1-28-2021,23:3:18,33,-18,8
1-28-2021,23:3:18,30,-21,6
1-28-2021,23:3:18,32,-20,7
1-28-2021,23:3:18,31,-22,6
1-28-2021,23:3:18,32,-20,7
1-28-2021,23:3:18,31,-22,5
1-28-2021,23:3:19,31,-21,6
1-28-2021,23:3:19,41,-12,13
1-28-2021,23:3:19,25,-27,1
1-28-2021,23:3:19,28,-23,4
1-28-2021,23:3:19,30,-21,6
1-28-2021,23:3:19,31,-21,6
1-28-2021,23:3:20,32,-21,7
1-28-2021,23:3:20,31,-21,7
1-28-2021,23:3:20,32,-20,7
1-28-2021,23:3:20,32,-29,4
1-28-2021,23:3:20,41,-30,11
1-28-2021,23:3:20,102,-43,60
1-28-2021,23:3:21,-39,-34,-119
1-28-2021,23:3:21,29,-20,-5
1-28-2021,23:3:21,45,-20,4
1-28-2021,23:3:21,29,-29,6
1-28-2021,23:3:22,45,-39,2
1-28-2021,23:3:22,54,-37,18
1-28-2021,23:3:22,46,-39,14
1-28-2021,23:3:22,51,-37,16
1-28-2021,23:3:22,49,-38,16
1-28-2021,23:3:23,47,-37,13
1-28-2021,23:3:23,47,-38,15
1-28-2021,23:3:23,48,-38,17
1-28-2021,23:3:23,47,-38,14
1-28-2021,23:3:24,47,-39,15
1-28-2021,23:3:24,43,-38,12
1-28-2021,23:3:24,46,-39,17
1-28-2021,23:3:24,43,-39,11
1-28-2021,23:3:24,40,-35,12
1-28-2021,23:3:25,40,-36,9
1-28-2021,23:3:25,40,-36,9
1-28-2021,23:3:25,40,-35,7
1-28-2021,23:3:25,39,-35,7
1-28-2021,23:3:26,37,-33,13
1-28-2021,23:3:26,37,-38,5
1-28-2021,23:3:26,40,-34,10
1-28-2021,23:3:26,36,-33,7
1-28-2021,23:3:27,34,-30,6
1-28-2021,23:3:27,35,-32,8
1-28-2021,23:3:27,36,-31,8
