date,time,accel_Z,accel_Y,accel_X
1-28-2021,23:40:0,12,16,-5
1-28-2021,23:40:0,23,26,-126
1-28-2021,23:40:0,12,47,-185
1-28-2021,23:40:0,-134,-136,-206
1-28-2021,23:40:1,-150,-152,-141
1-28-2021,23:40:1,-98,-97,-219
1-28-2021,23:40:1,-56,-56,-264
1-28-2021,23:40:1,-173,-170,-118
1-28-2021,23:40:1,-163,-182,-63
1-28-2021,23:40:2,-108,-144,-240
1-28-2021,23:40:2,-67,-207,-262
1-28-2021,23:40:2,-32,-145,-113
1-28-2021,23:40:2,14,-54,-173
1-28-2021,23:40:2,3,-82,-243
1-28-2021,23:40:2,-67,-95,-291
1-28-2021,23:40:3,-71,-169,-302
1-28-2021,23:40:3,-183,-174,-329
1-28-2021,23:40:3,-149,-159,-130
1-28-2021,23:40:3,-20,-46,-312
1-28-2021,23:40:3,113,52,-389
1-28-2021,23:40:4,-76,-77,-283
1-28-2021,23:40:4,104,-62,-337
1-28-2021,23:40:4,0,-81,-233
1-28-2021,23:40:4,-17,-3,-288
1-28-2021,23:40:4,-10,-10,-180
1-28-2021,23:40:5,-162,-140,-160
1-28-2021,23:40:5,-144,-199,-82
1-28-2021,23:40:5,-43,-56,-304
1-28-2021,23:40:5,143,-46,-332
1-28-2021,23:40:6,82,-119,-369
1-28-2021,23:40:6,119,-70,-281
1-28-2021,23:40:6,39,-77,-266
1-28-2021,23:40:6,-11,-35,-331
1-28-2021,23:40:6,-6,26,-260
1-28-2021,23:40:7,-136,-171,-204
1-28-2021,23:40:7,-120,-289,-144
1-28-2021,23:40:7,-57,-202,-221
1-28-2021,23:40:7,172,29,-318
1-28-2021,23:40:8,85,-46,-406
1-28-2021,23:40:8,90,-39,-289
1-28-2021,23:40:8,38,-3,-305
1-28-2021,23:40:8,38,28,-301
1-28-2021,23:40:9,22,-7,-269
1-28-2021,23:40:9,-140,-218,-103
1-28-2021,23:40:9,38,-217,-265
1-28-2021,23:40:9,69,-170,-305
1-28-2021,23:40:10,-17,-179,-213
1-28-2021,23:40:10,57,-142,20
1-28-2021,23:40:10,-21,-49,144
1-28-2021,23:40:10,71,-34,70
1-28-2021,23:40:11,42,-7,14
1-28-2021,23:40:11,-56,-58,11
1-28-2021,23:40:11,10,14,47
1-28-2021,23:40:11,7,9,34
1-28-2021,23:40:12,10,10,12
1-28-2021,23:40:12,9,11,33
1-28-2021,23:40:12,21,1,21
1-28-2021,23:40:12,18,2,15
1-28-2021,23:40:13,17,3,9
1-28-2021,23:40:13,16,2,23
1-28-2021,23:40:13,17,1,13
1-28-2021,23:40:13,17,1,17
1-28-2021,23:40:14,15,-2,15
1-28-2021,23:40:14,16,0,24
1-28-2021,23:40:14,10,-7,8
1-28-2021,23:40:14,15,-2,22
1-28-2021,23:40:15,28,9,34
1-28-2021,23:40:15,24,2,28
1-28-2021,23:40:15,25,4,34
1-28-2021,23:40:15,22,6,32
1-28-2021,23:40:16,20,5,31
1-28-2021,23:40:16,19,1,26
1-28-2021,23:40:16,18,1,24
1-28-2021,23:40:17,18,2,25
1-28-2021,23:40:17,14,-2,27
