date,time,accel_Z,accel_Y,accel_X
1-28-2021,23:2:13,15,11,15
1-28-2021,23:2:13,17,16,20
1-28-2021,23:2:13,10,10,11
1-28-2021,23:2:14,11,11,13
1-28-2021,23:2:14,9,9,10
1-28-2021,23:2:14,6,5,6
1-28-2021,23:2:14,9,8,9
1-28-2021,23:2:14,5,5,6
1-28-2021,23:2:15,6,5,7
1-28-2021,23:2:15,8,6,8
1-28-2021,23:2:15,10,8,9
1-28-2021,23:2:15,9,7,9
1-28-2021,23:2:15,7,6,8
1-28-2021,23:2:15,-6,-9,-5
1-28-2021,23:2:15,-1,-11,-6
1-28-2021,23:2:16,5,4,5
1-28-2021,23:2:16,-1,-6,-45
1-28-2021,23:2:16,83,57,88
1-28-2021,23:2:16,17,22,-34
1-28-2021,23:2:16,13,-13,-8
1-28-2021,23:2:17,16,-7,-16
1-28-2021,23:2:17,22,-19,3
1-28-2021,23:2:17,20,-16,16
1-28-2021,23:2:17,12,-10,10
1-28-2021,23:2:17,11,-10,8
1-28-2021,23:2:18,12,-8,7
1-28-2021,23:2:18,12,-10,9
1-28-2021,23:2:18,12,-9,10
1-28-2021,23:2:18,12,-10,10
1-28-2021,23:2:18,12,-9,11
1-28-2021,23:2:19,13,-11,9
1-28-2021,23:2:19,13,-11,10
1-28-2021,23:2:19,13,-11,10
1-28-2021,23:2:19,14,-10,10
1-28-2021,23:2:19,14,-10,10
1-28-2021,23:2:20,13,-11,10
1-28-2021,23:2:20,14,-10,10
1-28-2021,23:2:20,14,-10,10
1-28-2021,23:2:20,14,-11,10
1-28-2021,23:2:20,14,-10,11
1-28-2021,23:2:21,13,-9,11
1-28-2021,23:2:21,13,-10,11
1-28-2021,23:2:21,14,-10,10
1-28-2021,23:2:21,14,-10,12
1-28-2021,23:2:21,14,-10,11
1-28-2021,23:2:22,14,-10,12
1-28-2021,23:2:22,14,-10,11
1-28-2021,23:2:22,14,-10,11
1-28-2021,23:2:22,14,-10,11
1-28-2021,23:2:22,14,-10,11
1-28-2021,23:2:23,15,-10,11
1-28-2021,23:2:23,15,-11,12
1-28-2021,23:2:23,15,-11,12
