date,time,accel_Z,accel_Y,accel_X
1-28-2021,23:56:8,49,-30,16
1-28-2021,23:56:9,131,65,124
1-28-2021,23:56:9,100,24,79
1-28-2021,23:56:9,9,11,7
1-28-2021,23:56:9,-65,-57,-6
1-28-2021,23:56:9,46,-11,-8
1-28-2021,23:56:10,-61,-65,-44
1-28-2021,23:56:10,9,7,-49
1-28-2021,23:56:10,-55,-56,-84
1-28-2021,23:56:10,139,109,-49
1-28-2021,23:56:10,24,4,-15
1-28-2021,23:56:10,84,48,78
1-28-2021,23:56:11,19,4,27
1-28-2021,23:56:11,16,-16,8
1-28-2021,23:56:11,5,6,2
1-28-2021,23:56:11,8,9,9
1-28-2021,23:56:11,10,12,16
1-28-2021,23:56:11,11,12,11
1-28-2021,23:56:12,14,15,16
1-28-2021,23:56:12,13,15,20
1-28-2021,23:56:12,14,15,18
1-28-2021,23:56:12,6,7,9
1-28-2021,23:56:12,11,12,14
1-28-2021,23:56:13,9,10,13
1-28-2021,23:56:13,24,25,22
1-28-2021,23:56:13,19,21,17
1-28-2021,23:56:13,7,9,13
1-28-2021,23:56:13,11,12,14
1-28-2021,23:56:13,21,22,21
1-28-2021,23:56:14,15,17,20
1-28-2021,23:56:14,8,9,13
1-28-2021,23:56:14,1,2,6
1-28-2021,23:56:14,7,8,12
1-28-2021,23:56:14,-1,0,2
