date,time,accel_Z,accel_Y,accel_X
1-29-2021,0:53:6,39,-11,12
1-29-2021,0:53:6,23,-24,-3
1-29-2021,0:53:6,21,-25,-2
1-29-2021,0:53:7,20,-27,-3
1-29-2021,0:53:7,13,-32,-8
1-29-2021,0:53:7,15,-31,-8
1-29-2021,0:53:7,14,-30,-7
1-29-2021,0:53:7,18,-28,-3
1-29-2021,0:53:7,16,-29,-5
1-29-2021,0:53:8,15,-26,-5
1-29-2021,0:53:8,-2,1,1
1-29-2021,0:53:8,-6,-2,-2
1-29-2021,0:53:8,25,29,15
1-29-2021,0:53:8,28,31,-118
1-29-2021,0:53:8,83,89,-163
1-29-2021,0:53:9,52,-70,-375
1-29-2021,0:53:9,-66,-230,-380
1-29-2021,0:53:9,-88,-146,-242
1-29-2021,0:53:9,-103,-131,-409
1-29-2021,0:53:9,-155,-236,-163
1-29-2021,0:53:10,-103,-141,-240
1-29-2021,0:53:10,-120,-170,-361
1-29-2021,0:53:10,-17,-66,15
1-29-2021,0:53:10,40,-79,-352
1-29-2021,0:53:11,-118,-116,-243
1-29-2021,0:53:11,-138,-135,-415
1-29-2021,0:53:11,-209,-206,-411
1-29-2021,0:53:11,-232,-229,-101
1-29-2021,0:53:11,-125,-126,-203
1-29-2021,0:53:12,-45,-45,-213
1-29-2021,0:53:12,-19,-20,-282
1-29-2021,0:53:12,-69,-70,-284
1-29-2021,0:53:12,-50,-96,-306
1-29-2021,0:53:13,-35,-58,-294
1-29-2021,0:53:13,-129,-126,-323
1-29-2021,0:53:13,-102,-136,-273
1-29-2021,0:53:13,-189,-188,-66
1-29-2021,0:53:14,-166,-197,-107
1-29-2021,0:53:14,-71,-168,-311
1-29-2021,0:53:14,-26,-83,-299
1-29-2021,0:53:14,46,-5,16
1-29-2021,0:53:15,-52,-80,-275
1-29-2021,0:53:15,-26,-81,-326
1-29-2021,0:53:15,-98,-204,-254
1-29-2021,0:53:15,-259,-257,-80
1-29-2021,0:53:16,-208,-206,-165
1-29-2021,0:53:16,32,-130,-303
1-29-2021,0:53:16,31,-142,-314
1-29-2021,0:53:17,3,-71,-269
1-29-2021,0:53:17,-15,-74,-249
1-29-2021,0:53:17,-66,-95,-249
1-29-2021,0:53:17,-26,-58,-319
1-29-2021,0:53:18,-48,-129,-234
1-29-2021,0:53:18,-237,-253,-61
1-29-2021,0:53:18,-183,-274,-139
1-29-2021,0:53:18,-65,-185,-233
1-29-2021,0:53:19,-154,-259,-155
1-29-2021,0:53:19,-37,-115,-178
1-29-2021,0:53:19,20,21,-29
1-29-2021,0:53:19,-70,-71,49
1-29-2021,0:53:20,-83,-81,28
1-29-2021,0:53:20,18,19,-10
1-29-2021,0:53:20,37,-26,-17
1-29-2021,0:53:20,6,6,-3
1-29-2021,0:53:21,5,-5,2
1-29-2021,0:53:21,11,-1,4
1-29-2021,0:53:21,8,-3,3
1-29-2021,0:53:22,16,-11,0
1-29-2021,0:53:22,21,-13,3
1-29-2021,0:53:22,21,-19,-1
1-29-2021,0:53:22,20,-15,4
1-29-2021,0:53:23,15,-11,2
1-29-2021,0:53:23,14,-8,4
1-29-2021,0:53:23,12,-8,5
1-29-2021,0:53:23,12,-6,2
1-29-2021,0:53:24,6,1,5
1-29-2021,0:53:24,9,-3,6
1-29-2021,0:53:24,8,-3,5
1-29-2021,0:53:24,7,-1,4
1-29-2021,0:53:25,7,1,5
1-29-2021,0:53:25,7,1,5
1-29-2021,0:53:25,6,1,6
1-29-2021,0:53:26,6,1,5
1-29-2021,0:53:26,5,2,5
1-29-2021,0:53:26,5,2,5
1-29-2021,0:53:26,4,3,5
