date,time,accel_Z,accel_Y,accel_X
8-19-2020,19:50:44,-22,4,-11
8-19-2020,19:50:44,-42,-18,-27
8-19-2020,19:50:44,-22,1,-13
8-19-2020,19:50:44,-31,-5,-19
8-19-2020,19:50:44,-47,-18,-33
8-19-2020,19:50:44,-29,-12,-21
8-19-2020,19:50:45,-31,-18,-18
8-19-2020,19:50:45,-22,-11,-20
8-19-2020,19:50:45,-12,-3,-7
8-19-2020,19:50:45,-9,-1,-12
8-19-2020,19:50:45,3,3,-6
8-19-2020,19:50:45,37,8,-1
8-19-2020,19:50:45,36,28,22
8-19-2020,19:50:45,62,72,-131
8-19-2020,19:50:45,200,108,-183
8-19-2020,19:50:45,-14,-107,-342
8-19-2020,19:50:46,-137,-66,-251
8-19-2020,19:50:46,-238,-167,-73
8-19-2020,19:50:46,-147,-225,76
8-19-2020,19:50:46,-294,-220,-184
8-19-2020,19:50:46,-271,-322,-50
8-19-2020,19:50:46,-320,-294,-421
8-19-2020,19:50:46,-43,154,-427
8-19-2020,19:50:46,-214,-6,-197
8-19-2020,19:50:46,247,-2,-100
8-19-2020,19:50:46,-68,40,-35
8-19-2020,19:50:47,-85,15,-8
8-19-2020,19:50:47,36,-4,32
8-19-2020,19:50:47,50,32,5
8-19-2020,19:50:47,5,4,14
8-19-2020,19:50:47,44,45,-3
8-19-2020,19:50:47,1,-5,32
8-19-2020,19:50:47,-19,1,-34
8-19-2020,19:50:47,-5,-1,-1
8-19-2020,19:50:47,-6,-1,-5
8-19-2020,19:50:47,-7,0,-5
8-19-2020,19:50:48,-9,0,-7
8-19-2020,19:50:48,-10,-1,-7
8-19-2020,19:50:48,-10,-1,-8
8-19-2020,19:50:48,-8,-1,-4
8-19-2020,19:50:48,-6,-1,-2
8-19-2020,19:50:48,-8,-1,-5
8-19-2020,19:50:48,-10,0,-7
8-19-2020,19:50:48,-10,0,-9
8-19-2020,19:50:48,-10,0,-7
8-19-2020,19:50:48,-13,0,-11
8-19-2020,19:50:49,-11,0,-10
8-19-2020,19:50:49,-11,0,-6
8-19-2020,19:50:49,-13,0,-9
8-19-2020,19:50:49,-11,0,-7
8-19-2020,19:50:49,-12,0,-9
8-19-2020,19:50:49,-15,1,-11
8-19-2020,19:50:49,-14,0,-10
8-19-2020,19:50:49,-12,0,-9
8-19-2020,19:50:49,-9,0,-6
8-19-2020,19:50:49,-11,-1,-7
8-19-2020,19:50:50,-11,0,-7
8-19-2020,19:50:50,-12,2,-6
