date,time,accel_Z,accel_Y,accel_X
8-19-2020,12:17:36,3,8,8
8-19-2020,12:17:36,3,8,8
8-19-2020,12:17:36,3,8,8
8-19-2020,12:17:36,3,7,8
8-19-2020,12:17:36,3,8,8
8-19-2020,12:17:36,3,7,8
8-19-2020,12:17:37,3,7,8
8-19-2020,12:17:37,3,7,8
8-19-2020,12:17:37,3,7,7
8-19-2020,12:17:37,3,8,8
8-19-2020,12:17:37,3,7,8
8-19-2020,12:17:37,3,8,8
8-19-2020,12:17:37,3,7,7
8-19-2020,12:17:37,1,6,5
8-19-2020,12:17:38,1,6,7
8-19-2020,12:17:38,3,7,8
8-19-2020,12:17:38,-9,-4,8
8-19-2020,12:17:38,3,7,14
8-19-2020,12:17:38,11,16,9
8-19-2020,12:17:38,6,10,-4
8-19-2020,12:17:38,1,5,-35
8-19-2020,12:17:38,-35,-31,40
8-19-2020,12:17:39,-61,-57,63
8-19-2020,12:17:39,-50,-45,10
8-19-2020,12:17:39,-13,-8,3
8-19-2020,12:17:39,3,8,9
8-19-2020,12:17:39,-25,-21,-20
8-19-2020,12:17:39,-3,1,2
8-19-2020,12:17:39,-2,3,1
8-19-2020,12:17:39,5,10,7
8-19-2020,12:17:40,-4,0,0
8-19-2020,12:17:40,1,5,3
8-19-2020,12:17:40,-3,2,0
8-19-2020,12:17:40,-6,-2,-3
8-19-2020,12:17:40,-18,-14,-12
8-19-2020,12:17:40,-8,-4,-4
8-19-2020,12:17:40,0,4,4
8-19-2020,12:17:40,-3,2,2
8-19-2020,12:17:41,-13,-9,-13
8-19-2020,12:17:41,2,6,0
8-19-2020,12:17:41,-1,4,0
8-19-2020,12:17:41,-1,4,2
8-19-2020,12:17:41,-1,4,4
8-19-2020,12:17:41,0,5,5
8-19-2020,12:17:41,-2,3,4
8-19-2020,12:17:41,-1,3,4
8-19-2020,12:17:42,-1,4,5
8-19-2020,12:17:42,-1,4,4
8-19-2020,12:17:42,2,6,3
8-19-2020,12:17:42,2,6,4
8-19-2020,12:17:42,4,9,1
8-19-2020,12:17:42,0,4,14
8-19-2020,12:17:42,31,36,-4
8-19-2020,12:17:42,47,52,8
8-19-2020,12:17:42,35,40,-47
8-19-2020,12:17:43,57,63,-92
8-19-2020,12:17:43,147,153,-4
8-19-2020,12:17:43,254,259,197
8-19-2020,12:17:43,171,175,210
8-19-2020,12:17:43,97,101,129
8-19-2020,12:17:43,53,57,46
8-19-2020,12:17:43,40,45,22
8-19-2020,12:17:43,19,24,-10
8-19-2020,12:17:44,21,25,9
8-19-2020,12:17:44,17,21,13
8-19-2020,12:17:44,13,18,19
8-19-2020,12:17:44,6,10,13
8-19-2020,12:17:44,5,9,12
8-19-2020,12:17:44,13,18,15
8-19-2020,12:17:44,-2,3,13
8-19-2020,12:17:45,6,11,16
8-19-2020,12:17:45,13,17,14
8-19-2020,12:17:45,9,13,5
8-19-2020,12:17:45,9,13,10
8-19-2020,12:17:45,7,12,14
8-19-2020,12:17:45,9,13,13
8-19-2020,12:17:45,10,15,14
8-19-2020,12:17:45,12,16,12
8-19-2020,12:17:46,12,17,16
8-19-2020,12:17:46,10,14,16
8-19-2020,12:17:46,12,16,18
8-19-2020,12:17:46,12,16,16
8-19-2020,12:17:46,11,16,16
8-19-2020,12:17:46,12,16,14
8-19-2020,12:17:46,10,15,16
8-19-2020,12:17:46,13,17,16
8-19-2020,12:17:47,9,14,18
8-19-2020,12:17:47,11,15,27
8-19-2020,12:17:47,17,21,36
8-19-2020,12:17:47,28,33,35
8-19-2020,12:17:47,30,34,40
8-19-2020,12:17:47,56,60,121
8-19-2020,12:17:47,92,95,216
8-19-2020,12:17:47,149,153,272
8-19-2020,12:17:48,189,195,294
8-19-2020,12:17:48,249,255,212
8-19-2020,12:17:48,132,138,-58
8-19-2020,12:17:48,124,128,-61
8-19-2020,12:17:48,110,114,-81
8-19-2020,12:17:48,35,41,-27
8-19-2020,12:17:48,1,5,-5
8-19-2020,12:17:48,16,21,22
8-19-2020,12:17:49,76,81,30
8-19-2020,12:17:49,21,25,37
8-19-2020,12:17:49,6,10,8
8-19-2020,12:17:49,9,14,3
8-19-2020,12:17:49,-18,-13,37
8-19-2020,12:17:49,15,20,-1
8-19-2020,12:17:49,2,6,1
8-19-2020,12:17:49,5,9,12
8-19-2020,12:17:50,5,9,8
8-19-2020,12:17:50,5,10,10
8-19-2020,12:17:50,4,9,9
8-19-2020,12:17:50,5,9,8
8-19-2020,12:17:50,4,9,8
8-19-2020,12:17:50,5,9,9
8-19-2020,12:17:50,5,9,8
8-19-2020,12:17:50,5,9,9
8-19-2020,12:17:51,4,9,9
8-19-2020,12:17:51,5,10,8
8-19-2020,12:17:51,4,9,9
8-19-2020,12:17:51,5,9,9
8-19-2020,12:17:51,4,8,8
8-19-2020,12:17:51,5,9,9
8-19-2020,12:17:51,4,9,9
8-19-2020,12:17:52,4,9,9
8-19-2020,12:17:52,4,9,9
8-19-2020,12:17:52,5,9,10
8-19-2020,12:17:52,4,9,9
8-19-2020,12:17:52,4,8,8
8-19-2020,12:17:52,4,8,9
