date,time,accel_Z,accel_Y,accel_X
8-19-2020,19:13:57,-38,39,3
8-19-2020,19:13:57,-43,35,1
8-19-2020,19:13:57,-42,36,2
8-19-2020,19:13:57,-40,37,4
8-19-2020,19:13:57,-57,20,-9
8-19-2020,19:13:57,-43,34,0
8-19-2020,19:13:57,-36,42,7
8-19-2020,19:13:57,-35,42,7
8-19-2020,19:13:58,-35,42,9
8-19-2020,19:13:58,-36,42,7
8-19-2020,19:13:58,-36,42,5
8-19-2020,19:13:58,-36,41,9
8-19-2020,19:13:58,-36,42,9
8-19-2020,19:13:58,-36,41,7
8-19-2020,19:13:58,-36,41,8
8-19-2020,19:13:58,-37,41,7
8-19-2020,19:13:58,-36,41,8
8-19-2020,19:13:58,-36,41,9
8-19-2020,19:13:59,-36,42,7
8-19-2020,19:13:59,-35,42,10
8-19-2020,19:13:59,-35,42,14
8-19-2020,19:13:59,-36,41,14
8-19-2020,19:13:59,-32,45,8
8-19-2020,19:13:59,-35,43,11
8-19-2020,19:13:59,-38,38,6
8-19-2020,19:13:59,-37,41,15
8-19-2020,19:13:59,-7,47,-45
8-19-2020,19:13:59,-2,74,-169
8-19-2020,19:14:0,41,116,-51
8-19-2020,19:14:0,-47,17,-28
8-19-2020,19:14:0,-28,-1,-125
8-19-2020,19:14:0,-132,-134,5
8-19-2020,19:14:0,77,103,-120
8-19-2020,19:14:0,12,31,15
8-19-2020,19:14:0,15,40,1
8-19-2020,19:14:0,-340,-264,-112
8-19-2020,19:14:0,-102,-27,-427
8-19-2020,19:14:0,-102,-25,-427
8-19-2020,19:14:1,-117,-39,-425
8-19-2020,19:14:1,-121,-45,-427
8-19-2020,19:14:1,-101,-26,-207
8-19-2020,19:14:1,109,187,-393
8-19-2020,19:14:1,-62,11,-76
8-19-2020,19:14:1,-88,-10,-18
8-19-2020,19:14:1,-112,-35,70
8-19-2020,19:14:1,-106,-33,-143
8-19-2020,19:14:1,111,191,-280
8-19-2020,19:14:1,-15,63,-47
8-19-2020,19:14:2,-143,-71,-113
8-19-2020,19:14:2,-66,16,-81
8-19-2020,19:14:2,-10,-1,29
8-19-2020,19:14:2,-25,29,11
8-19-2020,19:14:2,-32,36,4
8-19-2020,19:14:2,-27,41,10
8-19-2020,19:14:2,-37,37,7
8-19-2020,19:14:2,-32,43,13
8-19-2020,19:14:2,-36,38,5
8-19-2020,19:14:2,-36,39,-1
8-19-2020,19:14:3,-36,40,8
8-19-2020,19:14:3,-38,39,-1
8-19-2020,19:14:3,-37,41,3
8-19-2020,19:14:3,-38,39,4
8-19-2020,19:14:3,-39,39,3
8-19-2020,19:14:3,-36,42,7
8-19-2020,19:14:3,-39,39,5
8-19-2020,19:14:3,-41,37,-1
8-19-2020,19:14:3,-41,37,6
8-19-2020,19:14:3,-42,36,3
8-19-2020,19:14:4,-48,30,-8
8-19-2020,19:14:4,-50,28,-3
8-19-2020,19:14:4,-41,37,3
8-19-2020,19:14:4,-40,38,2
8-19-2020,19:14:4,-54,24,-7
8-19-2020,19:14:4,-50,28,-5
8-19-2020,19:14:4,-40,38,2
8-19-2020,19:14:4,-58,20,-14
8-19-2020,19:14:4,-42,36,2
8-19-2020,19:14:4,-46,32,-3
8-19-2020,19:14:5,-40,38,3
