date,time,accel_Z,accel_Y,accel_X
8-19-2020,19:1:45,-38,40,4
8-19-2020,19:1:46,-38,41,3
8-19-2020,19:1:46,-41,37,-1
8-19-2020,19:1:46,-41,37,1
8-19-2020,19:1:46,-48,31,-2
8-19-2020,19:1:46,-39,40,5
8-19-2020,19:1:46,-34,45,11
8-19-2020,19:1:46,-34,45,14
8-19-2020,19:1:46,-33,46,18
8-19-2020,19:1:46,-34,44,9
8-19-2020,19:1:46,-32,46,8
8-19-2020,19:1:46,-26,52,-23
8-19-2020,19:1:47,5,85,22
8-19-2020,19:1:47,-18,61,-5
8-19-2020,19:1:47,-35,42,-38
8-19-2020,19:1:47,-41,38,-27
8-19-2020,19:1:47,-94,-16,-5
8-19-2020,19:1:47,-127,-49,34
8-19-2020,19:1:47,-68,32,-213
8-19-2020,19:1:47,-31,47,3
8-19-2020,19:1:47,-31,47,-16
8-19-2020,19:1:47,102,108,-195
8-19-2020,19:1:48,-289,-213,-427
8-19-2020,19:1:48,-124,-47,-427
8-19-2020,19:1:48,-155,-78,-427
8-19-2020,19:1:48,-85,-7,-427
8-19-2020,19:1:48,-98,-27,-395
8-19-2020,19:1:48,-82,-11,-131
8-19-2020,19:1:48,-106,-59,-66
8-19-2020,19:1:48,-52,27,-69
8-19-2020,19:1:48,-54,23,5
8-19-2020,19:1:48,-61,18,-9
8-19-2020,19:1:49,-49,30,5
8-19-2020,19:1:49,-50,29,-19
8-19-2020,19:1:49,-58,20,-189
8-19-2020,19:1:49,-60,19,37
8-19-2020,19:1:49,-65,12,11
8-19-2020,19:1:49,-97,-19,-41
8-19-2020,19:1:49,-112,-34,-28
8-19-2020,19:1:49,-21,58,2
8-19-2020,19:1:49,-37,42,0
8-19-2020,19:1:49,-43,36,-2
8-19-2020,19:1:50,-43,36,-7
8-19-2020,19:1:50,-45,34,-5
8-19-2020,19:1:50,-45,34,-1
8-19-2020,19:1:50,-55,24,-6
8-19-2020,19:1:50,-48,30,-7
8-19-2020,19:1:50,-42,37,-2
8-19-2020,19:1:50,-40,39,-1
8-19-2020,19:1:50,-47,32,-7
8-19-2020,19:1:50,-42,36,-6
8-19-2020,19:1:50,-53,26,-12
8-19-2020,19:1:51,-66,13,-23
8-19-2020,19:1:51,-49,30,-6
8-19-2020,19:1:51,-54,25,-14
8-19-2020,19:1:51,-63,16,-20
8-19-2020,19:1:51,-59,20,-18
8-19-2020,19:1:51,-47,31,-8
8-19-2020,19:1:51,-47,32,-8
8-19-2020,19:1:51,-55,23,-14
8-19-2020,19:1:51,-52,27,-10
8-19-2020,19:1:51,-67,12,-22
