date,time,accel_Z,accel_Y,accel_X
8-19-2020,11:50:29,3,7,4
8-19-2020,11:50:29,4,8,5
8-19-2020,11:50:29,2,7,4
8-19-2020,11:50:29,3,7,5
8-19-2020,11:50:29,3,8,5
8-19-2020,11:50:29,3,7,4
8-19-2020,11:50:29,3,8,5
8-19-2020,11:50:30,4,8,5
8-19-2020,11:50:30,3,7,5
8-19-2020,11:50:30,2,7,4
8-19-2020,11:50:30,2,6,3
8-19-2020,11:50:30,2,7,4
8-19-2020,11:50:30,2,6,4
8-19-2020,11:50:30,3,8,4
8-19-2020,11:50:30,3,8,5
8-19-2020,11:50:30,2,7,4
8-19-2020,11:50:30,3,7,4
8-19-2020,11:50:31,3,8,4
8-19-2020,11:50:31,3,7,4
8-19-2020,11:50:31,3,8,4
8-19-2020,11:50:31,2,7,4
8-19-2020,11:50:31,3,8,4
8-19-2020,11:50:31,4,8,5
8-19-2020,11:50:31,3,7,5
8-19-2020,11:50:31,3,7,4
8-19-2020,11:50:31,3,8,5
8-19-2020,11:50:31,3,7,4
8-19-2020,11:50:32,3,7,5
8-19-2020,11:50:32,3,8,5
8-19-2020,11:50:32,2,7,4
8-19-2020,11:50:32,-1,4,4
8-19-2020,11:50:32,-2,2,-2
8-19-2020,11:50:32,3,8,1
8-19-2020,11:50:32,-1,3,-10
8-19-2020,11:50:32,19,24,-34
8-19-2020,11:50:32,-33,-29,14
8-19-2020,11:50:32,-92,-87,52
8-19-2020,11:50:33,-94,-90,23
8-19-2020,11:50:33,-19,-13,27
8-19-2020,11:50:33,8,13,-28
8-19-2020,11:50:33,-19,-15,-28
8-19-2020,11:50:33,-18,-13,-4
8-19-2020,11:50:33,-22,-18,1
8-19-2020,11:50:33,-8,-4,24
8-19-2020,11:50:33,4,8,10
8-19-2020,11:50:33,4,8,1
8-19-2020,11:50:33,-3,1,-12
8-19-2020,11:50:34,-6,-2,-1
8-19-2020,11:50:34,0,4,2
8-19-2020,11:50:34,7,12,10
8-19-2020,11:50:34,1,4,2
8-19-2020,11:50:34,4,8,4
8-19-2020,11:50:34,-5,0,-43
8-19-2020,11:50:34,-13,-8,-11
8-19-2020,11:50:34,-81,-77,45
8-19-2020,11:50:34,-74,-69,73
8-19-2020,11:50:34,-69,-65,13
8-19-2020,11:50:35,-16,-13,19
8-19-2020,11:50:35,-5,-2,-9
8-19-2020,11:50:35,-15,-9,-15
8-19-2020,11:50:35,-9,-5,-2
8-19-2020,11:50:35,-4,-1,3
8-19-2020,11:50:35,-10,-6,-5
8-19-2020,11:50:35,-11,-7,-9
8-19-2020,11:50:35,24,28,-18
8-19-2020,11:50:35,-9,-6,-14
8-19-2020,11:50:35,-88,-84,75
8-19-2020,11:50:36,-66,-61,77
8-19-2020,11:50:36,-64,-60,13
8-19-2020,11:50:36,-32,-28,3
8-19-2020,11:50:36,-22,-17,-14
8-19-2020,11:50:36,-19,-14,-8
8-19-2020,11:50:36,-4,0,-2
8-19-2020,11:50:36,3,7,13
8-19-2020,11:50:36,-5,0,-5
8-19-2020,11:50:36,-1,3,-5
8-19-2020,11:50:36,2,7,3
8-19-2020,11:50:37,3,7,5
8-19-2020,11:50:37,1,5,-1
8-19-2020,11:50:37,4,8,4
8-19-2020,11:50:37,5,10,4
8-19-2020,11:50:37,5,9,6
8-19-2020,11:50:37,4,9,6
8-19-2020,11:50:37,5,9,7
8-19-2020,11:50:37,5,9,6
8-19-2020,11:50:37,4,8,6
8-19-2020,11:50:37,5,9,6
8-19-2020,11:50:38,4,9,5
8-19-2020,11:50:38,5,9,6
8-19-2020,11:50:38,5,9,6
8-19-2020,11:50:38,4,8,6
8-19-2020,11:50:38,5,9,7
8-19-2020,11:50:38,4,8,6
8-19-2020,11:50:38,5,10,7
8-19-2020,11:50:38,5,9,6
8-19-2020,11:50:38,4,8,6
8-19-2020,11:50:38,3,8,5
8-19-2020,11:50:39,4,9,6
8-19-2020,11:50:39,4,9,5
8-19-2020,11:50:39,5,9,6
8-19-2020,11:50:39,5,9,6
8-19-2020,11:50:39,5,9,6
8-19-2020,11:50:39,4,8,6
8-19-2020,11:50:39,4,9,6
