date,time,accel_Z,accel_Y,accel_X
8-19-2020,12:48:3,8,9,15
8-19-2020,12:48:3,8,8,14
8-19-2020,12:48:3,8,8,15
8-19-2020,12:48:3,8,8,14
8-19-2020,12:48:3,8,9,15
8-19-2020,12:48:3,7,8,14
8-19-2020,12:48:3,7,8,14
8-19-2020,12:48:3,8,9,15
8-19-2020,12:48:3,8,9,15
8-19-2020,12:48:3,8,9,14
8-19-2020,12:48:3,8,9,15
8-19-2020,12:48:3,8,8,15
8-19-2020,12:48:4,8,9,15
8-19-2020,12:48:4,8,9,15
8-19-2020,12:48:4,8,9,15
8-19-2020,12:48:4,7,8,15
8-19-2020,12:48:4,8,9,22
8-19-2020,12:48:4,1,2,8
8-19-2020,12:48:4,30,30,1
8-19-2020,12:48:4,-13,-13,10
8-19-2020,12:48:4,-69,-68,50
8-19-2020,12:48:4,-44,-44,-7
8-19-2020,12:48:5,6,5,10
8-19-2020,12:48:5,0,0,8
8-19-2020,12:48:5,1,4,12
8-19-2020,12:48:5,2,4,13
8-19-2020,12:48:5,4,4,12
8-19-2020,12:48:5,16,18,16
8-19-2020,12:48:5,6,6,1
8-19-2020,12:48:5,5,6,10
8-19-2020,12:48:5,5,7,14
8-19-2020,12:48:5,5,6,10
8-19-2020,12:48:6,4,5,9
8-19-2020,12:48:6,6,6,11
8-19-2020,12:48:6,5,6,10
8-19-2020,12:48:6,7,8,12
8-19-2020,12:48:6,3,4,7
8-19-2020,12:48:6,0,0,5
8-19-2020,12:48:6,-10,-8,-8
8-19-2020,12:48:6,9,10,17
8-19-2020,12:48:6,6,8,5
8-19-2020,12:48:6,24,24,2
8-19-2020,12:48:7,79,84,26
