date,time,accel_Z,accel_Y,accel_X
8-19-2020,15:38:55,7,49,73
8-19-2020,15:38:55,58,130,72
8-19-2020,15:38:55,144,78,123
8-19-2020,15:38:55,109,40,165
8-19-2020,15:38:55,92,42,187
8-19-2020,15:38:55,103,127,129
8-19-2020,15:38:55,40,12,103
8-19-2020,15:38:55,169,109,157
8-19-2020,15:38:55,160,133,99
8-19-2020,15:38:55,78,16,135
8-19-2020,15:38:56,97,26,112
8-19-2020,15:38:56,67,10,33
8-19-2020,15:38:56,179,149,179
8-19-2020,15:38:56,21,167,72
8-19-2020,15:38:56,193,136,85
8-19-2020,15:38:56,145,28,91
8-19-2020,15:38:56,194,157,1
8-19-2020,15:38:56,153,108,144
8-19-2020,15:38:56,68,90,124
