date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:17:58,-3,-3,-5
8-16-2020,17:17:58,-3,-3,-3
8-16-2020,17:17:58,-3,-3,-4
8-16-2020,17:17:58,-3,-3,-5
8-16-2020,17:17:58,-3,-3,-4
8-16-2020,17:17:58,-3,-4,-4
8-16-2020,17:17:58,-3,-4,-4
8-16-2020,17:17:58,-3,-3,-4
8-16-2020,17:17:58,-3,-4,-4
8-16-2020,17:17:58,-3,-3,-4
8-16-2020,17:17:58,-2,-3,-4
8-16-2020,17:17:59,-3,-4,-4
8-16-2020,17:17:59,-3,-4,-5
8-16-2020,17:17:59,-3,-4,-4
8-16-2020,17:17:59,-3,-4,-4
8-16-2020,17:17:59,-3,-3,-5
8-16-2020,17:17:59,-3,-3,-4
8-16-2020,17:17:59,-3,-3,-4
8-16-2020,17:17:59,-3,-3,-4
8-16-2020,17:17:59,-3,-3,-4
8-16-2020,17:17:59,-3,-3,-4
8-16-2020,17:18:0,-3,-3,-4
8-16-2020,17:18:0,-3,-4,-4
8-16-2020,17:18:0,-3,-3,-4
8-16-2020,17:18:0,-3,-4,-5
8-16-2020,17:18:0,-4,-4,-4
8-16-2020,17:18:0,-4,-4,-4
8-16-2020,17:18:0,-3,-3,-5
8-16-2020,17:18:0,-4,-4,-4
8-16-2020,17:18:0,-3,-4,-4
8-16-2020,17:18:0,-2,-2,-4
8-16-2020,17:18:1,-2,-3,-3
8-16-2020,17:18:1,-2,-3,-4
8-16-2020,17:18:1,-2,-2,-4
8-16-2020,17:18:1,-5,-5,-5
8-16-2020,17:18:1,-4,-5,-6
8-16-2020,17:18:1,-3,-4,-5
8-16-2020,17:18:1,-3,-3,-4
8-16-2020,17:18:1,-2,-3,-4
8-16-2020,17:18:1,-3,-4,-4
8-16-2020,17:18:1,-3,-3,-4
8-16-2020,17:18:2,-4,-4,-5
8-16-2020,17:18:2,-4,-4,-2
8-16-2020,17:18:2,-2,-2,-5
8-16-2020,17:18:2,-3,-3,-6
8-16-2020,17:18:2,-3,-4,-3
8-16-2020,17:18:2,-3,-4,-5
8-16-2020,17:18:2,-3,-4,-5
8-16-2020,17:18:2,0,-1,-5
8-16-2020,17:18:2,-3,-3,-4
8-16-2020,17:18:3,50,49,32
8-16-2020,17:18:3,-2,-3,2
8-16-2020,17:18:3,-3,-4,-4
8-16-2020,17:18:3,-4,-4,-7
8-16-2020,17:18:3,-2,-3,-4
8-16-2020,17:18:3,-3,-3,-6
8-16-2020,17:18:3,-3,-3,-6
8-16-2020,17:18:3,1,0,-5
8-16-2020,17:18:3,-1,-1,-7
8-16-2020,17:18:3,2,1,-2
8-16-2020,17:18:4,0,0,-5
8-16-2020,17:18:4,4,4,-1
8-16-2020,17:18:4,5,5,1
8-16-2020,17:18:4,5,4,-2
8-16-2020,17:18:4,6,5,-2
8-16-2020,17:18:4,5,5,-1
8-16-2020,17:18:4,6,5,-3
8-16-2020,17:18:4,7,7,-3
8-16-2020,17:18:4,8,7,0
8-16-2020,17:18:4,7,7,-3
8-16-2020,17:18:5,7,6,-1
8-16-2020,17:18:5,8,8,-1
8-16-2020,17:18:5,10,9,1
8-16-2020,17:18:5,9,8,-1
8-16-2020,17:18:5,9,9,-1
8-16-2020,17:18:5,9,9,2
8-16-2020,17:18:5,12,12,3
8-16-2020,17:18:5,12,12,4
8-16-2020,17:18:5,15,15,4
8-16-2020,17:18:5,17,16,7
8-16-2020,17:18:6,17,17,6
8-16-2020,17:18:6,18,18,9
8-16-2020,17:18:6,19,18,11
8-16-2020,17:18:6,20,20,11
8-16-2020,17:18:6,19,19,15
8-16-2020,17:18:6,21,21,15
8-16-2020,17:18:6,21,21,14
8-16-2020,17:18:6,21,21,15
8-16-2020,17:18:6,22,22,21
8-16-2020,17:18:6,23,23,19
8-16-2020,17:18:7,23,23,22
8-16-2020,17:18:7,22,23,21
8-16-2020,17:18:7,22,22,22
8-16-2020,17:18:7,24,24,25
8-16-2020,17:18:7,25,25,27
8-16-2020,17:18:7,25,25,29
8-16-2020,17:18:7,25,25,33
8-16-2020,17:18:7,24,24,31
8-16-2020,17:18:7,23,23,32
8-16-2020,17:18:7,21,21,42
8-16-2020,17:18:8,23,23,44
8-16-2020,17:18:8,23,23,48
8-16-2020,17:18:8,26,26,53
8-16-2020,17:18:8,23,23,49
8-16-2020,17:18:8,26,26,49
8-16-2020,17:18:8,20,19,54
8-16-2020,17:18:8,21,21,51
8-16-2020,17:18:8,18,18,52
8-16-2020,17:18:8,21,21,62
8-16-2020,17:18:8,21,20,67
8-16-2020,17:18:9,28,28,64
8-16-2020,17:18:9,27,28,57
8-16-2020,17:18:9,23,23,61
8-16-2020,17:18:9,26,25,52
8-16-2020,17:18:9,82,81,75
8-16-2020,17:18:9,25,25,32
8-16-2020,17:18:9,18,18,25
8-16-2020,17:18:9,21,21,19
8-16-2020,17:18:10,15,15,14
8-16-2020,17:18:10,3,2,6
8-16-2020,17:18:10,3,2,3
8-16-2020,17:18:10,1,1,5
8-16-2020,17:18:10,60,59,48
8-16-2020,17:18:10,5,5,9
8-16-2020,17:18:10,3,2,12
8-16-2020,17:18:10,2,2,4
8-16-2020,17:18:13,17,16,-7
8-16-2020,17:18:13,-33,-34,-30
8-16-2020,17:18:13,-53,-53,-13
8-16-2020,17:18:14,-42,-43,-19
8-16-2020,17:18:14,-53,-54,-15
8-16-2020,17:18:14,-60,-60,-34
8-16-2020,17:18:14,-51,-52,-32
8-16-2020,17:18:14,-42,-42,-23
8-16-2020,17:18:17,45,44,83
8-16-2020,17:18:17,-1,-2,16
8-16-2020,17:18:17,5,5,-76
8-16-2020,17:18:17,-13,-14,2
8-16-2020,17:18:18,-9,-9,-20
8-16-2020,17:18:18,-16,-16,-28
8-16-2020,17:18:18,-14,-14,-14
8-16-2020,17:18:18,3,2,0
8-16-2020,17:18:18,3,2,-2
8-16-2020,17:18:18,2,2,-14
8-16-2020,17:18:18,11,11,-9
8-16-2020,17:18:18,9,8,-8
