date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:16:8,550,551,434
8-16-2020,17:16:8,550,551,434
8-16-2020,17:16:8,550,551,434
8-16-2020,17:16:8,551,551,434
8-16-2020,17:16:8,551,552,434
8-16-2020,17:16:8,551,551,434
8-16-2020,17:16:8,551,551,434
8-16-2020,17:16:8,550,551,434
8-16-2020,17:16:8,551,551,434
8-16-2020,17:16:8,551,552,433
8-16-2020,17:16:8,551,551,434
8-16-2020,17:16:8,551,551,434
8-16-2020,17:16:9,550,551,434
8-16-2020,17:16:9,551,551,434
8-16-2020,17:16:9,551,552,434
8-16-2020,17:16:9,550,550,434
8-16-2020,17:16:9,551,551,434
8-16-2020,17:16:9,551,552,434
8-16-2020,17:16:9,550,551,434
8-16-2020,17:16:9,550,551,433
8-16-2020,17:16:9,551,551,434
8-16-2020,17:16:9,550,551,434
8-16-2020,17:16:10,550,551,434
8-16-2020,17:16:10,550,551,434
8-16-2020,17:16:10,551,551,434
8-16-2020,17:16:10,550,551,434
8-16-2020,17:16:10,551,551,434
8-16-2020,17:16:10,550,551,433
8-16-2020,17:16:10,550,550,433
8-16-2020,17:16:10,549,550,433
