date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,551,551,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,551,551,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,551,552,434
8-16-2020,17:14:23,550,551,434
8-16-2020,17:14:23,551,551,434
8-16-2020,17:14:23,551,551,434
8-16-2020,17:14:24,550,551,434
8-16-2020,17:14:24,551,552,434
8-16-2020,17:14:24,550,551,433
8-16-2020,17:14:24,551,551,434
8-16-2020,17:14:24,551,551,434
8-16-2020,17:14:24,550,551,433
8-16-2020,17:14:24,550,551,434
8-16-2020,17:14:24,550,551,434
8-16-2020,17:14:24,550,551,434
8-16-2020,17:14:24,551,551,434
8-16-2020,17:14:25,550,551,434
8-16-2020,17:14:25,551,551,434
8-16-2020,17:14:25,551,551,434
8-16-2020,17:14:25,550,551,434
8-16-2020,17:14:25,551,551,434
8-16-2020,17:14:25,551,551,434
8-16-2020,17:14:25,551,551,434
8-16-2020,17:14:25,550,550,433
8-16-2020,17:14:25,550,551,434
8-16-2020,17:14:25,550,551,434
8-16-2020,17:14:26,551,551,434
8-16-2020,17:14:26,550,551,433
