date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:11:42,550,551,434
8-16-2020,17:11:42,550,550,434
8-16-2020,17:11:43,550,550,434
8-16-2020,17:11:43,549,550,433
8-16-2020,17:11:43,551,551,434
8-16-2020,17:11:43,55550,550,433
8-16-2020,17:11:43,550,551,434
8-16-2020,17:11:43,550,550,434
8-16-2020,17:11:43,551,551,434
8-16-2020,17:11:43,550,551,433
8-16-2020,17:11:43,550,551,434
8-16-2020,17:11:43,550,551,434
8-16-2020,17:11:43,550,551,434
8-16-2020,17:11:43,550,551,434
8-16-2020,17:11:43,550,551,434
8-16-2020,17:11:44,550,551,434
8-16-2020,17:11:44,550,551,434
8-16-2020,17:11:44,551,551,434
8-16-2020,17:11:44,550,550,433
8-16-2020,17:11:44,550,550,434
8-16-2020,17:11:44,550,551,434
8-16-2020,17:11:44,550,550,434
8-16-2020,17:11:44,550,551,434
8-16-2020,17:11:44,550,551,434
8-16-2020,17:11:44,550,551,433
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,550,434
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,550,433
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:45,550,551,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,550,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,550,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:46,550,551,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,550,433
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,550,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:47,550,551,434
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:48,550,550,434
8-16-2020,17:11:48,550,550,434
8-16-2020,17:11:48,550,550,433
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:48,550,551,434
8-16-2020,17:11:49,550,551,433
8-16-2020,17:11:49,550,550,435
8-16-2020,17:11:49,550,550,433
8-16-2020,17:11:49,550,551,434
8-16-2020,17:11:49,550,550,433
8-16-2020,17:11:49,550,551,434
8-16-2020,17:11:49,550,551,434
8-16-2020,17:11:49,550,550,434
8-16-2020,17:11:49,550,551,434
8-16-2020,17:11:52,550,550,434
8-16-2020,17:11:52,550,551,433
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,433
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,433
8-16-2020,17:11:52,550,550,434
8-16-2020,17:11:52,551,551,434
8-16-2020,17:11:52,550,550,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,433
8-16-2020,17:11:52,551,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,433
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,433
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,549,550,433
8-16-2020,17:11:52,550,550,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,551,434
8-16-2020,17:11:52,550,550,433
8-16-2020,17:11:53,549,550,433
8-16-2020,17:11:53,550,550,434
8-16-2020,17:11:53,550,551,434
8-16-2020,17:11:53,550,550,434
8-16-2020,17:11:53,550,551,433
8-16-2020,17:11:53,551,551,434
8-16-2020,17:11:53,550,551,433
8-16-2020,17:11:53,550,551,434
8-16-2020,17:11:53,550,550,434
8-16-2020,17:11:53,550,550,434
8-16-2020,17:11:54,551,551,434
8-16-2020,17:11:54,550,551,434
8-16-2020,17:11:54,550,550,434
8-16-2020,17:11:54,550,551,434
8-16-2020,17:11:54,550,550,434
8-16-2020,17:11:54,550,550,434
8-16-2020,17:11:54,550,551,434
8-16-2020,17:11:54,550,550,434
8-16-2020,17:11:54,550,551,434
8-16-2020,17:11:54,550,551,434
8-16-2020,17:11:55,549,550,433
8-16-2020,17:11:55,550,550,434
8-16-2020,17:11:55,550,551,434
8-16-2020,17:11:55,550,551,434
8-16-2020,17:11:55,550,551,434
8-16-2020,17:11:55,550,550,433
8-16-2020,17:11:55,550,551,434
8-16-2020,17:11:55,550,550,434
8-16-2020,17:11:55,550,550,434
8-16-2020,17:11:55,550,551,434
8-16-2020,17:11:56,550,550,434
8-16-2020,17:11:56,550,551,434
8-16-2020,17:11:56,550,551,434
8-16-2020,17:11:56,550,551,434
8-16-2020,17:11:56,550,550,434
8-16-2020,17:11:56,551,551,434
8-16-2020,17:11:56,550,551,434
8-16-2020,17:11:56,550,551,433
8-16-2020,17:11:56,551,551,434
8-16-2020,17:11:56,550,550,433
8-16-2020,17:11:57,549,550,434
8-16-2020,17:11:57,550,550,433
8-16-2020,17:11:57,550,551,434
8-16-2020,17:11:57,550,551,434
8-16-2020,17:11:57,550,550,433
8-16-2020,17:11:57,550,550,434
8-16-2020,17:11:57,550,550,433
