date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:21:51,-5,-6,2
8-16-2020,17:21:51,-4,-4,6
8-16-2020,17:21:51,-3,-3,0
8-16-2020,17:21:51,-3,-3,-1
8-16-2020,17:21:51,4,3,6
8-16-2020,17:21:51,2,2,2
8-16-2020,17:21:51,-1,-1,-1
8-16-2020,17:21:51,1,0,4
8-16-2020,17:21:51,3,3,3
8-16-2020,17:21:51,0,0,-3
8-16-2020,17:21:52,-4,-5,1
8-16-2020,17:21:52,-6,-7,1
8-16-2020,17:21:52,-11,-12,-24
8-16-2020,17:21:52,-32,-32,-85
8-16-2020,17:21:52,-17,-17,-217
8-16-2020,17:21:52,116,117,-283
8-16-2020,17:21:52,205,206,-108
8-16-2020,17:21:52,199,199,17
8-16-2020,17:21:52,80,80,-6
8-16-2020,17:21:52,33,32,-20
8-16-2020,17:21:53,39,38,10
8-16-2020,17:21:53,0,-1,7
8-16-2020,17:21:53,-1,-1,-1
8-16-2020,17:21:53,-20,-20,-6
8-16-2020,17:21:53,-20,-21,-2
8-16-2020,17:21:53,-16,-17,-3
8-16-2020,17:21:53,-15,-16,-2
8-16-2020,17:21:53,-21,-21,-10
8-16-2020,17:21:53,-15,-15,-8
8-16-2020,17:21:53,-25,-25,-14
8-16-2020,17:21:54,-24,-24,-10
8-16-2020,17:21:54,-27,-27,-4
8-16-2020,17:21:54,-24,-25,-7
8-16-2020,17:21:54,-27,-28,-8
8-16-2020,17:21:54,-29,-29,-9
8-16-2020,17:21:54,-25,-26,-8
8-16-2020,17:21:54,-22,-23,-10
8-16-2020,17:21:54,-25,-25,-12
8-16-2020,17:21:54,-24,-25,-13
8-16-2020,17:21:54,-26,-26,-16
8-16-2020,17:21:55,-28,-29,-14
8-16-2020,17:21:55,-25,-26,-15
8-16-2020,17:21:55,-24,-25,-15
8-16-2020,17:21:55,-28,-28,-13
8-16-2020,17:21:55,-28,-29,-15
8-16-2020,17:21:55,-25,-25,-13
8-16-2020,17:21:55,-23,-24,-14
8-16-2020,17:21:55,-25,-26,-10
8-16-2020,17:21:55,-28,-28,-14
8-16-2020,17:21:55,-27,-27,-14
8-16-2020,17:21:56,-25,-26,-13
8-16-2020,17:21:56,-26,-27,-11
8-16-2020,17:21:56,-28,-28,-10
8-16-2020,17:21:56,-30,-31,-11
8-16-2020,17:21:56,-26,-26,-8
8-16-2020,17:21:56,-23,-23,-7
8-16-2020,17:21:56,-26,-26,-15
8-16-2020,17:21:56,-29,-30,-9
8-16-2020,17:21:56,-27,-28,-13
8-16-2020,17:21:56,-26,-27,-9
8-16-2020,17:21:57,-26,-27,-9
8-16-2020,17:21:57,-26,-26,-13
8-16-2020,17:21:57,-21,-21,-12
8-16-2020,17:21:57,-21,-21,-12
8-16-2020,17:21:57,-21,-21,-10
8-16-2020,17:21:57,-21,-22,-8
8-16-2020,17:21:57,-22,-22,-7
8-16-2020,17:21:57,-23,-24,-11
8-16-2020,17:21:57,-22,-22,-14
8-16-2020,17:21:57,-23,-23,-11
8-16-2020,17:21:58,-23,-23,-12
8-16-2020,17:21:58,-26,-26,-9
8-16-2020,17:21:58,-28,-28,-13
8-16-2020,17:21:58,-25,-26,-16
8-16-2020,17:21:58,-24,-24,-18
8-16-2020,17:21:58,-24,-25,-17
8-16-2020,17:21:58,-25,-25,-13
8-16-2020,17:21:58,-24,-25,-12
8-16-2020,17:21:58,-25,-26,-12
8-16-2020,17:21:58,-23,-23,-12
8-16-2020,17:21:59,-25,-25,-16
8-16-2020,17:21:59,-27,-28,-13
8-16-2020,17:21:59,-23,-23,-16
8-16-2020,17:21:59,-25,-26,-12
8-16-2020,17:21:59,-28,-29,-15
8-16-2020,17:21:59,-20,-21,-13
8-16-2020,17:21:59,-21,-21,-9
8-16-2020,17:21:59,-28,-29,-6
8-16-2020,17:21:59,-24,-24,-13
8-16-2020,17:21:59,-20,-20,-16
8-16-2020,17:22:0,-21,-21,-16
8-16-2020,17:22:0,-20,-20,-15
8-16-2020,17:22:0,-23,-23,-17
8-16-2020,17:22:0,-24,-24,-16
8-16-2020,17:22:0,-19,-20,-12
8-16-2020,17:22:0,-22,-23,-14
8-16-2020,17:22:0,-25,-26,-14
8-16-2020,17:22:0,-25,-25,-13
8-16-2020,17:22:0,-26,-26,-13
8-16-2020,17:22:0,-29,-29,-14
8-16-2020,17:22:1,-26,-26,-15
8-16-2020,17:22:1,-22,-23,-15
8-16-2020,17:22:1,-28,-28,-12
8-16-2020,17:22:1,-23,-23,-16
8-16-2020,17:22:1,-19,-19,-18
8-16-2020,17:22:1,-24,-24,-17
8-16-2020,17:22:1,-29,-29,-14
8-16-2020,17:22:1,-28,-28,-12
8-16-2020,17:22:1,-25,-26,-16
8-16-2020,17:22:1,-26,-27,-17
8-16-2020,17:22:2,-25,-26,-17
8-16-2020,17:22:2,-24,-25,-17
8-16-2020,17:22:2,-28,-28,-16
8-16-2020,17:22:2,-27,-27,-16
8-16-2020,17:22:2,-24,-24,-16
8-16-2020,17:22:2,-26,-26,-16
8-16-2020,17:22:2,-24,-25,-15
8-16-2020,17:22:2,-24,-24,-15
8-16-2020,17:22:2,-21,-22,-19
8-16-2020,17:22:2,-20,-20,-15
8-16-2020,17:22:3,-20,-21,-16
8-16-2020,17:22:3,-21,-22,-14
