date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:11:23,550,551,434
8-16-2020,17:11:23,550,550,434
8-16-2020,17:11:23,551,552,434
8-16-2020,17:11:23,550,551,434
8-16-2020,17:11:23,550,551,434
8-16-2020,17:11:23,55550,550,433
8-16-2020,17:11:23,550,551,434
8-16-2020,17:11:23,550,550,434
8-16-2020,17:11:23,550,551,434
8-16-2020,17:11:23,550,550,433
8-16-2020,17:11:24,550,550,434
8-16-2020,17:11:24,550,551,434
8-16-2020,17:11:24,550,551,434
8-16-2020,17:11:24,549,550,433
8-16-2020,17:11:24,550,550,434
8-16-2020,17:11:24,550,551,434
8-16-2020,17:11:24,550,551,434
8-16-2020,17:11:24,550,551,434
8-16-2020,17:11:24,550,550,433
8-16-2020,17:11:24,550,551,434
8-16-2020,17:11:25,550,551,434
8-16-2020,17:11:25,550,550,434
8-16-2020,17:11:25,550,551,434
8-16-2020,17:11:25,550,551,434
8-16-2020,17:11:25,550,551,433
8-16-2020,17:11:25,550,551,434
8-16-2020,17:11:25,550,551,434
8-16-2020,17:11:25,550,551,434
8-16-2020,17:11:25,550,550,434
8-16-2020,17:11:25,550,550,434
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:26,550,550,433
8-16-2020,17:11:26,550,550,433
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:26,550,550,434
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:26,550,551,434
8-16-2020,17:11:27,550,550,434
8-16-2020,17:11:27,550,550,434
8-16-2020,17:11:27,550,550,433
8-16-2020,17:11:27,549,550,434
8-16-2020,17:11:27,550,550,434
8-16-2020,17:11:27,550,550,433
8-16-2020,17:11:27,550,551,434
8-16-2020,17:11:27,550,551,434
8-16-2020,17:11:27,550,551,434
8-16-2020,17:11:27,550,551,434
8-16-2020,17:11:28,550,551,434
8-16-2020,17:11:28,550,551,434
8-16-2020,17:11:28,550,550,433
8-16-2020,17:11:28,551,551,434
8-16-2020,17:11:28,550,551,434
8-16-2020,17:11:28,550,551,434
8-16-2020,17:11:28,550,550,434
8-16-2020,17:11:28,550,551,434
8-16-2020,17:11:28,550,551,434
8-16-2020,17:11:28,550,551,433
8-16-2020,17:11:29,550,551,434
8-16-2020,17:11:29,550,551,434
8-16-2020,17:11:29,550,551,434
8-16-2020,17:11:29,550,551,434
8-16-2020,17:11:29,550,550,434
8-16-2020,17:11:29,550,550,434
8-16-2020,17:11:29,550,551,434
8-16-2020,17:11:29,550,551,434
8-16-2020,17:11:29,551,551,434
8-16-2020,17:11:29,550,550,434
8-16-2020,17:11:30,551,551,434
8-16-2020,17:11:30,550,550,433
8-16-2020,17:11:30,550,551,434
