date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:21:22,-17,-17,-21
8-16-2020,17:21:22,-17,-17,-22
8-16-2020,17:21:22,-19,-20,-22
8-16-2020,17:21:23,-20,-20,-25
8-16-2020,17:21:23,-23,-23,-23
8-16-2020,17:21:23,-23,-24,-23
8-16-2020,17:21:23,-24,-25,-18
8-16-2020,17:21:23,-26,-26,-19
8-16-2020,17:21:23,-26,-27,-20
8-16-2020,17:21:23,-27,-27,-21
8-16-2020,17:21:23,-27,-28,-18
8-16-2020,17:21:23,-28,-29,-16
8-16-2020,17:21:23,-33,-33,-21
8-16-2020,17:21:24,-28,-29,-11
8-16-2020,17:21:24,-31,-31,-12
8-16-2020,17:21:24,-30,-31,-10
8-16-2020,17:21:24,-31,-32,-8
8-16-2020,17:21:24,-33,-34,-6
8-16-2020,17:21:24,-34,-35,-6
8-16-2020,17:21:24,-35,-36,-4
8-16-2020,17:21:24,-37,-37,-4
8-16-2020,17:21:24,-37,-38,-1
8-16-2020,17:21:24,-39,-40,0
8-16-2020,17:21:25,-40,-41,-1
8-16-2020,17:21:25,-40,-42,2
8-16-2020,17:21:25,-42,-43,4
8-16-2020,17:21:25,-45,-46,7
8-16-2020,17:21:25,-47,-47,6
8-16-2020,17:21:25,-46,-48,8
8-16-2020,17:21:25,-50,-51,10
8-16-2020,17:21:25,-50,-51,11
8-16-2020,17:21:25,-51,-52,11
8-16-2020,17:21:25,-50,-51,15
8-16-2020,17:21:26,-55,-56,13
8-16-2020,17:21:26,-55,-56,15
8-16-2020,17:21:26,-57,-58,17
8-16-2020,17:21:26,-59,-60,18
8-16-2020,17:21:26,-60,-61,19
8-16-2020,17:21:26,-61,-62,19
8-16-2020,17:21:26,-62,-63,21
8-16-2020,17:21:26,-62,-63,22
8-16-2020,17:21:26,-63,-64,22
8-16-2020,17:21:26,-64,-65,23
8-16-2020,17:21:27,-66,-67,24
8-16-2020,17:21:27,-66,-67,24
8-16-2020,17:21:27,-66,-67,25
8-16-2020,17:21:27,-67,-68,25
8-16-2020,17:21:27,-70,-71,28
8-16-2020,17:21:27,-70,-71,27
8-16-2020,17:21:27,-71,-72,28
8-16-2020,17:21:27,-72,-73,29
8-16-2020,17:21:27,-72,-73,31
8-16-2020,17:21:27,-74,-75,31
8-16-2020,17:21:28,-76,-77,33
8-16-2020,17:21:28,-75,-76,35
8-16-2020,17:21:28,-77,-78,37
8-16-2020,17:21:28,-78,-79,40
8-16-2020,17:21:28,-79,-80,41
8-16-2020,17:21:28,-80,-81,43
8-16-2020,17:21:28,-80,-81,44
8-16-2020,17:21:28,-82,-83,44
8-16-2020,17:21:28,-83,-84,47
8-16-2020,17:21:28,-82,-83,48
8-16-2020,17:21:29,-82,-83,49
8-16-2020,17:21:29,-84,-85,49
8-16-2020,17:21:29,-84,-85,51
8-16-2020,17:21:29,-84,-84,50
8-16-2020,17:21:29,-84,-85,50
8-16-2020,17:21:29,-82,-83,49
8-16-2020,17:21:29,-82,-83,48
8-16-2020,17:21:29,-81,-82,46
8-16-2020,17:21:29,-79,-80,46
8-16-2020,17:21:29,-78,-78,39
8-16-2020,17:21:30,-77,-79,35
8-16-2020,17:21:30,-73,-74,34
8-16-2020,17:21:30,-71,-72,30
8-16-2020,17:21:30,-68,-68,25
8-16-2020,17:21:30,-65,-66,23
8-16-2020,17:21:30,-63,-64,19
8-16-2020,17:21:30,-61,-62,15
8-16-2020,17:21:30,-57,-58,13
8-16-2020,17:21:30,-54,-55,10
8-16-2020,17:21:30,-53,-54,8
8-16-2020,17:21:31,-51,-52,5
8-16-2020,17:21:31,-49,-50,3
8-16-2020,17:21:31,-46,-47,2
8-16-2020,17:21:31,-43,-44,0
8-16-2020,17:21:31,-41,-42,-3
8-16-2020,17:21:31,-40,-41,-3
8-16-2020,17:21:31,-37,-38,-5
8-16-2020,17:21:31,-36,-37,-9
8-16-2020,17:21:31,-35,-36,-9
8-16-2020,17:21:31,-34,-35,-8
8-16-2020,17:21:32,-32,-33,-7
8-16-2020,17:21:32,-32,-33,-7
8-16-2020,17:21:32,-29,-29,-10
8-16-2020,17:21:32,-23,-23,-13
8-16-2020,17:21:32,-23,-24,-9
8-16-2020,17:21:32,-23,-24,-13
8-16-2020,17:21:32,-12,-13,-4
8-16-2020,17:21:32,-12,-12,-10
8-16-2020,17:21:32,-11,-12,-11
8-16-2020,17:21:32,-10,-10,-18
8-16-2020,17:21:33,-10,-11,-18
8-16-2020,17:21:33,-13,-14,-15
8-16-2020,17:21:33,-7,-8,-12
8-16-2020,17:21:33,2,1,-4
8-16-2020,17:21:33,-2,-2,-24
8-16-2020,17:21:33,-7,-7,-21
8-16-2020,17:21:33,-15,-16,-14
8-16-2020,17:21:33,-16,-17,-9
8-16-2020,17:21:33,-11,-11,-1
8-16-2020,17:21:33,-9,-10,-4
8-16-2020,17:21:34,-10,-11,-8
8-16-2020,17:21:34,-13,-14,-10
8-16-2020,17:21:34,-16,-17,-10
8-16-2020,17:21:34,-13,-13,-18
8-16-2020,17:21:34,-15,-16,-16
8-16-2020,17:21:34,-16,-16,-14
8-16-2020,17:21:34,-9,-9,-1
8-16-2020,17:21:34,-9,-9,-8
8-16-2020,17:21:34,-10,-10,-13
8-16-2020,17:21:34,-9,-10,-12
8-16-2020,17:21:35,-11,-11,-13
8-16-2020,17:21:35,-13,-14,-15
8-16-2020,17:21:35,-13,-13,-15
8-16-2020,17:21:35,-14,-14,-14
8-16-2020,17:21:35,-12,-12,-10
8-16-2020,17:21:35,-13,-14,-13
8-16-2020,17:21:35,-13,-13,-15
8-16-2020,17:21:35,-13,-13,-15
8-16-2020,17:21:35,-12,-13,-12
8-16-2020,17:21:35,-14,-14,-13
8-16-2020,17:21:36,-14,-14,-11
8-16-2020,17:21:36,-13,-14,-11
8-16-2020,17:21:36,-11,-11,-13
8-16-2020,17:21:36,-11,-12,-14
8-16-2020,17:21:36,-12,-12,-11
8-16-2020,17:21:36,-11,-12,-14
8-16-2020,17:21:36,-13,-13,-16
8-16-2020,17:21:36,-13,-13,-16
8-16-2020,17:21:36,-13,-13,-10
8-16-2020,17:21:36,-14,-14,-9
8-16-2020,17:21:37,-13,-14,-12
8-16-2020,17:21:37,-11,-11,-14
8-16-2020,17:21:37,-11,-12,-13
8-16-2020,17:21:37,-12,-12,-12
8-16-2020,17:21:37,-12,-13,-10
8-16-2020,17:21:37,-12,-13,-12
