date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:12:27,550,551,434
8-16-2020,17:12:27,550,551,433
8-16-2020,17:12:27,550,550,434
8-16-2020,17:12:27,550,551,434
8-16-2020,17:12:27,550,551,434
8-16-2020,17:12:27,55550,551,434
8-16-2020,17:12:27,550,551,434
8-16-2020,17:12:27,550,550,434
8-16-2020,17:12:27,550,550,434
8-16-2020,17:12:27,550,551,434
8-16-2020,17:12:27,551,551,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,550,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,551,434
8-16-2020,17:12:28,550,551,433
8-16-2020,17:12:28,551,551,434
8-16-2020,17:12:29,550,551,434
8-16-2020,17:12:29,550,551,434
8-16-2020,17:12:29,551,551,434
8-16-2020,17:12:29,550,551,434
8-16-2020,17:12:29,550,551,434
8-16-2020,17:12:29,551,552,434
8-16-2020,17:12:29,549,550,434
8-16-2020,17:12:29,551,552,434
8-16-2020,17:12:29,550,550,434
8-16-2020,17:12:29,551,551,434
8-16-2020,17:12:30,550,551,434
