date,time,accel_X,accel_Y,accel_Z
8-16-2020,17:16:54,-1,-1,-2
8-16-2020,17:16:54,0,-1,-1
8-16-2020,17:16:54,-1,-1,-1
8-16-2020,17:16:54,0,-1,-1
8-16-2020,17:16:54,-1,-1,-1
8-16-2020,17:16:54,-1,-1,-2
8-16-2020,17:16:54,0,-1,-1
8-16-2020,17:16:54,-1,-1,-2
8-16-2020,17:16:54,0,-1,-1
8-16-2020,17:16:54,-1,-1,-1
8-16-2020,17:16:54,-1,-1,-1
8-16-2020,17:16:54,-1,-1,-1
8-16-2020,17:16:55,0,-1,-1
8-16-2020,17:16:55,-1,-1,-1
8-16-2020,17:16:55,0,-1,-2
8-16-2020,17:16:55,-1,-1,-1
8-16-2020,17:16:55,0,-1,-1
8-16-2020,17:16:55,-1,-1,-1
8-16-2020,17:16:55,-1,-1,-1
8-16-2020,17:16:55,-1,-2,-1
8-16-2020,17:16:55,-1,-2,-1
8-16-2020,17:16:55,0,-1,-1
8-16-2020,17:16:56,-1,-1,-1
8-16-2020,17:16:56,-1,-1,-1
8-16-2020,17:16:56,-1,-1,-1
8-16-2020,17:16:56,-1,-1,-1
8-16-2020,17:16:56,0,-1,-1
8-16-2020,17:16:56,-1,-1,-2
8-16-2020,17:16:56,-1,-1,0
8-16-2020,17:16:56,-1,-1,-3
8-16-2020,17:16:56,-3,-3,-5
8-16-2020,17:16:56,-3,-3,-3
8-16-2020,17:16:57,-4,-4,-4
8-16-2020,17:16:57,-4,-4,-6
8-16-2020,17:16:57,-3,-3,-3
8-16-2020,17:16:57,-3,-3,-3
8-16-2020,17:16:57,4,3,-5
8-16-2020,17:16:57,0,-1,-3
8-16-2020,17:16:57,-2,-3,0
8-16-2020,17:16:57,-2,-3,-3
8-16-2020,17:16:57,-6,-6,-6
8-16-2020,17:16:57,-4,-5,-6
8-16-2020,17:16:58,-4,-4,-6
8-16-2020,17:16:58,-3,-4,-5
8-16-2020,17:16:58,1,1,-4
8-16-2020,17:16:58,-3,-3,-14
8-16-2020,17:16:58,18,18,16
8-16-2020,17:16:58,-28,-28,-19
8-16-2020,17:16:58,-26,-27,-12
8-16-2020,17:16:59,-31,-31,-10
8-16-2020,17:16:59,-39,-40,-13
8-16-2020,17:16:59,-48,-49,2
8-16-2020,17:16:59,-36,-36,-8
8-16-2020,17:16:59,-40,-41,-8
8-16-2020,17:16:59,-39,-40,-4
8-16-2020,17:16:59,-43,-44,-7
8-16-2020,17:16:59,-44,-45,-7
8-16-2020,17:16:59,-45,-46,-3
8-16-2020,17:16:59,-41,-42,4
8-16-2020,17:17:0,-41,-41,2
8-16-2020,17:17:0,-46,-46,1
8-16-2020,17:17:0,-47,-48,4
8-16-2020,17:17:0,-43,-44,3
8-16-2020,17:17:0,-46,-46,3
8-16-2020,17:17:0,-47,-47,3
8-16-2020,17:17:0,-44,-45,4
8-16-2020,17:17:0,-44,-44,4
8-16-2020,17:17:0,-42,-43,2
8-16-2020,17:17:0,-39,-39,-3
8-16-2020,17:17:1,-37,-38,-5
8-16-2020,17:17:1,-29,-30,-12
8-16-2020,17:17:1,-23,-24,-20
8-16-2020,17:17:1,-19,-19,-9
8-16-2020,17:17:1,-16,-17,-12
8-16-2020,17:17:1,-13,-14,-2
8-16-2020,17:17:1,-12,-12,-19
8-16-2020,17:17:1,-13,-13,-9
8-16-2020,17:17:1,-2,-3,-7
8-16-2020,17:17:1,-7,-8,-11
8-16-2020,17:17:2,-9,-10,-4
8-16-2020,17:17:2,-21,-21,-10
8-16-2020,17:17:2,-20,-21,-13
8-16-2020,17:17:2,-22,-23,-21
8-16-2020,17:17:2,-32,-32,-14
8-16-2020,17:17:2,-32,-33,-4
8-16-2020,17:17:2,-40,-41,-6
8-16-2020,17:17:2,-44,-44,0
8-16-2020,17:17:2,-46,-47,1
8-16-2020,17:17:2,-39,-40,0
8-16-2020,17:17:3,-51,-51,1
8-16-2020,17:17:3,-56,-56,16
8-16-2020,17:17:3,-64,-64,18
8-16-2020,17:17:3,-64,-64,21
8-16-2020,17:17:3,-67,-68,24
8-16-2020,17:17:3,-69,-69,18
8-16-2020,17:17:3,-67,-68,22
8-16-2020,17:17:3,-64,-65,22
8-16-2020,17:17:3,-64,-65,29
8-16-2020,17:17:3,-65,-66,25
8-16-2020,17:17:4,-60,-61,28
8-16-2020,17:17:4,-60,-61,32
8-16-2020,17:17:4,-65,-65,26
8-16-2020,17:17:4,-67,-67,29
8-16-2020,17:17:4,-65,-66,27
8-16-2020,17:17:4,-66,-67,23
8-16-2020,17:17:4,-62,-63,27
8-16-2020,17:17:4,-63,-63,28
8-16-2020,17:17:4,-64,-65,25
8-16-2020,17:17:4,-64,-65,26
8-16-2020,17:17:5,-67,-68,25
8-16-2020,17:17:5,-67,-68,23
8-16-2020,17:17:5,-66,-67,26
8-16-2020,17:17:5,-66,-67,25
8-16-2020,17:17:5,-67,-68,20
8-16-2020,17:17:5,-65,-66,29
8-16-2020,17:17:5,-71,-71,24
8-16-2020,17:17:5,-63,-63,33
8-16-2020,17:17:5,-66,-66,31
8-16-2020,17:17:5,-66,-67,31
8-16-2020,17:17:6,-73,-74,34
8-16-2020,17:17:6,-70,-71,39
8-16-2020,17:17:6,-73,-74,36
8-16-2020,17:17:6,-76,-77,43
8-16-2020,17:17:6,-73,-74,38
8-16-2020,17:17:6,-70,-71,40
8-16-2020,17:17:6,-77,-78,39
8-16-2020,17:17:6,-81,-81,47
8-16-2020,17:17:6,-81,-82,60
8-16-2020,17:17:6,-84,-85,65
8-16-2020,17:17:7,-80,-80,71
8-16-2020,17:17:7,-85,-85,74
8-16-2020,17:17:7,-92,-93,74
8-16-2020,17:17:7,-91,-91,75
8-16-2020,17:17:7,-90,-90,70
8-16-2020,17:17:7,-89,-89,58
8-16-2020,17:17:7,-86,-87,56
8-16-2020,17:17:7,-89,-90,60
8-16-2020,17:17:7,-91,-91,58
8-16-2020,17:17:7,-83,-83,50
8-16-2020,17:17:8,-80,-81,51
8-16-2020,17:17:8,-77,-78,42
8-16-2020,17:17:8,-71,-72,42
8-16-2020,17:17:8,-75,-75,48
8-16-2020,17:17:8,-85,-85,51
8-16-2020,17:17:8,-84,-85,51
8-16-2020,17:17:8,-84,-85,55
8-16-2020,17:17:8,-86,-87,57
8-16-2020,17:17:8,-88,-88,64
8-16-2020,17:17:8,-89,-90,71
8-16-2020,17:17:9,-89,-90,86
8-16-2020,17:17:9,-96,-97,87
8-16-2020,17:17:9,-100,-100,100
8-16-2020,17:17:9,-100,-101,102
8-16-2020,17:17:9,-95,-96,105
8-16-2020,17:17:9,-95,-95,105
8-16-2020,17:17:9,-99,-99,107
8-16-2020,17:17:9,-98,-99,115
8-16-2020,17:17:9,-95,-95,114
8-16-2020,17:17:9,-92,-91,114
8-16-2020,17:17:10,-92,-92,121
8-16-2020,17:17:10,-96,-96,124
8-16-2020,17:17:10,-97,-97,128
8-16-2020,17:17:10,-91,-92,127
8-16-2020,17:17:10,-91,-91,125
8-16-2020,17:17:10,-86,-86,132
8-16-2020,17:17:10,-79,-80,134
8-16-2020,17:17:10,-85,-85,138
8-16-2020,17:17:10,-82,-82,137
8-16-2020,17:17:10,-77,-78,138
8-16-2020,17:17:11,-78,-78,139
8-16-2020,17:17:11,-74,-74,136
8-16-2020,17:17:11,-70,-70,141
8-16-2020,17:17:11,-70,-70,142
8-16-2020,17:17:11,-66,-66,139
8-16-2020,17:17:11,-69,-69,134
8-16-2020,17:17:11,-61,-61,140
8-16-2020,17:17:11,-64,-64,135
8-16-2020,17:17:11,-62,-62,140
8-16-2020,17:17:11,-59,-59,139
8-16-2020,17:17:12,-59,-59,137
8-16-2020,17:17:12,-58,-58,139
8-16-2020,17:17:12,-56,-56,140
8-16-2020,17:17:12,-57,-57,138
8-16-2020,17:17:12,-57,-57,137
8-16-2020,17:17:12,-55,-55,135
8-16-2020,17:17:12,-58,-58,135
8-16-2020,17:17:12,-54,-54,140
8-16-2020,17:17:12,-52,-51,141
8-16-2020,17:17:12,-50,-50,137
8-16-2020,17:17:13,-47,-47,136
8-16-2020,17:17:13,-42,-42,139
8-16-2020,17:17:13,-38,-39,140
8-16-2020,17:17:13,-35,-35,135
8-16-2020,17:17:13,-9,-10,138
8-16-2020,17:17:13,-22,-22,128
8-16-2020,17:17:13,-13,-13,131
8-16-2020,17:17:13,-6,-6,122
8-16-2020,17:17:13,-2,-2,123
8-16-2020,17:17:13,7,7,112
8-16-2020,17:17:14,10,10,103
8-16-2020,17:17:14,10,10,100
8-16-2020,17:17:14,12,12,97
