date,time,accel_Z,accel_Y,accel_X
8-21-2020,13:21:30,-18,58,-8
8-21-2020,13:21:30,104,172,-180
8-21-2020,13:21:30,44,121,-282
8-21-2020,13:21:30,-137,-427,161
8-21-2020,13:21:30,-291,-216,215
8-21-2020,13:21:30,-232,-155,43
8-21-2020,13:21:30,-173,-279,-71
8-21-2020,13:21:30,-177,-112,-216
8-21-2020,13:21:30,142,167,-229
8-21-2020,13:21:30,135,162,-61
8-21-2020,13:21:30,20,81,-2
8-21-2020,13:21:31,-4,77,-10
8-21-2020,13:21:31,-7,26,26
8-21-2020,13:21:31,-7,24,-56
8-21-2020,13:21:31,77,105,204
8-21-2020,13:21:31,-62,15,39
8-21-2020,13:21:31,-71,5,-69
8-21-2020,13:21:31,-42,33,-6
8-21-2020,13:21:31,-41,24,-14
8-21-2020,13:21:31,-55,10,-20
8-21-2020,13:21:31,-48,25,-7
8-21-2020,13:21:32,-46,29,-10
8-21-2020,13:21:32,-52,23,-18
8-21-2020,13:21:32,-43,31,-9
8-21-2020,13:21:32,-43,31,-9
8-21-2020,13:21:32,-35,39,-9
8-21-2020,13:21:32,-31,41,-21
8-21-2020,13:21:32,-72,2,-22
8-21-2020,13:21:32,-80,-3,-26
8-21-2020,13:21:32,-60,15,1
8-21-2020,13:21:32,-50,19,37
8-21-2020,13:21:33,-66,162,190
8-21-2020,13:21:33,-18,7,5
8-21-2020,13:21:33,-30,7,-12
8-21-2020,13:21:33,-25,13,-8
8-21-2020,13:21:33,-31,10,-10
8-21-2020,13:21:33,-28,12,-8
8-21-2020,13:21:33,-57,0,-23
8-21-2020,13:21:33,-56,11,-22
8-21-2020,13:21:33,-47,25,-11
8-21-2020,13:21:33,-51,20,-15
8-21-2020,13:21:34,-45,32,-18
8-21-2020,13:21:34,-44,-27,38
8-21-2020,13:21:34,-32,0,-63
8-21-2020,13:21:34,9,-16,26
8-21-2020,13:21:34,-19,-10,-15
8-21-2020,13:21:34,-19,-10,-14
8-21-2020,13:21:34,-23,-14,-15
8-21-2020,13:21:34,-6,64,-5
8-21-2020,13:21:34,43,-48,-18
8-21-2020,13:21:34,-104,-2,-12
8-21-2020,13:21:35,-64,-44,49
8-21-2020,13:21:35,-76,-57,33
8-21-2020,13:21:35,-117,-41,55
8-21-2020,13:21:35,-54,23,-27
8-21-2020,13:21:35,-47,31,-7
8-21-2020,13:21:35,-48,29,-11
8-21-2020,13:21:35,-47,31,-10
8-21-2020,13:21:35,-25,52,-17
8-21-2020,13:21:35,-43,34,-1
8-21-2020,13:21:35,-95,-16,29
8-21-2020,13:21:36,-112,-34,81
8-21-2020,13:21:36,84,162,133
8-21-2020,13:21:36,-45,33,3
8-21-2020,13:21:36,-47,31,-11
8-21-2020,13:21:36,-46,32,-9
8-21-2020,13:21:36,-47,31,-14
8-21-2020,13:21:36,-47,31,-44
8-21-2020,13:21:36,-61,17,-8
8-21-2020,13:21:36,-54,21,55
8-21-2020,13:21:36,-53,21,-4
8-21-2020,13:21:37,-48,27,-11
8-21-2020,13:21:37,-45,30,-10
8-21-2020,13:21:37,-43,31,-6
8-21-2020,13:21:37,-52,22,-13
8-21-2020,13:21:37,-47,27,-9
8-21-2020,13:21:37,-53,21,-15
8-21-2020,13:21:37,-48,25,-10
8-21-2020,13:21:37,-44,29,-8
8-21-2020,13:21:37,-54,19,-17
8-21-2020,13:21:37,-59,14,-20
8-21-2020,13:21:38,-60,13,-21
8-21-2020,13:21:38,-55,18,-18
8-21-2020,13:21:38,-51,22,-14
8-21-2020,13:21:38,-62,10,-23
8-21-2020,13:21:38,-49,23,-13
8-21-2020,13:21:38,-67,6,-27
8-21-2020,13:21:38,-60,13,-21
8-21-2020,13:21:38,-50,22,-14
8-21-2020,13:21:38,-51,21,-14
8-21-2020,13:21:38,-52,20,-15
8-21-2020,13:21:39,-54,23,-14
8-21-2020,13:21:39,-53,22,-16
8-21-2020,13:21:39,-61,11,-20
8-21-2020,13:21:39,-54,19,-17
8-21-2020,13:21:39,-46,27,-10
8-21-2020,13:21:39,-46,26,-11
8-21-2020,13:21:39,-50,22,-12
8-21-2020,13:21:39,-46,26,-10
8-21-2020,13:21:39,-66,6,-25
8-21-2020,13:21:39,-58,14,-20
8-21-2020,13:21:40,-54,19,-17
8-21-2020,13:21:40,-44,29,-8
8-21-2020,13:21:40,-43,29,-8
8-21-2020,13:21:40,-47,25,-11
8-21-2020,13:21:40,-45,28,-9
8-21-2020,13:21:40,-63,9,-24
8-21-2020,13:21:40,-46,26,-11
8-21-2020,13:21:40,-42,30,-7
8-21-2020,13:21:40,-61,11,-22
8-21-2020,13:21:40,-53,19,-17
8-21-2020,13:21:41,-61,11,-23
8-21-2020,13:21:41,-56,17,-18
8-21-2020,13:21:41,-49,22,-13
8-21-2020,13:21:41,-59,14,-21
8-21-2020,13:21:41,-50,23,-12
8-21-2020,13:21:41,-49,22,-13
8-21-2020,13:21:41,-74,-2,-34
