date,time,accel_Z,accel_Y,accel_X
8-21-2020,14:31:57,-47,30,-9
8-21-2020,14:31:57,-57,21,-18
8-21-2020,14:31:57,-48,29,-9
8-21-2020,14:31:57,-48,29,-15
8-21-2020,14:31:57,-44,34,16
8-21-2020,14:31:57,-35,13,-12
8-21-2020,14:31:57,-31,15,-15
8-21-2020,14:31:57,-41,20,-21
8-21-2020,14:31:57,-47,24,-14
8-21-2020,14:31:58,-44,33,-6
8-21-2020,14:31:58,-43,34,2
8-21-2020,14:31:58,-36,7,-14
8-21-2020,14:31:58,-32,8,-26
8-21-2020,14:31:58,-69,9,-9
8-21-2020,14:31:58,19,94,-127
8-21-2020,14:31:58,108,12,-225
8-21-2020,14:31:58,105,-166,-212
8-21-2020,14:31:58,-39,-376,40
8-21-2020,14:31:58,-117,-289,313
8-21-2020,14:31:59,-76,-162,164
8-21-2020,14:31:59,-36,-84,-38
8-21-2020,14:31:59,91,-8,-128
8-21-2020,14:31:59,106,65,-186
8-21-2020,14:31:59,116,122,-183
8-21-2020,14:31:59,97,33,-200
8-21-2020,14:31:59,48,-57,-180
8-21-2020,14:31:59,13,-144,-62
8-21-2020,14:31:59,-99,-247,196
8-21-2020,14:32:0,-105,-86,9
8-21-2020,14:32:0,-84,-12,14
8-21-2020,14:32:0,-43,-34,-23
8-21-2020,14:32:0,57,39,-113
8-21-2020,14:32:0,61,10,-82
8-21-2020,14:32:0,7,40,-54
8-21-2020,14:32:0,14,7,-26
8-21-2020,14:32:0,-20,-3,-6
8-21-2020,14:32:0,-50,-13,0
8-21-2020,14:32:0,-8,9,-20
8-21-2020,14:32:1,-23,24,-5
8-21-2020,14:32:1,-10,0,-4
8-21-2020,14:32:1,-11,0,-7
8-21-2020,14:32:1,-44,34,-6
8-21-2020,14:32:1,-40,36,-5
8-21-2020,14:32:1,-42,35,-4
8-21-2020,14:32:1,-39,37,-1
8-21-2020,14:32:1,-39,37,-2
8-21-2020,14:32:1,-40,36,-3
8-21-2020,14:32:1,-40,35,-4
8-21-2020,14:32:2,-41,35,-1
8-21-2020,14:32:2,-38,38,0
8-21-2020,14:32:2,-38,38,1
8-21-2020,14:32:2,-38,38,0
8-21-2020,14:32:2,-39,37,-2
8-21-2020,14:32:2,-38,38,0
8-21-2020,14:32:2,-39,37,0
8-21-2020,14:32:2,-38,38,0
8-21-2020,14:32:2,-38,38,0
8-21-2020,14:32:2,-38,38,-1
8-21-2020,14:32:3,-38,38,0
8-21-2020,14:32:3,-38,38,0
8-21-2020,14:32:3,-38,38,0
8-21-2020,14:32:3,-38,38,1
8-21-2020,14:32:3,-38,38,-1
8-21-2020,14:32:3,-38,38,0
8-21-2020,14:32:3,-38,37,0
8-21-2020,14:32:3,-38,37,0
8-21-2020,14:32:3,-39,37,-1
8-21-2020,14:32:3,-39,36,-1
8-21-2020,14:32:4,-39,36,-2
8-21-2020,14:32:4,-40,36,-3
8-21-2020,14:32:4,-39,36,-2
8-21-2020,14:32:4,-40,36,-2
8-21-2020,14:32:4,-41,35,-2
8-21-2020,14:32:4,-40,36,-3
8-21-2020,14:32:4,-40,36,-3
8-21-2020,14:32:4,-40,36,-2
8-21-2020,14:32:4,-40,36,-2
8-21-2020,14:32:4,-40,36,-3
8-21-2020,14:32:5,-40,35,-4
8-21-2020,14:32:5,-41,35,-3
8-21-2020,14:32:5,-40,36,-2
8-21-2020,14:32:5,-40,36,-2
8-21-2020,14:32:5,-46,30,-2
8-21-2020,14:32:5,13,10,2
8-21-2020,14:32:5,-50,28,27
8-21-2020,14:32:5,-26,6,-20
8-21-2020,14:32:5,-27,21,-2
8-21-2020,14:32:5,-28,19,-3
8-21-2020,14:32:6,-25,19,-2
8-21-2020,14:32:6,-23,16,-2
8-21-2020,14:32:6,-23,14,-6
8-21-2020,14:32:6,6,7,9
8-21-2020,14:32:6,-80,1,103
8-21-2020,14:32:6,-40,35,-16
8-21-2020,14:32:6,-46,8,-29
8-21-2020,14:32:6,-9,3,6
8-21-2020,14:32:6,-18,4,-5
8-21-2020,14:32:6,-22,0,-11
8-21-2020,14:32:7,-22,0,-10
8-21-2020,14:32:7,-18,4,-6
8-21-2020,14:32:7,-21,1,-7
8-21-2020,14:32:7,-20,7,-5
8-21-2020,14:32:7,-17,5,-5
8-21-2020,14:32:7,-17,5,-5
8-21-2020,14:32:7,-16,5,-4
8-21-2020,14:32:7,-18,3,-6
8-21-2020,14:32:7,-20,3,-7
8-21-2020,14:32:7,-19,3,-7
8-21-2020,14:32:8,-18,3,-6
8-21-2020,14:32:8,-17,5,-6
8-21-2020,14:32:8,-18,4,-6
8-21-2020,14:32:8,-18,4,-5
8-21-2020,14:32:8,-18,3,-6
8-21-2020,14:32:8,-18,4,-6
8-21-2020,14:32:8,-19,3,-6
8-21-2020,14:32:8,-18,4,-5
8-21-2020,14:32:8,-20,3,-7
8-21-2020,14:32:8,-28,-5,-13
8-21-2020,14:32:9,-22,1,-8
8-21-2020,14:32:9,-20,3,-7
8-21-2020,14:32:9,-17,4,-5
8-21-2020,14:32:9,-16,6,-5
8-21-2020,14:32:9,-15,5,-4
8-21-2020,14:32:9,-12,2,-5
8-21-2020,14:32:9,-12,2,-4
8-21-2020,14:32:9,-11,2,-3
8-21-2020,14:32:9,-12,2,-4
8-21-2020,14:32:9,-13,2,-5
8-21-2020,14:32:10,-14,2,-4
8-21-2020,14:32:10,-14,3,-4
8-21-2020,14:32:10,-14,4,-4
8-21-2020,14:32:10,-17,5,-5
8-21-2020,14:32:10,-22,0,-9
8-21-2020,14:32:10,-20,4,-7
8-21-2020,14:32:10,-23,5,-7
8-21-2020,14:32:10,-23,6,-7
8-21-2020,14:32:10,-22,5,-6
8-21-2020,14:32:10,-22,5,-7
8-21-2020,14:32:11,-24,2,-9
8-21-2020,14:32:11,-26,1,-10
8-21-2020,14:32:11,-26,4,-8
