date,time,accel_X,accel_Y,accel_Z
8-6-2020,10:26:4,539,522,671
8-6-2020,10:26:4,539,523,670
8-6-2020,10:26:5,538,522,670
8-6-2020,10:26:5,538,522,670
8-6-2020,10:26:5,538,522,670
8-6-2020,10:26:6,539,522,670
8-6-2020,10:26:6,539,523,670
8-6-2020,10:26:6,539,523,671
8-6-2020,10:26:6,539,522,671
8-6-2020,10:26:7,539,523,671
8-6-2020,10:26:7,539,523,670
8-6-2020,10:26:7,540,523,671
8-6-2020,10:26:8,539,523,671
8-6-2020,10:26:8,539,524,672
8-6-2020,10:26:9,540,523,671
8-6-2020,10:26:9,539,523,671
8-6-2020,10:26:9,539,523,671
8-6-2020,10:26:10,540,524,671
8-6-2020,10:26:10,540,523,671
