date,time,accel_X,accel_Y,accel_Z
8-6-2020,10:21:38,521,,
8-6-2020,10:21:38,513,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,515,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,515,,
8-6-2020,10:21:38,514,,
8-6-2020,10:21:38,515,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:39,514,,
8-6-2020,10:21:39,514,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:39,514,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:39,515,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:40,515,,
8-6-2020,10:21:40,514,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:40,514,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:40,516,,
8-6-2020,10:21:41,517,,
8-6-2020,10:21:41,514,,
8-6-2020,10:21:41,516,,
8-6-2020,10:21:41,516,,
8-6-2020,10:21:41,517,,
8-6-2020,10:21:41,515,,
8-6-2020,10:21:41,516,,
8-6-2020,10:21:41,519,,
8-6-2020,10:21:42,516,,
8-6-2020,10:21:42,517,,
8-6-2020,10:21:42,526,,
8-6-2020,10:21:42,520,,
8-6-2020,10:21:42,527,,
8-6-2020,10:21:42,527,,
8-6-2020,10:21:43,527,,
8-6-2020,10:21:43,528,,
8-6-2020,10:21:43,528,,
8-6-2020,10:21:44,531,,
8-6-2020,10:21:44,520,,
8-6-2020,10:21:44,529,,
8-6-2020,10:21:45,531,,
8-6-2020,10:21:45,534,,
8-6-2020,10:21:45,526,,
8-6-2020,10:21:46,519,,
8-6-2020,10:21:46,520,,
8-6-2020,10:21:46,518,,
8-6-2020,10:21:47,520,,
8-6-2020,10:21:47,514,,
8-6-2020,10:21:47,511,,
8-6-2020,10:21:47,503,,
8-6-2020,10:21:48,511,,
8-6-2020,10:21:48,510,,
8-6-2020,10:21:48,515,,
8-6-2020,10:21:49,525,,
8-6-2020,10:21:49,512,,
8-6-2020,10:21:50,512,,
8-6-2020,10:21:50,522,,
8-6-2020,10:21:50,521,,
8-6-2020,10:21:50,514,,
8-6-2020,10:21:50,514,,
8-6-2020,10:21:50,517,,
8-6-2020,10:21:50,516,,
8-6-2020,10:21:51,510,,
8-6-2020,10:21:51,510,,
8-6-2020,10:21:51,510,,
8-6-2020,10:21:51,521,,
8-6-2020,10:21:51,493,,
8-6-2020,10:21:51,477,,
8-6-2020,10:21:51,485,,
8-6-2020,10:21:52,487,,
8-6-2020,10:21:52,487,,
8-6-2020,10:21:52,488,,
8-6-2020,10:21:52,483,,
8-6-2020,10:21:52,472,,
8-6-2020,10:21:52,513,,
8-6-2020,10:21:52,488,,
8-6-2020,10:21:53,492,,
8-6-2020,10:21:53,474,,
8-6-2020,10:21:53,484,,
8-6-2020,10:21:53,493,,
8-6-2020,10:21:53,485,,
8-6-2020,10:21:53,477,,
8-6-2020,10:21:54,443,,
8-6-2020,10:21:54,468,,
8-6-2020,10:21:54,467,,
8-6-2020,10:21:54,496,,
8-6-2020,10:21:54,421,,
8-6-2020,10:21:54,416,,
8-6-2020,10:21:55,418,,
8-6-2020,10:21:55,494,,
8-6-2020,10:21:55,484,,
8-6-2020,10:21:56,478,,
8-6-2020,10:21:56,474,,
8-6-2020,10:21:56,486,,
8-6-2020,10:21:56,477,,
8-6-2020,10:21:56,447,,
8-6-2020,10:21:57,436,,
8-6-2020,10:21:57,418,,
8-6-2020,10:21:57,417,,
8-6-2020,10:21:57,420,,
8-6-2020,10:21:57,411,,
8-6-2020,10:21:58,418,,
8-6-2020,10:21:58,410,,
8-6-2020,10:21:58,419,,
8-6-2020,10:21:59,416,,
8-6-2020,10:21:59,411,,
8-6-2020,10:21:59,412,,
8-6-2020,10:21:59,422,,
8-6-2020,10:21:59,412,,
8-6-2020,10:21:59,420,,
8-6-2020,10:22:0,416,,
8-6-2020,10:22:0,424,,
8-6-2020,10:22:0,423,,
8-6-2020,10:22:0,429,,
8-6-2020,10:22:0,441,,
8-6-2020,10:22:1,437,,
8-6-2020,10:22:1,447,,
8-6-2020,10:22:1,441,,
8-6-2020,10:22:1,447,,
8-6-2020,10:22:1,460,,
8-6-2020,10:22:2,470,,
8-6-2020,10:22:2,487,,
8-6-2020,10:22:2,479,,
8-6-2020,10:22:2,472,,
8-6-2020,10:22:3,491,,
8-6-2020,10:22:3,513,,
8-6-2020,10:22:3,511,,
8-6-2020,10:22:3,528,,
8-6-2020,10:22:3,538,,
