date,time,accel_X,accel_Y,accel_Z
8-6-2020,10:18:36,507,,
8-6-2020,10:18:36,507,,
8-6-2020,10:18:36,506,,
8-6-2020,10:18:36,507,,
8-6-2020,10:18:36,507,,
8-6-2020,10:18:36,509,,
8-6-2020,10:18:36,507,,
8-6-2020,10:18:37,507,,
8-6-2020,10:18:37,507,,
8-6-2020,10:18:37,509,,
8-6-2020,10:18:37,507,,
8-6-2020,10:18:37,507,,
8-6-2020,10:18:37,507,,
8-6-2020,10:18:37,509,,
8-6-2020,10:18:37,506,,
8-6-2020,10:18:37,506,,
8-6-2020,10:18:37,507,,
8-6-2020,10:18:38,508,,
8-6-2020,10:18:38,507,,
8-6-2020,10:18:38,506,,
8-6-2020,10:18:38,507,,
8-6-2020,10:18:38,508,,
8-6-2020,10:18:38,507,,
8-6-2020,10:18:38,507,,
8-6-2020,10:18:38,507,,
8-6-2020,10:18:38,509,,
8-6-2020,10:18:38,507,,
8-6-2020,10:18:39,506,,
8-6-2020,10:18:39,507,,
8-6-2020,10:18:39,508,,
8-6-2020,10:18:39,506,,
8-6-2020,10:18:39,507,,
8-6-2020,10:18:39,508,,
8-6-2020,10:18:39,514,,
8-6-2020,10:18:39,508,,
8-6-2020,10:18:39,509,,
8-6-2020,10:18:39,507,,
8-6-2020,10:18:40,506,,
8-6-2020,10:18:40,507,,
8-6-2020,10:18:40,509,,
8-6-2020,10:18:40,506,,
8-6-2020,10:18:40,507,,
8-6-2020,10:18:40,507,,
8-6-2020,10:18:40,507,,
8-6-2020,10:18:40,509,,
8-6-2020,10:18:40,507,,
8-6-2020,10:18:40,507,,
8-6-2020,10:18:41,507,,
8-6-2020,10:18:41,509,,
8-6-2020,10:18:41,507,,
8-6-2020,10:18:41,507,,
8-6-2020,10:18:41,507,,
8-6-2020,10:18:41,509,,
8-6-2020,10:18:41,507,,
8-6-2020,10:18:41,506,,
8-6-2020,10:18:41,507,,
8-6-2020,10:18:41,508,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,508,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:42,508,,
8-6-2020,10:18:42,507,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:43,509,,
8-6-2020,10:18:43,506,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:43,508,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:43,507,,
8-6-2020,10:18:44,508,,
8-6-2020,10:18:44,507,,
8-6-2020,10:18:44,507,,
8-6-2020,10:18:44,507,,
8-6-2020,10:18:44,508,,
8-6-2020,10:18:44,506,,
8-6-2020,10:18:44,507,,
8-6-2020,10:18:44,507,,
8-6-2020,10:18:44,509,,
8-6-2020,10:18:44,507,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,508,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,509,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,507,,
8-6-2020,10:18:45,506,,
8-6-2020,10:18:46,507,,
8-6-2020,10:18:46,508,,
8-6-2020,10:18:46,507,,
8-6-2020,10:18:46,506,,
8-6-2020,10:18:46,507,,
8-6-2020,10:18:46,509,,
8-6-2020,10:18:46,507,,
8-6-2020,10:18:46,507,,
8-6-2020,10:18:46,507,,
8-6-2020,10:18:46,510,,
8-6-2020,10:18:47,507,,
8-6-2020,10:18:47,507,,
8-6-2020,10:18:47,508,,
8-6-2020,10:18:47,510,,
8-6-2020,10:18:47,507,,
8-6-2020,10:18:47,509,,
8-6-2020,10:18:47,508,,
8-6-2020,10:18:47,502,,
8-6-2020,10:18:47,496,,
8-6-2020,10:18:48,504,,
8-6-2020,10:18:48,519,,
8-6-2020,10:18:48,485,,
8-6-2020,10:18:48,479,,
8-6-2020,10:18:48,480,,
8-6-2020,10:18:48,477,,
8-6-2020,10:18:48,477,,
8-6-2020,10:18:48,482,,
8-6-2020,10:18:48,486,,
8-6-2020,10:18:48,489,,
8-6-2020,10:18:49,492,,
8-6-2020,10:18:49,496,,
8-6-2020,10:18:49,495,,
8-6-2020,10:18:49,494,,
8-6-2020,10:18:49,492,,
8-6-2020,10:18:49,494,,
8-6-2020,10:18:49,488,,
8-6-2020,10:18:49,487,,
8-6-2020,10:18:49,493,,
8-6-2020,10:18:49,485,,
8-6-2020,10:18:50,487,,
8-6-2020,10:18:50,490,,
8-6-2020,10:18:50,489,,
8-6-2020,10:18:50,490,,
8-6-2020,10:18:50,489,,
8-6-2020,10:18:50,492,,
8-6-2020,10:18:50,487,,
8-6-2020,10:18:50,488,,
8-6-2020,10:18:50,486,,
8-6-2020,10:18:50,487,,
8-6-2020,10:18:51,490,,
8-6-2020,10:18:51,489,,
8-6-2020,10:18:51,488,,
8-6-2020,10:18:51,486,,
8-6-2020,10:18:51,494,,
8-6-2020,10:18:51,490,,
8-6-2020,10:18:51,485,,
8-6-2020,10:18:51,492,,
8-6-2020,10:18:51,487,,
8-6-2020,10:18:51,484,,
8-6-2020,10:18:52,484,,
8-6-2020,10:18:52,484,,
8-6-2020,10:18:52,481,,
8-6-2020,10:18:52,479,,
8-6-2020,10:18:52,481,,
8-6-2020,10:18:52,483,,
8-6-2020,10:18:52,482,,
8-6-2020,10:18:52,481,,
8-6-2020,10:18:52,482,,
8-6-2020,10:18:52,483,,
8-6-2020,10:18:53,483,,
8-6-2020,10:18:53,483,,
8-6-2020,10:18:53,484,,
8-6-2020,10:18:53,484,,
8-6-2020,10:18:53,484,,
8-6-2020,10:18:53,482,,
8-6-2020,10:18:53,484,,
8-6-2020,10:18:53,484,,
8-6-2020,10:18:53,488,,
8-6-2020,10:18:53,496,,
8-6-2020,10:18:54,500,,
8-6-2020,10:18:54,503,,
8-6-2020,10:18:54,500,,
8-6-2020,10:18:54,493,,
8-6-2020,10:18:54,492,,
8-6-2020,10:18:54,486,,
8-6-2020,10:18:54,500,,
8-6-2020,10:18:54,526,,
8-6-2020,10:18:54,540,,
8-6-2020,10:18:54,550,,
8-6-2020,10:18:55,592,,
8-6-2020,10:18:55,575,,
8-6-2020,10:18:55,582,,
8-6-2020,10:18:55,578,,
8-6-2020,10:18:55,583,,
8-6-2020,10:18:55,584,,
8-6-2020,10:18:55,587,,
8-6-2020,10:18:55,594,,
8-6-2020,10:18:55,595,,
8-6-2020,10:18:55,594,,
8-6-2020,10:18:56,600,,
8-6-2020,10:18:56,606,,
8-6-2020,10:18:56,603,,
8-6-2020,10:18:56,602,,
8-6-2020,10:18:56,600,,
8-6-2020,10:18:56,604,,
8-6-2020,10:18:56,607,,
8-6-2020,10:18:56,596,,
8-6-2020,10:18:56,598,,
8-6-2020,10:18:56,600,,
8-6-2020,10:18:57,602,,
8-6-2020,10:18:57,602,,
8-6-2020,10:18:57,610,,
8-6-2020,10:18:57,598,,
8-6-2020,10:18:57,602,,
8-6-2020,10:18:57,602,,
8-6-2020,10:18:57,604,,
8-6-2020,10:18:57,601,,
8-6-2020,10:18:57,602,,
8-6-2020,10:18:57,600,,
8-6-2020,10:18:58,601,,
8-6-2020,10:18:58,603,,
8-6-2020,10:18:58,609,,
8-6-2020,10:18:58,602,,
8-6-2020,10:18:58,598,,
8-6-2020,10:18:58,601,,
8-6-2020,10:18:58,607,,
8-6-2020,10:18:58,605,,
8-6-2020,10:18:58,601,,
8-6-2020,10:18:58,599,,
8-6-2020,10:18:59,601,,
8-6-2020,10:18:59,594,,
8-6-2020,10:18:59,596,,
8-6-2020,10:18:59,596,,
8-6-2020,10:18:59,592,,
8-6-2020,10:18:59,592,,
8-6-2020,10:18:59,595,,
8-6-2020,10:18:59,599,,
8-6-2020,10:18:59,597,,
8-6-2020,10:18:59,598,,
8-6-2020,10:19:0,595,,
8-6-2020,10:19:0,595,,
8-6-2020,10:19:0,592,,
8-6-2020,10:19:0,598,,
8-6-2020,10:19:0,595,,
8-6-2020,10:19:0,596,,
8-6-2020,10:19:0,595,,
8-6-2020,10:19:0,599,,
8-6-2020,10:19:0,593,,
8-6-2020,10:19:0,605,,
8-6-2020,10:19:1,599,,
8-6-2020,10:19:1,597,,
8-6-2020,10:19:1,596,,
8-6-2020,10:19:1,595,,
8-6-2020,10:19:1,598,,
8-6-2020,10:19:1,598,,
8-6-2020,10:19:1,597,,
8-6-2020,10:19:1,590,,
8-6-2020,10:19:1,578,,
8-6-2020,10:19:1,573,,
8-6-2020,10:19:2,576,,
8-6-2020,10:19:2,574,,
8-6-2020,10:19:2,569,,
8-6-2020,10:19:2,564,,
8-6-2020,10:19:2,554,,
8-6-2020,10:19:2,547,,
8-6-2020,10:19:2,546,,
8-6-2020,10:19:2,540,,
8-6-2020,10:19:2,536,,
8-6-2020,10:19:2,534,,
8-6-2020,10:19:3,530,,
8-6-2020,10:19:3,525,,
8-6-2020,10:19:3,520,,
8-6-2020,10:19:3,518,,
8-6-2020,10:19:3,520,,
8-6-2020,10:19:3,524,,
8-6-2020,10:19:3,518,,
8-6-2020,10:19:3,532,,
8-6-2020,10:19:3,550,,
8-6-2020,10:19:3,544,,
8-6-2020,10:19:4,531,,
8-6-2020,10:19:4,522,,
8-6-2020,10:19:4,515,,
8-6-2020,10:19:4,514,,
8-6-2020,10:19:4,522,,
8-6-2020,10:19:4,522,,
8-6-2020,10:19:4,526,,
8-6-2020,10:19:4,522,,
8-6-2020,10:19:4,501,,
8-6-2020,10:19:4,504,,
8-6-2020,10:19:5,497,,
8-6-2020,10:19:5,497,,
8-6-2020,10:19:5,490,,
8-6-2020,10:19:5,488,,
8-6-2020,10:19:5,486,,
8-6-2020,10:19:5,485,,
8-6-2020,10:19:5,485,,
8-6-2020,10:19:5,489,,
8-6-2020,10:19:5,496,,
8-6-2020,10:19:5,503,,
8-6-2020,10:19:6,504,,
8-6-2020,10:19:6,514,,
8-6-2020,10:19:6,515,,
8-6-2020,10:19:6,515,,
8-6-2020,10:19:6,515,,
8-6-2020,10:19:6,518,,
8-6-2020,10:19:6,518,,
8-6-2020,10:19:6,516,,
8-6-2020,10:19:6,518,,
8-6-2020,10:19:6,522,,
8-6-2020,10:19:7,527,,
8-6-2020,10:19:7,526,,
8-6-2020,10:19:7,527,,
8-6-2020,10:19:7,531,,
8-6-2020,10:19:7,538,,
8-6-2020,10:19:7,544,,
8-6-2020,10:19:7,546,,
8-6-2020,10:19:7,544,,
8-6-2020,10:19:7,544,,
8-6-2020,10:19:7,548,,
8-6-2020,10:19:8,547,,
8-6-2020,10:19:8,548,,
8-6-2020,10:19:8,548,,
8-6-2020,10:19:8,549,,
8-6-2020,10:19:8,549,,
8-6-2020,10:19:8,548,,
8-6-2020,10:19:8,549,,
8-6-2020,10:19:8,547,,
8-6-2020,10:19:8,546,,
