date,time,accel_X,accel_Y,accel_Z
8-6-2020,9:57:36,513,,
8-6-2020,9:57:36,514,,
8-6-2020,9:57:36,513,,
8-6-2020,9:57:36,514,,
8-6-2020,9:57:36,513,,
8-6-2020,9:57:36,513,,
8-6-2020,9:57:36,513,,
8-6-2020,9:57:36,513,,
8-6-2020,9:57:37,514,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,514,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:37,513,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:38,514,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:38,514,,
8-6-2020,9:57:38,512,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:38,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:39,513,,
8-6-2020,9:57:40,513,,
8-6-2020,9:57:40,513,,
8-6-2020,9:57:40,514,,
8-6-2020,9:57:40,514,,
8-6-2020,9:57:40,514,,
8-6-2020,9:57:40,513,,
8-6-2020,9:57:40,513,,
8-6-2020,9:57:40,513,,
8-6-2020,9:57:40,513,,
8-6-2020,9:57:40,512,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,514,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:41,512,,
8-6-2020,9:57:41,513,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,514,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,514,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:42,513,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,512,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,514,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:43,513,,
8-6-2020,9:57:44,514,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:44,513,,
8-6-2020,9:57:45,512,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:45,513,,
8-6-2020,9:57:46,508,,
8-6-2020,9:57:46,513,,
8-6-2020,9:57:46,510,,
8-6-2020,9:57:46,513,,
8-6-2020,9:57:46,514,,
8-6-2020,9:57:46,515,,
8-6-2020,9:57:46,516,,
8-6-2020,9:57:46,516,,
8-6-2020,9:57:46,517,,
8-6-2020,9:57:46,520,,
8-6-2020,9:57:47,518,,
8-6-2020,9:57:47,519,,
