date,time,accel_X,accel_Y,accel_Z
8-6-2020,9:59:36,521,,
8-6-2020,9:59:36,521,,
8-6-2020,9:59:36,521,,
8-6-2020,9:59:36,521,,
8-6-2020,9:59:36,521,,
8-6-2020,9:59:36,521,,
8-6-2020,9:59:36,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,522,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:37,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,522,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,521,,
8-6-2020,9:59:38,522,,
8-6-2020,9:59:39,521,,
8-6-2020,9:59:39,521,,
8-6-2020,9:59:39,521,,
8-6-2020,9:59:39,522,,
