date,time,accel_X,accel_Y,accel_Z
8-11-2020,15:18:4,562,545,442
8-11-2020,15:18:4,563,545,442
8-11-2020,15:18:4,562,545,442
8-11-2020,15:18:4,562,545,441
8-11-2020,15:18:4,563,545,442
8-11-2020,15:18:4,562,545,442
8-11-2020,15:18:4,562,545,442
8-11-2020,15:18:4,562,545,442
8-11-2020,15:18:4,563,546,442
8-11-2020,15:18:5,562,546,442
8-11-2020,15:18:5,561,545,441
8-11-2020,15:18:5,562,545,442
8-11-2020,15:18:5,562,545,442
8-11-2020,15:18:5,561,545,441
8-11-2020,15:18:5,562,545,442
8-11-2020,15:18:5,562,545,441
8-11-2020,15:18:5,562,545,442
8-11-2020,15:18:5,562,545,442
8-11-2020,15:18:5,562,545,441
8-11-2020,15:18:6,563,545,442
8-11-2020,15:18:6,562,545,442
8-11-2020,15:18:6,563,545,442
8-11-2020,15:18:6,562,545,442
8-11-2020,15:18:6,563,545,441
8-11-2020,15:18:6,562,546,442
8-11-2020,15:18:6,562,545,442
8-11-2020,15:18:6,562,545,442
8-11-2020,15:18:6,562,545,442
8-11-2020,15:18:6,562,545,442
8-11-2020,15:18:7,562,545,441
8-11-2020,15:18:7,561,545,442
8-11-2020,15:18:7,562,545,442
8-11-2020,15:18:7,561,545,441
8-11-2020,15:18:7,561,545,441
8-11-2020,15:18:7,562,545,441
8-11-2020,15:18:7,563,545,442
8-11-2020,15:18:7,563,545,442
8-11-2020,15:18:7,563,545,442
8-11-2020,15:18:7,559,541,442
8-11-2020,15:18:8,563,544,442
8-11-2020,15:18:8,562,546,439
8-11-2020,15:18:8,563,546,443
8-11-2020,15:18:8,561,545,440
8-11-2020,15:18:8,562,545,441
8-11-2020,15:18:8,563,545,439
8-11-2020,15:18:8,567,547,439
8-11-2020,15:18:8,563,543,452
8-11-2020,15:18:8,552,534,434
8-11-2020,15:18:8,548,531,435
8-11-2020,15:18:9,555,533,442
8-11-2020,15:18:9,567,544,452
8-11-2020,15:18:9,570,518,425
8-11-2020,15:18:9,561,510,425
8-11-2020,15:18:9,556,475,423
8-11-2020,15:18:9,525,488,445
8-11-2020,15:18:9,545,502,444
8-11-2020,15:18:9,556,508,458
8-11-2020,15:18:9,556,510,458
8-11-2020,15:18:9,557,507,478
8-11-2020,15:18:10,566,509,496
8-11-2020,15:18:10,573,513,495
8-11-2020,15:18:10,567,514,509
8-11-2020,15:18:10,562,517,522
8-11-2020,15:18:10,578,540,557
8-11-2020,15:18:10,575,538,535
8-11-2020,15:18:10,592,562,537
8-11-2020,15:18:10,579,555,532
8-11-2020,15:18:10,579,553,517
8-11-2020,15:18:10,562,528,477
8-11-2020,15:18:11,579,531,501
8-11-2020,15:18:11,565,518,508
8-11-2020,15:18:11,581,526,514
8-11-2020,15:18:11,574,508,486
8-11-2020,15:18:11,586,528,529
8-11-2020,15:18:11,585,506,542
8-11-2020,15:18:11,563,476,477
8-11-2020,15:18:11,547,477,443
8-11-2020,15:18:11,521,481,341
8-11-2020,15:18:11,445,424,290
8-11-2020,15:18:12,362,305,317
8-11-2020,15:18:12,412,226,362
8-11-2020,15:18:12,421,295,459
