date,time,accel_X,accel_Y,accel_Z
8-11-2020,15:19:31,590,511,435
8-11-2020,15:19:31,590,510,435
8-11-2020,15:19:31,591,512,581
8-11-2020,15:19:31,587,510,435
8-11-2020,15:19:31,592,511,436
8-11-2020,15:19:31,591,511,435
8-11-2020,15:19:31,590,510,435
8-11-2020,15:19:31,590,511,435
8-11-2020,15:19:31,591,511,435
8-11-2020,15:19:31,591,511,435
8-11-2020,15:19:32,591,511,435
8-11-2020,15:19:32,591,511,435
8-11-2020,15:19:32,590,511,435
8-11-2020,15:19:32,590,511,435
8-11-2020,15:19:32,590,511,435
8-11-2020,15:19:32,591,512,435
8-11-2020,15:19:32,591,512,435
8-11-2020,15:19:32,590,511,435
8-11-2020,15:19:32,591,512,435
8-11-2020,15:19:32,591,511,435
8-11-2020,15:19:33,591,511,435
8-11-2020,15:19:33,590,511,435
8-11-2020,15:19:33,591,511,435
8-11-2020,15:19:33,592,511,436
8-11-2020,15:19:33,588,512,434
8-11-2020,15:19:33,590,510,435
8-11-2020,15:19:33,590,511,435
8-11-2020,15:19:33,591,511,435
8-11-2020,15:19:33,590,511,435
8-11-2020,15:19:33,591,511,435
8-11-2020,15:19:34,591,512,436
8-11-2020,15:19:34,591,512,435
8-11-2020,15:19:34,591,511,436
8-11-2020,15:19:34,591,511,436
8-11-2020,15:19:34,591,511,435
8-11-2020,15:19:34,589,509,434
8-11-2020,15:19:34,590,510,435
8-11-2020,15:19:34,591,511,435
8-11-2020,15:19:34,591,511,436
8-11-2020,15:19:34,591,511,435
8-11-2020,15:19:35,591,511,435
8-11-2020,15:19:35,590,510,434
8-11-2020,15:19:35,595,511,438
8-11-2020,15:19:35,593,511,436
8-11-2020,15:19:35,592,511,435
8-11-2020,15:19:35,591,510,435
8-11-2020,15:19:35,590,510,434
8-11-2020,15:19:35,591,511,435
8-11-2020,15:19:35,591,510,435
8-11-2020,15:19:35,590,511,435
8-11-2020,15:19:36,591,511,435
8-11-2020,15:19:36,591,511,435
8-11-2020,15:19:36,591,511,435
8-11-2020,15:19:36,591,511,435
8-11-2020,15:19:36,591,511,436
8-11-2020,15:19:36,591,512,435
8-11-2020,15:19:36,591,511,435
8-11-2020,15:19:36,593,511,435
8-11-2020,15:19:36,591,511,435
8-11-2020,15:19:36,592,511,435
8-11-2020,15:19:37,593,511,437
8-11-2020,15:19:37,594,510,436
8-11-2020,15:19:37,592,511,435
8-11-2020,15:19:37,592,510,434
8-11-2020,15:19:37,591,511,435
8-11-2020,15:19:37,592,510,436
8-11-2020,15:19:37,592,511,435
8-11-2020,15:19:37,591,511,435
8-11-2020,15:19:37,589,509,434
8-11-2020,15:19:37,591,511,436
8-11-2020,15:19:38,592,511,436
8-11-2020,15:19:38,592,509,435
8-11-2020,15:19:38,592,511,436
8-11-2020,15:19:38,592,511,435
8-11-2020,15:19:38,591,511,436
8-11-2020,15:19:38,593,511,435
8-11-2020,15:19:38,592,511,436
8-11-2020,15:19:38,591,510,436
8-11-2020,15:19:38,591,510,435
8-11-2020,15:19:38,591,510,435
8-11-2020,15:19:39,592,510,435
8-11-2020,15:19:39,591,510,435
8-11-2020,15:19:39,592,511,435
8-11-2020,15:19:39,592,510,435
8-11-2020,15:19:39,591,510,436
8-11-2020,15:19:39,591,510,435
8-11-2020,15:19:39,592,511,436
8-11-2020,15:19:39,592,510,435
8-11-2020,15:19:39,591,510,435
8-11-2020,15:19:39,592,511,436
8-11-2020,15:19:40,591,510,435
8-11-2020,15:19:40,592,510,436
8-11-2020,15:19:40,592,511,435
8-11-2020,15:19:40,592,511,435
8-11-2020,15:19:40,592,511,435
8-11-2020,15:19:40,591,510,435
8-11-2020,15:19:40,591,510,435
8-11-2020,15:19:40,592,511,435
8-11-2020,15:19:40,592,511,435
8-11-2020,15:19:40,591,510,435
8-11-2020,15:19:41,592,511,435
