date,time,accel_X,accel_Y,accel_Z
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:10,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:11,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:12,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:13,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:14,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:15,0,,
7-14-2020,15:31:16,593,,
7-14-2020,15:31:16,741,,
7-14-2020,15:31:16,761,,
7-14-2020,15:31:16,874,,
7-14-2020,15:31:16,754,,
7-14-2020,15:31:16,935,,
7-14-2020,15:31:16,0,,
7-14-2020,15:31:16,891,,
7-14-2020,15:31:16,1018,,
7-14-2020,15:31:16,799,,
7-14-2020,15:31:17,876,,
7-14-2020,15:31:17,656,,
7-14-2020,15:31:17,778,,
7-14-2020,15:31:17,981,,
7-14-2020,15:31:17,788,,
7-14-2020,15:31:17,974,,
7-14-2020,15:31:17,745,,
7-14-2020,15:31:17,884,,
7-14-2020,15:31:17,691,,
7-14-2020,15:31:17,854,,
7-14-2020,15:31:18,0,,
7-14-2020,15:31:18,849,,
7-14-2020,15:31:18,0,,
7-14-2020,15:31:18,460,,
7-14-2020,15:31:18,840,,
7-14-2020,15:31:18,654,,
7-14-2020,15:31:18,987,,
7-14-2020,15:31:18,0,,
7-14-2020,15:31:18,841,,
7-14-2020,15:31:18,960,,
7-14-2020,15:31:19,722,,
7-14-2020,15:31:19,918,,
7-14-2020,15:31:19,669,,
7-14-2020,15:31:19,797,,
7-14-2020,15:31:19,0,,
7-14-2020,15:31:19,799,,
7-14-2020,15:31:19,944,,
7-14-2020,15:31:19,714,,
7-14-2020,15:31:19,957,,
7-14-2020,15:31:19,777,,
7-14-2020,15:31:20,949,,
7-14-2020,15:31:20,956,,
7-14-2020,15:31:20,778,,
7-14-2020,15:31:20,964,,
7-14-2020,15:31:20,784,,
7-14-2020,15:31:20,791,,
7-14-2020,15:31:20,958,,
7-14-2020,15:31:20,728,,
7-14-2020,15:31:20,904,,
7-14-2020,15:31:20,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,775,,
7-14-2020,15:31:21,931,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:21,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:22,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:23,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:24,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:25,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:26,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,709,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:27,0,,
7-14-2020,15:31:28,0,,
7-14-2020,15:31:28,0,,
