date,time,accel_X,accel_Y,accel_Z
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:42,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:43,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:44,0,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:45,260,,
7-14-2020,15:32:45,564,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:45,568,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:45,0,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,591,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,0,,
7-14-2020,15:32:46,624,,
7-14-2020,15:32:46,672,,
7-14-2020,15:32:47,0,,
7-14-2020,15:32:47,989,,
7-14-2020,15:32:47,992,,
7-14-2020,15:32:47,463,,
7-14-2020,15:32:47,568,,
7-14-2020,15:32:47,336,,
7-14-2020,15:32:47,593,,
7-14-2020,15:32:47,338,,
7-14-2020,15:32:47,554,,
7-14-2020,15:32:48,177,,
7-14-2020,15:32:48,347,,
7-14-2020,15:32:48,0,,
7-14-2020,15:32:48,212,,
7-14-2020,15:32:48,0,,
7-14-2020,15:32:48,117,,
7-14-2020,15:32:48,421,,
7-14-2020,15:32:48,132,,
7-14-2020,15:32:48,375,,
7-14-2020,15:32:48,92,,
7-14-2020,15:32:49,355,,
7-14-2020,15:32:49,610,,
7-14-2020,15:32:49,355,,
7-14-2020,15:32:49,552,,
7-14-2020,15:32:49,554,,
7-14-2020,15:32:49,233,,
7-14-2020,15:32:49,444,,
7-14-2020,15:32:49,131,,
7-14-2020,15:32:49,380,,
