date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:37:32,64,38,46
3-22-2021,14:37:32,63,40,22
3-22-2021,14:37:32,0,-8,-20
3-22-2021,14:37:33,8,-5,-12
3-22-2021,14:37:33,-21,-21,-33
3-22-2021,14:37:33,-11,-16,-29
3-22-2021,14:37:39,82,58,58
3-22-2021,14:37:39,-22,-17,-39
3-22-2021,14:37:39,-29,-22,-47
3-22-2021,14:37:39,-17,-12,-32
3-22-2021,14:37:39,-42,-16,-14
3-22-2021,14:37:40,2,6,-8
3-22-2021,14:37:40,18,15,5
3-22-2021,14:37:40,-68,-12,-62
3-22-2021,14:37:40,-5,-5,-17
3-22-2021,14:37:40,-2,-2,-14
3-22-2021,14:37:41,-6,-6,-15
3-22-2021,14:37:41,3,73,2
3-22-2021,14:37:41,-18,66,-28
3-22-2021,14:37:41,13,99,10
3-22-2021,14:37:42,18,103,14
3-22-2021,14:37:42,15,102,15
3-22-2021,14:37:42,-39,74,52
3-22-2021,14:37:42,-26,90,31
3-22-2021,14:37:43,-21,94,33
3-22-2021,14:37:43,-18,97,39
3-22-2021,14:37:43,-11,105,46
3-22-2021,14:37:43,-79,33,-40
3-22-2021,14:37:44,-60,53,-18
3-22-2021,14:37:44,-76,40,-32
3-22-2021,14:37:44,-18,97,41
3-22-2021,14:37:44,-35,80,20
3-22-2021,14:37:45,-26,89,30
3-22-2021,14:37:45,-66,49,-21
3-22-2021,14:37:45,-66,49,-20
3-22-2021,14:37:46,-109,29,-40
3-22-2021,14:37:46,-37,78,4
3-22-2021,14:37:46,-118,-3,-79
3-22-2021,14:37:46,-58,57,-13
3-22-2021,14:37:47,-49,66,-6
3-22-2021,14:37:47,-47,68,-3
3-22-2021,14:37:47,-49,66,-4
3-22-2021,14:37:47,-50,65,-7
3-22-2021,14:37:48,-52,63,-6
3-22-2021,14:37:48,-62,54,-15
3-22-2021,14:37:48,-67,48,-20
3-22-2021,14:37:49,-77,38,-33
3-22-2021,14:37:49,-78,37,-34
