date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:49:1,46,-35,1
3-22-2021,15:49:1,46,-35,1
3-22-2021,15:49:1,47,-34,2
3-22-2021,15:49:2,46,-35,1
3-22-2021,15:49:2,45,-36,0
3-22-2021,15:49:2,45,-36,0
3-22-2021,15:49:2,45,-35,0
3-22-2021,15:49:2,46,-34,1
3-22-2021,15:49:3,47,-35,1
3-22-2021,15:49:3,48,-35,1
3-22-2021,15:49:3,48,-34,1
3-22-2021,15:49:3,48,-34,1
3-22-2021,15:49:3,47,-35,1
3-22-2021,15:49:3,47,-35,1
3-22-2021,15:49:3,48,-34,1
3-22-2021,15:49:4,47,-35,0
3-22-2021,15:49:4,47,-34,2
3-22-2021,15:49:4,47,-34,1
3-22-2021,15:49:4,46,-35,0
3-22-2021,15:49:4,47,-34,1
3-22-2021,15:49:4,48,-34,2
3-22-2021,15:49:5,48,-34,2
3-22-2021,15:49:5,51,-33,6
3-22-2021,15:49:5,19,-57,-19
3-22-2021,15:49:5,87,41,-14
3-22-2021,15:49:5,161,-271,-183
3-22-2021,15:49:5,-169,-536,96
3-22-2021,15:49:6,209,-123,-346
3-22-2021,15:49:6,116,146,-150
3-22-2021,15:49:6,134,104,-32
3-22-2021,15:49:6,45,-19,31
3-22-2021,15:49:7,33,-45,-3
3-22-2021,15:49:7,47,-34,4
3-22-2021,15:49:7,26,-57,-14
3-22-2021,15:49:7,40,-44,-3
3-22-2021,15:49:8,47,-38,3
3-22-2021,15:49:8,48,-36,5
3-22-2021,15:49:8,49,-36,5
