date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:27:12,-30,-125,65
3-22-2021,14:27:13,-34,-122,65
3-22-2021,14:27:13,-35,-120,65
3-22-2021,14:27:13,-52,-112,64
3-22-2021,14:27:13,-78,-132,37
3-22-2021,14:27:13,-65,-114,56
3-22-2021,14:27:13,-66,-116,54
3-22-2021,14:27:14,-62,-111,59
3-22-2021,14:27:14,-54,-105,66
3-22-2021,14:27:14,-57,-99,69
3-22-2021,14:27:14,-64,-99,65
3-22-2021,14:27:14,-68,-98,64
3-22-2021,14:27:15,-84,-112,46
3-22-2021,14:27:15,-69,-93,65
3-22-2021,14:27:15,-69,-95,64
3-22-2021,14:27:15,-77,-102,54
3-22-2021,14:27:15,-86,-110,45
3-22-2021,14:27:16,-76,-101,56
3-22-2021,14:27:16,-66,-90,69
3-22-2021,14:27:16,-69,-93,65
3-22-2021,14:27:16,-72,-97,61
3-22-2021,14:27:16,-72,-97,60
3-22-2021,14:27:17,-66,-92,68
3-22-2021,14:27:17,-68,-91,68
3-22-2021,14:27:17,-69,-93,66
3-22-2021,14:27:17,-68,-92,66
3-22-2021,14:27:18,-69,-91,66
3-22-2021,14:27:18,-69,-90,68
3-22-2021,14:27:18,-70,-91,67
3-22-2021,14:27:18,-72,-94,63
3-22-2021,14:27:19,-74,-94,63
3-22-2021,14:27:19,-75,-93,62
3-22-2021,14:27:19,-70,-90,65
3-22-2021,14:27:19,-89,-108,45
3-22-2021,14:27:19,-87,-107,47
3-22-2021,14:27:20,-94,-114,40
3-22-2021,14:27:20,-75,-97,56
3-22-2021,14:27:20,-88,-111,34
3-22-2021,14:27:20,-71,-96,51
3-22-2021,14:27:21,-84,-104,42
3-22-2021,14:27:21,-87,-114,37
3-22-2021,14:27:21,-77,-103,50
3-22-2021,14:27:21,-70,-96,56
3-22-2021,14:27:22,-61,-85,64
3-22-2021,14:27:22,-71,-96,53
3-22-2021,14:27:22,-75,-102,45
3-22-2021,14:27:23,-44,-64,84
3-22-2021,14:27:23,-60,-87,70
3-22-2021,14:27:23,-79,-106,51
3-22-2021,14:27:23,-89,-108,40
3-22-2021,14:27:24,-74,-99,53
3-22-2021,14:27:24,-61,-84,62
3-22-2021,14:27:24,-33,-44,73
3-22-2021,14:27:25,-63,-68,40
3-22-2021,14:27:25,-37,-48,87
3-22-2021,14:27:25,-68,-97,43
3-22-2021,14:27:25,-148,-174,-48
3-22-2021,14:27:26,-109,-134,-4
3-22-2021,14:27:26,-120,-149,-19
3-22-2021,14:27:26,18,-11,127
3-22-2021,14:27:27,-123,-152,-24
3-22-2021,14:27:27,-9,-44,97
3-22-2021,14:27:27,-76,-119,15
3-22-2021,14:27:28,-58,-107,30
3-22-2021,14:27:28,-61,-105,34
3-22-2021,14:27:28,-53,-107,36
