date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:35:28,42,26,19
3-22-2021,14:35:28,-11,-10,-25
3-22-2021,14:35:28,-31,-31,-50
3-22-2021,14:35:29,-31,-27,-43
3-22-2021,14:35:29,-3,-5,-24
3-22-2021,14:35:29,-14,-14,-26
3-22-2021,14:35:29,-15,-13,-26
3-22-2021,14:35:29,-5,-5,-19
3-22-2021,14:35:30,-4,-1,-33
3-22-2021,14:35:30,2,-58,-17
3-22-2021,14:35:30,-42,-74,-94
3-22-2021,14:35:30,-24,-30,-48
3-22-2021,14:35:30,-11,-10,-26
3-22-2021,14:35:30,11,-2,-8
3-22-2021,14:35:31,-2,-7,-21
3-22-2021,14:35:31,-6,-11,-28
3-22-2021,14:35:31,-51,-45,-71
3-22-2021,14:35:31,-17,-18,-34
3-22-2021,14:35:31,-34,-29,-53
3-22-2021,14:35:32,-33,-31,-53
3-22-2021,14:35:32,-26,-26,-48
3-22-2021,14:35:32,-24,-26,-47
3-22-2021,14:35:32,38,23,18
3-22-2021,14:35:32,2,-2,-19
3-22-2021,14:35:33,-20,-20,-40
3-22-2021,14:35:33,-3,-7,-21
3-22-2021,14:35:33,-17,2,-4
3-22-2021,14:35:33,5,-2,-14
3-22-2021,14:35:33,-19,-20,-38
3-22-2021,14:35:34,-19,-43,-38
3-22-2021,14:35:34,3,-4,-17
3-22-2021,14:35:34,-16,-18,-32
3-22-2021,14:35:34,-14,-15,-30
3-22-2021,14:35:34,2,-4,-16
3-22-2021,14:35:35,-2,-7,-19
3-22-2021,14:35:35,-5,-10,-23
3-22-2021,14:35:35,-14,-15,-31
3-22-2021,14:35:35,-10,-13,-28
3-22-2021,14:35:36,-8,-12,-26
3-22-2021,14:35:36,-10,-14,-28
3-22-2021,14:35:36,-10,-13,-27
3-22-2021,14:35:36,-1,-6,-18
3-22-2021,14:35:36,-9,-12,-28
