date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:7:56,36,-37,-3
3-22-2021,15:7:56,49,-31,15
3-22-2021,15:7:56,37,-41,3
3-22-2021,15:7:56,44,-34,4
3-22-2021,15:7:57,48,-24,9
3-22-2021,15:7:57,45,-36,9
3-22-2021,15:7:57,42,-47,8
3-22-2021,15:7:57,31,-46,0
3-22-2021,15:7:57,-5,-94,-39
3-22-2021,15:7:58,18,-72,-9
3-22-2021,15:7:58,32,-56,-6
3-22-2021,15:7:58,26,-71,-36
3-22-2021,15:7:58,161,21,-112
3-22-2021,15:7:58,-22,-34,-187
3-22-2021,15:7:59,-5,-207,-171
3-22-2021,15:7:59,-94,-484,-48
3-22-2021,15:7:59,263,-527,168
3-22-2021,15:7:59,411,-289,128
3-22-2021,15:8:0,191,-54,35
3-22-2021,15:8:0,1,-103,66
3-22-2021,15:8:0,109,-59,-134
3-22-2021,15:8:1,109,-255,-58
3-22-2021,15:8:1,45,-62,-9
3-22-2021,15:8:1,-7,-76,-52
3-22-2021,15:8:2,43,-59,-18
3-22-2021,15:8:2,31,-77,-34
3-22-2021,15:8:2,42,-154,-67
3-22-2021,15:8:3,-125,54,-142
3-22-2021,15:8:3,203,38,-82
3-22-2021,15:8:4,211,-76,142
3-22-2021,15:8:4,166,-121,-131
3-22-2021,15:8:4,98,-27,26
3-22-2021,15:8:5,43,-63,27
3-22-2021,15:8:5,81,-45,4
3-22-2021,15:8:6,96,-73,-72
3-22-2021,15:8:6,172,-134,-362
3-22-2021,15:8:6,-75,-107,-29
3-22-2021,15:8:7,-49,-93,-74
3-22-2021,15:8:7,-294,-539,-81
3-22-2021,15:8:8,230,-37,29
3-22-2021,15:8:8,-5,-70,-39
3-22-2021,15:8:9,49,-45,17
3-22-2021,15:8:9,46,-35,2
3-22-2021,15:8:9,20,-59,-101
3-22-2021,15:8:10,-10,-59,-288
3-22-2021,15:8:10,-134,10,-150
3-22-2021,15:8:11,-162,-85,-258
3-22-2021,15:8:11,-185,-233,-74
3-22-2021,15:8:12,125,-11,197
3-22-2021,15:8:12,78,-14,25
3-22-2021,15:8:13,44,36,-202
3-22-2021,15:8:13,170,165,-421
3-22-2021,15:8:14,62,-226,-423
3-22-2021,15:8:14,212,-532,-425
3-22-2021,15:8:15,80,-510,-390
3-22-2021,15:8:15,192,-259,-415
3-22-2021,15:8:16,215,27,-425
3-22-2021,15:8:16,96,-189,-216
3-22-2021,15:8:16,92,-301,-82
3-22-2021,15:8:17,16,-10,-44
3-22-2021,15:8:17,66,-28,32
3-22-2021,15:8:18,64,-30,24
3-22-2021,15:8:18,70,-23,21
3-22-2021,15:8:19,76,-25,21
3-22-2021,15:8:19,64,-32,27
3-22-2021,15:8:20,71,-23,15
3-22-2021,15:8:20,72,-21,25
3-22-2021,15:8:21,49,-15,0
3-22-2021,15:8:21,69,-14,18
3-22-2021,15:8:21,78,-20,44
3-22-2021,15:8:22,65,-24,25
3-22-2021,15:8:22,38,-49,-12
3-22-2021,15:8:23,65,-29,17
3-22-2021,15:8:23,78,-25,4
3-22-2021,15:8:24,11,-119,-20
3-22-2021,15:8:24,212,-11,187
3-22-2021,15:8:25,68,-43,21
3-22-2021,15:8:25,70,-26,20
3-22-2021,15:8:26,50,-40,8
3-22-2021,15:8:26,27,-48,5
3-22-2021,15:8:27,56,-10,18
3-22-2021,15:8:27,34,-67,-30
3-22-2021,15:8:28,19,-61,-90
3-22-2021,15:8:28,-84,43,-29
3-22-2021,15:8:29,37,-43,-77
3-22-2021,15:8:29,-85,-483,-126
3-22-2021,15:8:30,-146,48,-133
3-22-2021,15:8:30,35,-26,-2
3-22-2021,15:8:31,150,53,-127
3-22-2021,15:8:31,152,-167,-147
3-22-2021,15:8:32,116,-169,-425
3-22-2021,15:8:32,-24,-305,-419
3-22-2021,15:8:33,14,-277,-393
3-22-2021,15:8:33,65,-156,-301
3-22-2021,15:8:33,31,-145,-266
3-22-2021,15:8:34,84,-207,-357
3-22-2021,15:8:34,-80,-261,-347
3-22-2021,15:8:35,-16,-133,-192
3-22-2021,15:8:35,14,-122,-228
3-22-2021,15:8:36,-72,-131,-225
3-22-2021,15:8:36,-84,-81,-125
3-22-2021,15:8:37,-1,-62,-111
3-22-2021,15:8:37,-23,-85,-80
3-22-2021,15:8:38,-58,-202,-96
