date,time,accel_Z,accel_Y,accel_X
3-22-2021,16:38:43,48,-37,2
3-22-2021,16:38:43,42,-44,0
3-22-2021,16:38:43,54,-34,6
3-22-2021,16:38:44,54,-32,7
3-22-2021,16:38:44,41,-42,0
3-22-2021,16:38:44,57,-33,10
3-22-2021,16:38:44,37,-49,-4
3-22-2021,16:38:44,58,-27,7
3-22-2021,16:38:45,37,-50,-7
3-22-2021,16:38:45,47,-38,3
3-22-2021,16:38:45,61,-28,13
3-22-2021,16:38:45,57,-33,10
3-22-2021,16:38:46,53,-35,3
3-22-2021,16:38:46,51,-50,3
3-22-2021,16:38:46,127,32,58
3-22-2021,16:38:46,-7,-84,-39
3-22-2021,16:38:47,49,-34,3
3-22-2021,16:38:47,44,-39,1
3-22-2021,16:38:47,49,-32,2
3-22-2021,16:38:47,51,-34,-5
3-22-2021,16:38:48,51,-32,2
3-22-2021,16:38:48,64,-20,13
3-22-2021,16:38:48,53,-27,7
3-22-2021,16:38:49,41,-35,-2
3-22-2021,16:38:49,41,-34,-4
3-22-2021,16:38:49,40,-32,-7
3-22-2021,16:38:50,-18,-22,-121
3-22-2021,16:38:50,91,-442,-422
3-22-2021,16:38:50,35,281,-27
3-22-2021,16:38:51,160,-66,-190
3-22-2021,16:38:51,43,-68,-13
3-22-2021,16:38:52,19,-83,-19
3-22-2021,16:38:52,8,-91,-35
3-22-2021,16:38:52,28,-86,-21
3-22-2021,16:38:53,14,-126,-23
3-22-2021,16:38:53,-6,116,50
3-22-2021,16:38:53,57,-35,9
3-22-2021,16:38:54,80,-21,14
3-22-2021,16:38:54,70,-30,10
3-22-2021,16:38:55,49,-47,-8
3-22-2021,16:38:55,53,-43,6
3-22-2021,16:38:55,48,-44,11
3-22-2021,16:38:56,55,-42,15
3-22-2021,16:38:56,57,-35,16
3-22-2021,16:38:57,94,-15,-34
3-22-2021,16:38:57,102,-126,-62
3-22-2021,16:38:58,109,-289,-147
3-22-2021,16:38:58,29,-135,-82
3-22-2021,16:38:58,62,-82,-306
3-22-2021,16:38:59,218,-258,-420
3-22-2021,16:38:59,99,-538,322
3-22-2021,16:38:59,-82,-190,7
3-22-2021,16:39:0,22,-65,-34
3-22-2021,16:39:0,26,-62,-15
3-22-2021,16:39:0,16,-67,-22
3-22-2021,16:39:1,31,-57,-8
3-22-2021,16:39:1,35,-51,-5
3-22-2021,16:39:2,38,-46,1
3-22-2021,16:39:2,34,-50,-6
3-22-2021,16:39:2,27,-55,-10
3-22-2021,16:39:3,22,-61,-17
3-22-2021,16:39:3,7,-73,-26
3-22-2021,16:39:3,39,-49,-5
3-22-2021,16:39:4,-32,-109,56
3-22-2021,16:39:4,26,-47,-114
3-22-2021,16:39:4,83,-361,-134
3-22-2021,16:39:5,32,54,-80
3-22-2021,16:39:5,176,226,-164
3-22-2021,16:39:6,-17,-538,-190
3-22-2021,16:39:6,30,-389,-125
3-22-2021,16:39:6,156,-177,-112
3-22-2021,16:39:6,73,19,-140
3-22-2021,16:39:7,73,49,-73
3-22-2021,16:39:7,80,-198,10
3-22-2021,16:39:7,47,-34,-18
3-22-2021,16:39:8,80,-18,16
3-22-2021,16:39:8,57,-37,7
3-22-2021,16:39:8,51,-36,13
3-22-2021,16:39:9,52,-34,8
3-22-2021,16:39:9,53,-33,14
3-22-2021,16:39:10,53,-34,14
3-22-2021,16:39:10,57,-35,17
3-22-2021,16:39:10,59,-28,25
3-22-2021,16:39:11,52,-46,-7
3-22-2021,16:39:11,139,-8,-171
3-22-2021,16:39:11,231,115,-56
3-22-2021,16:39:12,94,-152,-240
3-22-2021,16:39:12,120,-301,-145
3-22-2021,16:39:12,46,-243,-33
3-22-2021,16:39:13,-26,-181,14
3-22-2021,16:39:13,-227,-532,75
3-22-2021,16:39:13,396,-539,16
3-22-2021,16:39:13,465,-496,-414
3-22-2021,16:39:14,-15,-237,-234
3-22-2021,16:39:14,134,-363,-148
3-22-2021,16:39:14,149,-116,-5
3-22-2021,16:39:14,21,-112,-4
3-22-2021,16:39:14,47,-98,21
3-22-2021,16:39:15,37,-104,20
