date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:28:3,-11,-129,55
3-22-2021,14:28:3,5,-145,72
3-22-2021,14:28:3,-25,-159,36
3-22-2021,14:28:3,-8,-143,58
3-22-2021,14:28:3,-4,-144,53
3-22-2021,14:28:4,-15,-150,39
3-22-2021,14:28:4,-17,-152,40
3-22-2021,14:28:4,-11,-145,44
3-22-2021,14:28:4,-23,-155,34
3-22-2021,14:28:4,-14,-146,43
3-22-2021,14:28:5,-7,-140,52
3-22-2021,14:28:5,-9,-144,49
3-22-2021,14:28:5,-13,-140,49
3-22-2021,14:28:5,-15,-122,46
3-22-2021,14:28:5,-32,-52,45
3-22-2021,14:28:6,43,-106,129
3-22-2021,14:28:6,-87,-198,9
3-22-2021,14:28:6,-31,-146,50
3-22-2021,14:28:6,-21,-136,47
3-22-2021,14:28:7,-22,-142,51
3-22-2021,14:28:7,-19,-139,56
3-22-2021,14:28:7,-19,-141,56
3-22-2021,14:28:7,-30,-148,44
3-22-2021,14:28:8,-53,-167,24
3-22-2021,14:28:8,-35,-152,40
3-22-2021,14:28:8,-27,-146,50
3-22-2021,14:28:8,-29,-149,51
3-22-2021,14:28:9,-41,-158,39
3-22-2021,14:28:9,-57,-170,19
3-22-2021,14:28:9,-52,-167,24
3-22-2021,14:28:9,-31,-151,44
3-22-2021,14:28:10,-29,-149,45
3-22-2021,14:28:10,-21,-143,51
3-22-2021,14:28:10,-26,-147,48
3-22-2021,14:28:10,-27,-146,50
