date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:38:37,14,-184,-58
3-22-2021,15:38:37,23,-122,-11
3-22-2021,15:38:37,52,80,-6
3-22-2021,15:38:38,59,-41,-3
3-22-2021,15:38:38,61,-34,11
3-22-2021,15:38:38,51,-39,8
3-22-2021,15:38:38,57,-34,13
3-22-2021,15:38:38,56,-32,12
3-22-2021,15:38:38,58,-28,11
3-22-2021,15:38:39,59,-29,11
3-22-2021,15:38:39,48,-37,2
3-22-2021,15:38:39,54,-34,9
3-22-2021,15:38:39,53,-37,8
3-22-2021,15:38:39,50,-39,6
3-22-2021,15:38:40,59,-31,11
3-22-2021,15:38:40,55,-33,8
3-22-2021,15:38:40,61,-28,13
3-22-2021,15:38:40,49,-39,2
3-22-2021,15:38:40,115,10,50
3-22-2021,15:38:41,61,-30,12
3-22-2021,15:38:41,74,-20,24
3-22-2021,15:38:41,60,-32,11
3-22-2021,15:38:41,55,-38,5
3-22-2021,15:38:42,77,-21,27
3-22-2021,15:38:42,70,-23,17
3-22-2021,15:38:42,39,-40,4
3-22-2021,15:38:42,35,-51,-4
3-22-2021,15:38:42,57,-30,7
3-22-2021,15:38:43,63,-24,7
3-22-2021,15:38:43,50,-37,4
3-22-2021,15:38:43,120,16,29
3-22-2021,15:38:43,-2,-16,-272
3-22-2021,15:38:44,-115,-148,114
3-22-2021,15:38:44,-66,-147,174
3-22-2021,15:38:44,-19,-140,87
3-22-2021,15:38:44,12,-89,-24
3-22-2021,15:38:45,32,45,-100
3-22-2021,15:38:45,26,8,-37
3-22-2021,15:38:45,109,-74,-62
3-22-2021,15:38:45,120,-172,32
3-22-2021,15:38:46,79,-20,31
3-22-2021,15:38:46,56,-39,12
3-22-2021,15:38:46,49,-46,10
3-22-2021,15:38:47,90,-12,37
3-22-2021,15:38:47,75,-25,23
3-22-2021,15:38:47,66,-32,17
