date,time,accel_Z,accel_Y,accel_X
3-22-2021,16:19:21,56,-25,10
3-22-2021,16:19:21,27,-52,-12
3-22-2021,16:19:21,39,-39,0
3-22-2021,16:19:21,52,-32,15
3-22-2021,16:19:22,52,-32,10
3-22-2021,16:19:22,54,-32,16
3-22-2021,16:19:22,53,-33,16
3-22-2021,16:19:22,50,-31,11
3-22-2021,16:19:22,48,-31,9
3-22-2021,16:19:22,49,-31,9
3-22-2021,16:19:22,52,-33,15
3-22-2021,16:19:23,56,-31,17
3-22-2021,16:19:23,54,-32,15
3-22-2021,16:19:23,54,-32,15
3-22-2021,16:19:23,54,-32,16
3-22-2021,16:19:23,54,-32,16
3-22-2021,16:19:23,56,-32,18
3-22-2021,16:19:24,56,-32,17
3-22-2021,16:19:24,55,-32,15
3-22-2021,16:19:24,58,-30,15
3-22-2021,16:19:24,50,-35,10
3-22-2021,16:19:24,53,-30,4
3-22-2021,16:19:25,22,75,-21
3-22-2021,16:19:25,9,8,-10
3-22-2021,16:19:25,16,-98,10
3-22-2021,16:19:25,56,-84,22
3-22-2021,16:19:25,48,-6,-3
3-22-2021,16:19:25,37,-44,5
3-22-2021,16:19:26,68,-17,20
3-22-2021,16:19:26,75,-21,20
3-22-2021,16:19:26,43,-47,6
3-22-2021,16:19:26,55,-34,6
3-22-2021,16:19:26,63,-70,-45
3-22-2021,16:19:27,48,-285,-83
3-22-2021,16:19:27,-23,-126,-48
3-22-2021,16:19:27,43,-144,-16
3-22-2021,16:19:27,-18,-29,155
3-22-2021,16:19:27,-58,-29,127
3-22-2021,16:19:28,-73,-21,130
3-22-2021,16:19:28,-73,-15,115
3-22-2021,16:19:28,-85,-17,131
3-22-2021,16:19:28,-90,-3,125
3-22-2021,16:19:28,-95,-17,119
3-22-2021,16:19:29,-84,-3,141
3-22-2021,16:19:29,-97,-17,145
3-22-2021,16:19:29,-73,-37,140
3-22-2021,16:19:29,-65,-34,153
3-22-2021,16:19:29,-84,-4,166
3-22-2021,16:19:30,-94,2,163
3-22-2021,16:19:30,-76,-14,151
3-22-2021,16:19:30,-64,-27,148
3-22-2021,16:19:30,-99,-23,152
3-22-2021,16:19:31,-94,-24,148
3-22-2021,16:19:31,-65,-25,146
3-22-2021,16:19:31,-65,-7,169
3-22-2021,16:19:31,-82,-3,168
3-22-2021,16:19:31,-69,-7,170
3-22-2021,16:19:32,-73,-11,166
3-22-2021,16:19:32,-72,-13,161
3-22-2021,16:19:32,-74,-12,154
3-22-2021,16:19:32,-76,-9,156
3-22-2021,16:19:33,-64,-19,148
3-22-2021,16:19:33,-72,-3,160
3-22-2021,16:19:33,-76,-34,154
3-22-2021,16:19:33,-70,-40,164
3-22-2021,16:19:34,-66,-45,156
3-22-2021,16:19:34,-85,-72,152
3-22-2021,16:19:34,-83,-78,133
3-22-2021,16:19:34,-91,-100,120
3-22-2021,16:19:34,6,-41,194
3-22-2021,16:19:35,-88,-116,102
3-22-2021,16:19:35,-110,-139,87
3-22-2021,16:19:35,-82,-124,107
3-22-2021,16:19:36,-99,-135,94
3-22-2021,16:19:36,-94,-137,86
3-22-2021,16:19:36,-104,-139,83
3-22-2021,16:19:36,-87,-117,110
3-22-2021,16:19:37,-73,-118,103
3-22-2021,16:19:37,-94,-122,107
3-22-2021,16:19:37,-92,-122,113
3-22-2021,16:19:37,-91,-130,87
3-22-2021,16:19:38,-90,-109,96
3-22-2021,16:19:38,-98,-112,94
3-22-2021,16:19:38,-98,-119,106
3-22-2021,16:19:38,-94,-127,100
3-22-2021,16:19:39,-88,-125,96
3-22-2021,16:19:39,-89,-123,97
3-22-2021,16:19:39,-159,-192,27
3-22-2021,16:19:40,-96,-145,75
3-22-2021,16:19:40,-100,-147,89
3-22-2021,16:19:40,-96,-147,76
3-22-2021,16:19:40,-95,-145,83
3-22-2021,16:19:41,-92,-137,94
3-22-2021,16:19:41,-100,-161,93
3-22-2021,16:19:41,-105,-194,147
3-22-2021,16:19:42,-100,-182,91
3-22-2021,16:19:42,62,79,-42
3-22-2021,16:19:42,49,44,-2
3-22-2021,16:19:42,28,50,-174
3-22-2021,16:19:43,35,-88,-188
3-22-2021,16:19:43,25,35,-170
3-22-2021,16:19:43,109,-63,-301
3-22-2021,16:19:44,315,-285,-196
3-22-2021,16:19:44,420,-241,-70
3-22-2021,16:19:44,145,-203,-73
3-22-2021,16:19:45,97,-179,-5
3-22-2021,16:19:45,31,-69,-12
3-22-2021,16:19:45,22,-58,-10
3-22-2021,16:19:45,75,-17,17
3-22-2021,16:19:46,147,47,73
3-22-2021,16:19:46,11,-72,-27
3-22-2021,16:19:46,-16,-92,-42
3-22-2021,16:19:47,14,-68,-22
3-22-2021,16:19:47,9,-72,-28
3-22-2021,16:19:47,48,-39,1
3-22-2021,16:19:48,102,3,38
3-22-2021,16:19:48,48,-39,3
3-22-2021,16:19:48,43,-43,0
3-22-2021,16:19:49,47,-39,2
3-22-2021,16:19:49,42,-44,-3
3-22-2021,16:19:49,25,-59,-14
3-22-2021,16:19:50,23,-61,-18
3-22-2021,16:19:50,26,-63,-20
3-22-2021,16:19:50,121,26,52
3-22-2021,16:19:51,49,-37,1
3-22-2021,16:19:51,18,-66,-23
3-22-2021,16:19:51,13,-68,-22
3-22-2021,16:19:51,25,-56,-9
3-22-2021,16:19:52,35,-50,-3
