date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:24:13,25,-53,-41
3-22-2021,14:24:13,-24,48,79
3-22-2021,14:24:13,-549,8157,-149
3-22-2021,14:24:13,-22,48,91
3-22-2021,14:24:13,-23,42,86
3-22-2021,14:24:14,-60,19,64
3-22-2021,14:24:14,-39,37,85
3-22-2021,14:24:14,-60,8,55
3-22-2021,14:24:14,-64,7,50
3-22-2021,14:24:14,-22,44,88
3-22-2021,14:24:14,-30,48,94
3-22-2021,14:24:15,-26,50,92
3-22-2021,14:24:15,-28,40,89
3-22-2021,14:24:15,-34,43,84
3-22-2021,14:24:15,-51,19,68
3-22-2021,14:24:15,-41,20,73
