date,time,accel_Z,accel_Y,accel_X
3-22-2021,16:4:10,115,23,47
3-22-2021,16:4:11,50,-34,5
3-22-2021,16:4:11,107,15,47
3-22-2021,16:4:11,40,-40,2
3-22-2021,16:4:11,50,-34,6
3-22-2021,16:4:11,45,-41,5
3-22-2021,16:4:12,53,-30,11
3-22-2021,16:4:12,57,-28,13
3-22-2021,16:4:12,50,-33,11
3-22-2021,16:4:12,67,-22,18
3-22-2021,16:4:12,58,-30,12
3-22-2021,16:4:12,53,-33,8
3-22-2021,16:4:13,58,-29,14
3-22-2021,16:4:13,56,-30,12
3-22-2021,16:4:13,56,-31,10
3-22-2021,16:4:13,57,-30,12
3-22-2021,16:4:13,58,-28,14
3-22-2021,16:4:13,58,-29,13
3-22-2021,16:4:14,57,-29,12
3-22-2021,16:4:14,48,-37,6
3-22-2021,16:4:14,54,-31,11
3-22-2021,16:4:14,53,-31,10
3-22-2021,16:4:14,53,-31,10
3-22-2021,16:4:15,55,-30,11
3-22-2021,16:4:15,56,-29,10
3-22-2021,16:4:15,54,-31,10
3-22-2021,16:4:15,52,-32,8
3-22-2021,16:4:15,55,-29,11
3-22-2021,16:4:15,54,-31,10
3-22-2021,16:4:16,55,-31,9
3-22-2021,16:4:16,58,-26,13
3-22-2021,16:4:16,65,-23,17
3-22-2021,16:4:16,55,-30,10
3-22-2021,16:4:16,54,-30,10
3-22-2021,16:4:16,54,-30,10
3-22-2021,16:4:17,54,-31,10
3-22-2021,16:4:17,53,-32,9
3-22-2021,16:4:17,54,-30,10
3-22-2021,16:4:17,55,-31,9
3-22-2021,16:4:17,55,-30,10
3-22-2021,16:4:18,55,-30,11
3-22-2021,16:4:18,52,-32,9
3-22-2021,16:4:18,55,-30,11
3-22-2021,16:4:18,55,-30,11
3-22-2021,16:4:18,56,-29,10
3-22-2021,16:4:18,56,-29,11
3-22-2021,16:4:19,55,-29,11
3-22-2021,16:4:19,54,-30,11
3-22-2021,16:4:19,56,-29,11
3-22-2021,16:4:19,52,-32,8
3-22-2021,16:4:19,54,-31,9
