date,time,accel_Z,accel_Y,accel_X
3-22-2021,9:10:48,120,30,65
3-22-2021,9:10:48,56,-23,19
3-22-2021,9:10:48,60,-15,23
3-22-2021,9:10:48,57,-21,23
3-22-2021,9:10:49,57,-21,24
3-22-2021,9:10:49,58,-19,23
3-22-2021,9:10:49,57,-19,21
3-22-2021,9:10:49,57,-20,23
3-22-2021,9:10:49,57,-20,26
3-22-2021,9:10:49,57,-19,23
3-22-2021,9:10:50,57,-20,22
3-22-2021,9:10:50,57,-20,24
3-22-2021,9:10:50,59,-19,24
3-22-2021,9:10:50,57,-19,23
3-22-2021,9:10:50,57,-20,23
3-22-2021,9:10:50,59,-19,25
3-22-2021,9:10:51,59,-19,24
3-22-2021,9:10:51,58,-19,23
3-22-2021,9:10:51,58,-19,23
3-22-2021,9:10:51,59,-19,25
3-22-2021,9:10:51,59,-19,25
3-22-2021,9:10:52,58,-18,24
3-22-2021,9:10:52,57,-18,23
3-22-2021,9:10:52,59,-18,25
3-22-2021,9:10:52,58,-23,21
3-22-2021,9:10:52,58,-23,25
3-22-2021,9:10:52,54,-22,28
3-22-2021,9:10:53,56,-21,20
3-22-2021,9:10:53,57,-20,24
3-22-2021,9:10:53,56,-22,24
3-22-2021,9:10:53,55,-19,22
3-22-2021,9:10:53,55,-20,20
3-22-2021,9:10:53,58,-20,25
3-22-2021,9:10:54,57,-22,24
3-22-2021,9:10:54,54,-22,20
3-22-2021,9:10:54,55,-21,23
3-22-2021,9:10:54,58,-20,24
3-22-2021,9:10:54,55,-21,23
3-22-2021,9:10:54,56,-21,23
3-22-2021,9:10:55,57,-21,23
3-22-2021,9:10:55,57,-21,24
3-22-2021,9:10:55,57,-19,24
3-22-2021,9:10:55,56,-20,21
3-22-2021,9:10:55,55,-20,22
3-22-2021,9:10:55,57,-19,22
3-22-2021,9:10:56,54,-22,23
3-22-2021,9:10:56,54,-22,22
3-22-2021,9:10:56,55,-21,23
3-22-2021,9:10:56,55,-21,22
3-22-2021,9:10:56,72,-10,30
3-22-2021,9:10:56,57,-21,24
3-22-2021,9:10:57,58,-20,23
3-22-2021,9:10:57,81,4,53
3-22-2021,9:10:58,-38,-6,7
3-22-2021,9:10:58,-34,-30,-24
3-22-2021,9:10:58,64,-69,4
3-22-2021,9:10:58,-19,-24,15
3-22-2021,9:10:59,-22,-21,16
3-22-2021,9:10:59,-27,-26,9
3-22-2021,9:10:59,62,-83,35
3-22-2021,9:10:59,0,-136,-9
3-22-2021,9:10:59,69,-72,69
3-22-2021,9:10:59,47,-79,58
3-22-2021,9:11:0,3,14,115
3-22-2021,9:11:0,83,75,180
3-22-2021,9:11:0,-48,-53,57
3-22-2021,9:11:0,10,1,120
3-22-2021,9:11:0,-42,-49,76
3-22-2021,9:11:0,-36,-36,131
3-22-2021,9:11:1,-47,-63,77
3-22-2021,9:11:1,35,-72,106
3-22-2021,9:11:1,15,-25,134
3-22-2021,9:11:1,1,-1,104
3-22-2021,9:11:1,41,43,118
3-22-2021,9:11:2,-2,-2,107
3-22-2021,9:11:2,-6,-7,123
3-22-2021,9:11:2,-10,-11,115
3-22-2021,9:11:2,-27,-24,105
3-22-2021,9:11:2,-9,-14,105
3-22-2021,9:11:2,45,-64,115
3-22-2021,9:11:3,68,22,120
3-22-2021,9:11:3,16,17,102
