date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:50:47,71,104,-64
3-22-2021,14:50:47,61,96,-71
3-22-2021,14:50:48,66,100,-67
3-22-2021,14:50:48,66,99,-67
3-22-2021,14:50:48,63,97,-69
3-22-2021,14:50:48,63,98,-70
3-22-2021,14:50:48,64,98,-69
3-22-2021,14:50:48,62,96,-70
3-22-2021,14:50:49,64,98,-69
3-22-2021,14:50:49,66,99,-67
3-22-2021,14:50:49,65,99,-67
3-22-2021,14:50:49,65,99,-68
3-22-2021,14:50:49,66,99,-67
3-22-2021,14:50:50,66,100,-67
3-22-2021,14:50:50,66,99,-67
3-22-2021,14:50:50,65,99,-68
3-22-2021,14:50:50,65,99,-67
3-22-2021,14:50:50,65,99,-68
3-22-2021,14:50:51,65,100,-67
3-22-2021,14:50:51,66,99,-67
3-22-2021,14:50:51,66,100,-66
3-22-2021,14:50:51,38,75,-88
3-22-2021,14:50:51,91,103,-68
3-22-2021,14:50:52,112,137,-108
3-22-2021,14:50:52,16,-230,-249
3-22-2021,14:50:52,57,-39,-160
3-22-2021,14:50:52,54,194,-53
3-22-2021,14:50:52,67,126,-103
3-22-2021,14:50:53,110,161,-77
3-22-2021,14:50:53,31,77,-106
3-22-2021,14:50:53,9,53,-107
3-22-2021,14:50:53,37,65,-109
3-22-2021,14:50:54,81,115,-55
3-22-2021,14:50:54,45,80,-86
3-22-2021,14:50:54,53,88,-79
3-22-2021,14:50:54,37,74,-91
3-22-2021,14:50:54,47,81,-85
3-22-2021,14:50:55,69,101,-67
3-22-2021,14:50:55,61,93,-75
3-22-2021,14:50:55,43,78,-88
