date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:52:22,45,-41,5
3-22-2021,15:52:23,53,-33,11
3-22-2021,15:52:23,57,-30,14
3-22-2021,15:52:23,62,-25,17
3-22-2021,15:52:23,57,-29,15
3-22-2021,15:52:24,61,-28,17
3-22-2021,15:52:24,57,-31,14
3-22-2021,15:52:24,60,-29,17
3-22-2021,15:52:24,50,-37,6
3-22-2021,15:52:24,58,-31,16
3-22-2021,15:52:24,56,-35,14
3-22-2021,15:52:25,56,-33,12
3-22-2021,15:52:25,56,-37,18
3-22-2021,15:52:25,50,-39,9
3-22-2021,15:52:25,53,-34,9
3-22-2021,15:52:25,55,-36,15
3-22-2021,15:52:25,166,3,116
3-22-2021,15:52:26,232,17,150
3-22-2021,15:52:26,18,105,-23
3-22-2021,15:52:26,10,-8,-35
3-22-2021,15:52:26,10,-18,-22
3-22-2021,15:52:27,29,-25,-9
3-22-2021,15:52:27,41,-37,5
3-22-2021,15:52:27,43,-37,6
3-22-2021,15:52:27,42,-36,1
3-22-2021,15:52:27,42,-37,4
3-22-2021,15:52:28,42,-36,3
3-22-2021,15:52:28,41,-36,2
3-22-2021,15:52:28,41,-35,2
3-22-2021,15:52:28,41,-35,2
3-22-2021,15:52:29,42,-36,2
3-22-2021,15:52:29,42,-36,2
3-22-2021,15:52:29,41,-36,2
3-22-2021,15:52:29,43,-36,3
3-22-2021,15:52:30,43,-36,3
3-22-2021,15:52:30,43,-36,4
3-22-2021,15:52:30,43,-36,4
3-22-2021,15:52:30,43,-37,4
3-22-2021,15:52:30,43,-36,4
3-22-2021,15:52:31,43,-36,4
3-22-2021,15:52:31,43,-36,4
3-22-2021,15:52:31,43,-36,4
