date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:29:4,97,4,32
3-22-2021,15:29:4,50,-41,-10
3-22-2021,15:29:4,33,-46,-9
3-22-2021,15:29:4,65,-26,1
3-22-2021,15:29:5,70,-19,23
3-22-2021,15:29:5,48,-41,6
3-22-2021,15:29:5,58,-31,11
3-22-2021,15:29:5,65,-27,22
3-22-2021,15:29:5,62,-32,16
3-22-2021,15:29:5,69,-24,19
3-22-2021,15:29:6,48,-40,4
3-22-2021,15:29:6,67,-25,17
3-22-2021,15:29:6,48,-41,0
3-22-2021,15:29:6,63,-32,14
3-22-2021,15:29:6,54,-40,11
3-22-2021,15:29:7,81,-17,20
3-22-2021,15:29:7,40,-50,-6
3-22-2021,15:29:7,49,-43,-1
3-22-2021,15:29:7,58,-37,10
3-22-2021,15:29:7,31,-61,-10
3-22-2021,15:29:8,47,-47,2
3-22-2021,15:29:8,56,-38,12
3-22-2021,15:29:8,54,-39,14
3-22-2021,15:29:8,58,-38,12
3-22-2021,15:29:8,61,-35,16
3-22-2021,15:29:9,76,-20,21
3-22-2021,15:29:9,49,-42,-267
3-22-2021,15:29:9,-101,-145,97
3-22-2021,15:29:9,-15,-39,41
3-22-2021,15:29:10,87,61,-74
3-22-2021,15:29:10,41,-84,-53
3-22-2021,15:29:10,-2,-358,-46
3-22-2021,15:29:10,87,-41,51
3-22-2021,15:29:11,60,-32,9
3-22-2021,15:29:11,45,-37,3
3-22-2021,15:29:11,25,-32,-8
3-22-2021,15:29:11,48,-37,8
3-22-2021,15:29:12,50,-37,6
3-22-2021,15:29:12,47,-32,4
3-22-2021,15:29:12,45,-36,2
3-22-2021,15:29:12,41,-29,-5
3-22-2021,15:29:13,48,-35,0
3-22-2021,15:29:13,64,-27,17
3-22-2021,15:29:13,43,-45,-1
3-22-2021,15:29:13,60,-28,10
3-22-2021,15:29:14,69,-22,14
3-22-2021,15:29:14,49,-37,4
3-22-2021,15:29:14,74,-15,18
3-22-2021,15:29:15,43,-43,-2
