date,time,accel_Z,accel_Y,accel_X
3-22-2021,16:11:28,53,-21,9
3-22-2021,16:11:28,39,-36,0
3-22-2021,16:11:28,43,-34,3
3-22-2021,16:11:28,29,-49,-17
3-22-2021,16:11:28,15,-53,-16
3-22-2021,16:11:29,39,-23,-2
3-22-2021,16:11:29,46,-31,4
3-22-2021,16:11:29,58,-25,13
3-22-2021,16:11:29,43,-42,6
3-22-2021,16:11:29,51,-35,11
3-22-2021,16:11:29,54,-30,14
3-22-2021,16:11:30,55,-34,21
3-22-2021,16:11:30,49,-32,9
3-22-2021,16:11:30,53,-33,14
3-22-2021,16:11:30,55,-32,14
3-22-2021,16:11:30,50,-36,8
3-22-2021,16:11:30,55,-32,12
3-22-2021,16:11:31,49,-38,5
3-22-2021,16:11:31,22,-85,-20
3-22-2021,16:11:31,69,-266,-72
3-22-2021,16:11:31,59,-148,-119
3-22-2021,16:11:31,96,-276,-232
3-22-2021,16:11:32,96,-333,-361
3-22-2021,16:11:32,-36,-153,-188
3-22-2021,16:11:32,-46,4,-90
3-22-2021,16:11:32,-1,64,-41
3-22-2021,16:11:33,104,-104,-12
3-22-2021,16:11:33,115,-219,-94
3-22-2021,16:11:33,77,-323,-167
3-22-2021,16:11:33,101,-297,-236
3-22-2021,16:11:33,43,-186,-48
3-22-2021,16:11:34,-108,-179,-48
3-22-2021,16:11:34,-31,-97,17
3-22-2021,16:11:34,8,-118,-3
3-22-2021,16:11:34,52,-140,-14
3-22-2021,16:11:35,175,6,-21
3-22-2021,16:11:35,120,-9,21
3-22-2021,16:11:35,81,223,-132
3-22-2021,16:11:35,54,-35,6
3-22-2021,16:11:36,50,-31,6
3-22-2021,16:11:36,61,-29,15
3-22-2021,16:11:36,33,-49,-4
3-22-2021,16:11:36,50,-36,11
3-22-2021,16:11:37,52,-34,10
3-22-2021,16:11:37,52,-33,12
3-22-2021,16:11:37,52,-32,14
3-22-2021,16:11:37,52,-33,14
3-22-2021,16:11:38,53,-32,14
3-22-2021,16:11:38,54,-32,15
3-22-2021,16:11:38,54,-32,16
3-22-2021,16:11:39,52,-34,14
3-22-2021,16:11:39,56,-32,16
3-22-2021,16:11:39,55,-32,15
3-22-2021,16:11:39,56,-33,16
3-22-2021,16:11:40,55,-32,16
3-22-2021,16:11:40,55,-32,16
3-22-2021,16:11:40,56,-32,17
3-22-2021,16:11:41,55,-32,15
3-22-2021,16:11:41,56,-32,16
3-22-2021,16:11:41,55,-32,16
