date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:4:49,16,-80,-14
3-22-2021,14:4:49,13,-83,-17
3-22-2021,14:4:49,14,-82,-16
3-22-2021,14:4:49,-33,-120,-53
3-22-2021,14:4:50,-29,-122,-46
3-22-2021,14:4:50,-20,-115,-42
3-22-2021,14:4:50,-25,-118,-48
3-22-2021,14:4:50,-70,-156,-82
3-22-2021,14:4:50,-34,-125,17
3-22-2021,14:4:51,-98,-187,-97
3-22-2021,14:4:51,17,-93,-28
3-22-2021,14:4:51,133,-14,75
3-22-2021,14:4:51,-16,-119,-38
3-22-2021,14:4:52,-34,-99,-72
3-22-2021,14:4:52,-26,-96,-56
3-22-2021,14:4:52,2,-104,-22
3-22-2021,14:4:53,25,-86,13
3-22-2021,14:4:53,-33,-115,-75
3-22-2021,14:4:53,-53,-117,-77
3-22-2021,14:4:54,11,-83,-15
3-22-2021,14:4:54,21,-84,11
3-22-2021,14:4:54,-12,-94,-48
3-22-2021,14:4:54,-12,-84,-41
3-22-2021,14:4:55,11,-84,-9
3-22-2021,14:4:55,-12,-106,-24
3-22-2021,14:4:56,-49,-121,-68
3-22-2021,14:4:56,8,-75,-25
3-22-2021,14:4:56,-8,-104,-24
3-22-2021,14:4:57,20,-73,-25
3-22-2021,14:4:57,-4,-86,-39
3-22-2021,14:4:57,13,-82,-13
3-22-2021,14:4:58,15,-71,-18
3-22-2021,14:4:58,-16,-101,-45
3-22-2021,14:4:58,25,-68,-6
3-22-2021,14:4:59,19,-70,-18
3-22-2021,14:4:59,24,-69,-10
3-22-2021,14:5:0,22,-70,-15
