date,time,accel_Z,accel_Y,accel_X
3-22-2021,16:18:36,113,14,34
3-22-2021,16:18:36,62,-29,16
3-22-2021,16:18:36,60,-31,13
3-22-2021,16:18:36,21,-48,-13
3-22-2021,16:18:36,-2,-74,-39
3-22-2021,16:18:37,42,-33,-3
3-22-2021,16:18:37,49,-27,2
3-22-2021,16:18:37,58,-29,6
3-22-2021,16:18:37,60,-33,3
3-22-2021,16:18:37,42,-31,-28
3-22-2021,16:18:38,84,-11,42
3-22-2021,16:18:38,-5,-92,-21
3-22-2021,16:18:38,69,-36,16
3-22-2021,16:18:38,34,-40,8
3-22-2021,16:18:38,51,-26,3
3-22-2021,16:18:38,46,-39,2
3-22-2021,16:18:39,42,-36,3
3-22-2021,16:18:39,25,-57,-10
3-22-2021,16:18:39,31,-47,-5
3-22-2021,16:18:39,38,-39,1
3-22-2021,16:18:39,54,-24,16
3-22-2021,16:18:40,45,-33,9
3-22-2021,16:18:40,37,-38,-2
3-22-2021,16:18:40,54,-24,14
3-22-2021,16:18:40,45,-33,7
3-22-2021,16:18:40,41,-36,3
3-22-2021,16:18:41,32,-41,-7
