date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:40:54,62,-78,45
3-22-2021,15:40:54,43,-91,15
3-22-2021,15:40:54,33,-97,4
3-22-2021,15:40:55,30,-101,1
3-22-2021,15:40:55,17,-107,-7
3-22-2021,15:40:55,16,-108,-4
3-22-2021,15:40:55,21,-104,-3
3-22-2021,15:40:55,27,-100,2
3-22-2021,15:40:55,20,-105,-2
3-22-2021,15:40:56,29,-97,4
3-22-2021,15:40:56,29,-97,-1
3-22-2021,15:40:56,11,-112,-11
3-22-2021,15:40:56,17,-108,-9
3-22-2021,15:40:56,35,-94,14
3-22-2021,15:40:57,18,-107,-2
3-22-2021,15:40:57,31,-96,9
3-22-2021,15:40:57,39,-83,8
3-22-2021,15:40:57,50,-74,3
3-22-2021,15:40:57,174,-159,-175
3-22-2021,15:40:58,-18,-328,246
3-22-2021,15:42:34,283,219,398
3-22-2021,15:42:34,224,146,334
3-22-2021,15:42:34,190,96,286
3-22-2021,15:42:35,157,54,241
3-22-2021,15:42:35,135,26,211
3-22-2021,15:42:35,117,5,191
3-22-2021,15:42:35,105,-10,173
3-22-2021,15:42:36,93,-25,156
3-22-2021,15:42:36,84,-37,138
3-22-2021,15:42:36,76,-47,126
3-22-2021,15:42:36,73,-45,159
3-22-2021,15:42:37,69,-48,142
3-22-2021,15:42:37,64,-53,129
3-22-2021,15:42:37,60,-60,115
3-22-2021,15:42:38,56,-65,107
3-22-2021,15:42:38,54,-66,107
3-22-2021,15:42:38,53,-67,104
3-22-2021,15:42:38,49,-71,99
3-22-2021,15:42:39,47,-75,91
3-22-2021,15:42:39,44,-78,88
3-22-2021,15:42:39,45,-77,92
3-22-2021,15:42:40,43,-77,91
3-22-2021,15:42:40,43,-78,90
3-22-2021,15:42:40,40,-82,83
3-22-2021,15:42:40,40,-82,83
3-22-2021,15:42:41,39,-81,86
3-22-2021,15:42:41,40,-80,87
3-22-2021,15:42:41,38,-81,86
3-22-2021,15:42:42,38,-84,80
3-22-2021,15:42:42,37,-85,80
3-22-2021,15:42:42,37,-83,85
3-22-2021,15:42:43,37,-82,85
3-22-2021,15:42:43,37,-82,85
3-22-2021,15:42:43,36,-85,80
3-22-2021,15:42:43,35,-86,78
3-22-2021,15:42:44,36,-83,84
3-22-2021,15:42:44,36,-83,84
3-22-2021,15:42:44,36,-83,84
3-22-2021,15:42:45,34,-86,78
3-22-2021,15:42:45,34,-87,78
3-22-2021,15:42:45,34,-84,83
3-22-2021,15:42:46,35,-83,83
3-22-2021,15:42:46,35,-84,83
3-22-2021,15:42:46,33,-87,77
3-22-2021,15:42:47,33,-87,78
3-22-2021,15:42:47,33,-85,82
3-22-2021,15:42:47,34,-84,83
3-22-2021,15:42:47,34,-84,83
3-22-2021,15:42:48,32,-87,77
3-22-2021,15:42:48,32,-87,77
3-22-2021,15:42:48,30,-86,82
3-22-2021,15:42:49,32,-84,84
3-22-2021,15:42:49,32,-84,82
3-22-2021,15:42:49,31,-87,77
3-22-2021,15:42:50,31,-88,77
3-22-2021,15:42:50,31,-86,82
3-22-2021,15:42:50,32,-84,83
3-22-2021,15:42:51,32,-84,83
3-22-2021,15:42:51,31,-87,77
3-22-2021,15:42:51,31,-88,77
3-22-2021,15:42:52,31,-86,81
3-22-2021,15:42:52,32,-85,83
3-22-2021,15:42:52,32,-85,82
3-22-2021,15:42:52,30,-87,77
3-22-2021,15:42:53,30,-88,77
3-22-2021,15:42:53,28,-86,81
3-22-2021,15:42:53,30,-85,82
3-22-2021,15:42:54,30,-85,82
3-22-2021,15:42:54,29,-88,76
3-22-2021,15:42:54,29,-88,77
3-22-2021,15:42:55,30,-86,81
3-22-2021,15:42:55,31,-85,82
3-22-2021,15:42:55,31,-85,82
3-22-2021,15:42:56,29,-88,77
3-22-2021,15:42:56,29,-88,76
3-22-2021,15:42:56,30,-86,81
3-22-2021,15:42:57,30,-85,82
3-22-2021,15:42:57,30,-85,82
3-22-2021,15:42:57,29,-88,76
3-22-2021,15:42:58,29,-88,77
3-22-2021,15:42:58,29,-86,81
3-22-2021,15:42:58,30,-85,82
3-22-2021,15:42:58,30,-85,82
3-22-2021,15:42:59,29,-88,76
3-22-2021,15:42:59,29,-88,77
3-22-2021,15:42:59,29,-86,81
3-22-2021,15:43:0,30,-85,82
3-22-2021,15:43:0,30,-85,82
3-22-2021,15:43:0,28,-88,76
3-22-2021,15:43:1,26,-89,76
3-22-2021,15:43:1,28,-86,82
3-22-2021,15:43:1,29,-85,83
3-22-2021,15:43:2,30,-85,83
3-22-2021,15:43:2,29,-87,77
3-22-2021,15:43:2,29,-88,77
3-22-2021,15:43:3,30,-86,83
3-22-2021,15:43:3,32,-84,83
3-22-2021,15:43:3,3,-88,78
3-22-2021,15:43:4,-78,-102,67
3-22-2021,15:43:4,-111,-108,62
3-22-2021,15:43:4,-136,-108,67
3-22-2021,15:43:4,-160,-113,62
3-22-2021,15:43:5,-128,-109,66
3-22-2021,15:43:5,-97,-114,57
3-22-2021,15:43:5,-66,-97,77
3-22-2021,15:43:6,65,-74,96
3-22-2021,15:43:6,166,-51,122
3-22-2021,15:43:6,181,-44,129
