date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:54:53,58,-31,14
3-22-2021,15:54:54,56,-34,14
3-22-2021,15:54:54,55,-33,13
3-22-2021,15:54:54,55,-32,12
3-22-2021,15:54:54,54,-32,12
3-22-2021,15:54:54,55,-32,12
3-22-2021,15:54:54,54,-33,11
3-22-2021,15:54:55,53,-33,11
3-22-2021,15:54:55,54,-33,11
3-22-2021,15:54:55,55,-33,12
3-22-2021,15:54:55,54,-33,12
3-22-2021,15:54:55,54,-33,13
3-22-2021,15:54:56,54,-33,12
3-22-2021,15:54:56,53,-33,11
3-22-2021,15:54:56,52,-34,10
3-22-2021,15:54:56,56,-33,11
3-22-2021,15:54:56,55,-33,11
3-22-2021,15:54:56,56,-34,11
3-22-2021,15:54:56,52,-35,10
3-22-2021,15:54:57,55,-33,11
3-22-2021,15:54:57,54,-34,10
3-22-2021,15:54:57,57,-32,13
3-22-2021,15:54:57,55,-33,12
3-22-2021,15:54:57,58,-32,12
3-22-2021,15:54:58,59,-31,15
3-22-2021,15:54:58,53,-37,9
3-22-2021,15:54:58,56,-35,16
3-22-2021,15:54:58,51,-37,9
3-22-2021,15:54:58,54,-32,9
3-22-2021,15:54:58,60,-26,18
3-22-2021,15:54:59,133,9,81
3-22-2021,15:54:59,-94,112,-91
3-22-2021,15:54:59,27,-21,-16
3-22-2021,15:54:59,18,-24,-13
3-22-2021,15:54:59,33,-34,-5
3-22-2021,15:55:0,42,-35,4
3-22-2021,15:55:0,38,-35,0
3-22-2021,15:55:0,39,-34,0
3-22-2021,15:55:0,40,-34,3
3-22-2021,15:55:0,38,-35,0
3-22-2021,15:55:1,38,-34,0
3-22-2021,15:55:1,40,-34,1
3-22-2021,15:55:1,39,-35,0
3-22-2021,15:55:1,40,-34,2
