date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:56:57,103,127,-43
3-22-2021,14:56:57,7,52,-103
3-22-2021,14:56:58,50,87,-83
3-22-2021,14:56:58,61,102,-67
3-22-2021,14:56:58,68,109,-62
3-22-2021,14:56:58,87,117,-52
3-22-2021,14:56:58,100,146,-142
3-22-2021,14:56:58,232,-156,-216
3-22-2021,14:56:59,22,260,107
3-22-2021,14:56:59,129,267,-108
3-22-2021,14:56:59,110,13,-125
3-22-2021,14:56:59,-27,-37,-147
3-22-2021,14:57:0,2,-9,-73
3-22-2021,14:57:0,-12,35,-103
3-22-2021,14:57:0,114,-171,-17
3-22-2021,14:57:0,278,258,36
3-22-2021,14:57:0,151,182,-161
3-22-2021,14:57:1,90,111,-39
3-22-2021,14:57:1,99,119,-33
3-22-2021,14:57:1,93,116,-40
3-22-2021,14:57:1,86,119,-55
3-22-2021,14:57:2,90,113,-42
3-22-2021,14:57:2,85,110,-47
3-22-2021,14:57:2,84,109,-49
3-22-2021,14:57:2,82,107,-52
3-22-2021,14:57:3,82,108,-50
3-22-2021,14:57:3,66,94,-66
3-22-2021,14:57:3,96,120,-43
3-22-2021,14:57:4,56,86,-73
3-22-2021,14:57:4,78,102,-59
3-22-2021,14:57:4,87,110,-53
3-22-2021,14:57:4,68,94,-66
3-22-2021,14:57:5,48,77,-82
3-22-2021,14:57:5,37,68,-90
3-22-2021,14:57:5,73,98,-64
3-22-2021,14:57:6,80,104,-59
3-22-2021,14:57:6,87,109,-55
3-22-2021,14:57:6,84,108,-55
3-22-2021,14:57:6,83,107,-55
3-22-2021,14:57:7,80,105,-56
3-22-2021,14:57:7,95,118,-45
3-22-2021,14:57:7,80,106,-54
3-22-2021,14:57:7,76,102,-58
3-22-2021,14:57:8,83,107,-53
3-22-2021,14:57:8,87,111,-51
3-22-2021,14:57:8,81,106,-54
