date,time,accel_Z,accel_Y,accel_X
3-22-2021,14:2:57,-3,-107,-15
3-22-2021,14:2:57,-1,-104,-13
3-22-2021,14:2:58,-1,-105,-13
3-22-2021,14:2:58,2,-102,-11
3-22-2021,14:2:58,1,-103,-11
3-22-2021,14:2:58,-1,-103,-24
3-22-2021,14:2:58,5,-108,-8
3-22-2021,14:2:59,7,-109,-13
3-22-2021,14:2:59,20,-105,-4
3-22-2021,14:2:59,33,-103,19
3-22-2021,14:2:59,32,-99,38
3-22-2021,14:2:59,9,-100,3
3-22-2021,14:3:0,-24,-102,-39
3-22-2021,14:3:0,-45,-104,-33
3-22-2021,14:3:0,-39,-101,-30
3-22-2021,14:3:0,-10,-100,-18
3-22-2021,14:3:1,21,-93,27
3-22-2021,14:3:1,10,-94,18
3-22-2021,14:3:1,-9,-90,-24
3-22-2021,14:3:1,-29,-95,-34
3-22-2021,14:3:2,-26,-96,-33
3-22-2021,14:3:2,-1,-94,-8
3-22-2021,14:3:2,5,-101,10
3-22-2021,14:3:3,5,-90,1
3-22-2021,14:3:3,-12,-89,-23
3-22-2021,14:3:3,-16,-86,-24
3-22-2021,14:3:4,-6,-85,-16
3-22-2021,14:3:4,7,-89,5
3-22-2021,14:3:4,11,-87,13
3-22-2021,14:3:4,-3,-88,-16
3-22-2021,14:3:5,-12,-89,-25
3-22-2021,14:3:5,-7,-83,-20
3-22-2021,14:3:6,3,-84,-7
3-22-2021,14:3:6,11,-86,10
3-22-2021,14:3:6,5,-87,-2
