date,time,accel_Z,accel_Y,accel_X
3-22-2021,15:27:17,46,-42,1
3-22-2021,15:27:17,45,-44,0
3-22-2021,15:27:17,32,-54,-11
3-22-2021,15:27:17,56,-34,9
3-22-2021,15:27:17,42,-45,-2
3-22-2021,15:27:18,60,-29,9
3-22-2021,15:27:18,46,-41,1
3-22-2021,15:27:18,54,-34,5
3-22-2021,15:27:18,57,-32,6
3-22-2021,15:27:18,61,-27,10
3-22-2021,15:27:19,35,-47,-9
3-22-2021,15:27:19,58,-28,6
3-22-2021,15:27:19,73,-17,22
3-22-2021,15:27:19,64,-31,20
3-22-2021,15:27:19,57,-29,8
3-22-2021,15:27:19,53,-37,7
3-22-2021,15:27:20,64,-27,15
3-22-2021,15:27:20,52,-37,8
3-22-2021,15:27:20,56,-33,12
3-22-2021,15:27:20,63,-29,17
3-22-2021,15:27:20,71,-23,20
3-22-2021,15:27:21,54,-34,6
3-22-2021,15:27:21,60,-29,11
3-22-2021,15:27:21,86,-6,24
3-22-2021,15:27:21,51,-35,2
3-22-2021,15:27:22,42,-39,-4
3-22-2021,15:27:22,47,-40,-1
3-22-2021,15:27:22,56,-28,3
3-22-2021,15:27:22,50,-33,2
3-22-2021,15:27:23,43,-37,-3
3-22-2021,15:27:23,47,-32,0
3-22-2021,15:27:23,77,-14,31
3-22-2021,15:27:23,59,-29,12
3-22-2021,15:27:23,54,-31,8
3-22-2021,15:27:24,57,-29,14
3-22-2021,15:27:24,49,-33,6
3-22-2021,15:27:24,87,1,25
3-22-2021,15:27:24,15,-15,-279
3-22-2021,15:27:25,-201,-129,49
3-22-2021,15:27:25,-91,-127,129
3-22-2021,15:27:25,168,111,36
3-22-2021,15:27:26,8,-127,31
3-22-2021,15:27:26,50,-51,34
