date,time,accel_Z,accel_Y,accel_X
3-22-2021,16:43:20,38,-36,0
3-22-2021,16:43:20,38,-35,0
3-22-2021,16:43:20,40,-35,0
3-22-2021,16:43:20,33,-42,-6
3-22-2021,16:43:21,34,-40,-1
3-22-2021,16:43:21,20,-52,-12
3-22-2021,16:43:21,29,-42,-7
3-22-2021,16:43:21,28,-35,0
3-22-2021,16:43:21,32,-42,-4
3-22-2021,16:43:21,32,-43,-2
3-22-2021,16:43:22,37,-39,0
3-22-2021,16:43:22,38,-36,0
3-22-2021,16:43:22,11,-63,-20
3-22-2021,16:43:22,16,-51,-15
3-22-2021,16:43:22,19,-52,-15
3-22-2021,16:43:22,-9,-80,-36
3-22-2021,16:43:23,30,-44,-9
3-22-2021,16:43:23,-14,-82,-35
3-22-2021,16:43:23,17,-72,-37
3-22-2021,16:43:23,207,-118,-252
3-22-2021,16:43:23,30,-231,-230
3-22-2021,16:43:23,-24,-196,-129
3-22-2021,16:43:24,-30,-217,3
3-22-2021,16:43:24,-42,-186,-31
3-22-2021,16:43:24,32,-127,-75
3-22-2021,16:43:24,24,-71,-24
3-22-2021,16:43:24,47,-52,0
3-22-2021,16:43:25,20,-66,-15
3-22-2021,16:43:25,47,-46,-3
3-22-2021,16:43:25,5,-79,-31
3-22-2021,16:43:25,41,-49,-4
3-22-2021,16:43:26,21,-69,-16
3-22-2021,16:43:26,30,-56,-13
3-22-2021,16:43:26,-27,-108,-55
3-22-2021,16:43:26,48,-37,9
3-22-2021,16:43:26,18,-65,-24
3-22-2021,16:43:27,45,-36,6
3-22-2021,16:43:27,42,-35,0
3-22-2021,16:43:27,36,-46,-2
3-22-2021,16:43:27,41,-43,1
3-22-2021,16:43:27,17,-65,-19
3-22-2021,16:43:28,73,-15,19
3-22-2021,16:43:28,39,-44,-2
3-22-2021,16:43:28,48,-34,6
3-22-2021,16:43:28,48,-34,7
